county,office,district,party,candidate,votes,winner,write-in,notes
Santa Cruz,Superintendent of Public Instruction,,REP,Tom Horne,2842,,,
Yavapai,Superintendent of Public Instruction,,REP,Tom Horne,42392,,,
Yuma,Superintendent of Public Instruction,,REP,Tom Horne,14105,,,
,Superintendent of Public Instruction,,REP,Tom Horne,781678,True,,
Apache,State Mine Inspector,,REP,Joe Hart,13617,,,
Cochise,State Mine Inspector,,REP,Joe Hart,26134,,,
Coconino,State Mine Inspector,,REP,Joe Hart,24889,,,
Gila,State Mine Inspector,,REP,Joe Hart,12026,,,
Graham,State Mine Inspector,,REP,Joe Hart,5869,,,
Greenlee,State Mine Inspector,,REP,Joe Hart,1398,,,
La Paz,State Mine Inspector,,REP,Joe Hart,2770,,,
Maricopa,State Mine Inspector,,REP,Joe Hart,609731,,,
Mohave,State Mine Inspector,,REP,Joe Hart,33089,,,
Navajo,State Mine Inspector,,REP,Joe Hart,19453,,,
Pima,State Mine Inspector,,REP,Joe Hart,191438,,,
Pinal,State Mine Inspector,,REP,Joe Hart,40479,,,
Santa Cruz,State Mine Inspector,,REP,Joe Hart,4916,,,
Yavapai,State Mine Inspector,,REP,Joe Hart,51275,,,
Yuma,State Mine Inspector,,REP,Joe Hart,20013,,,
,State Mine Inspector,,REP,Joe Hart,1057097,True,,
Apache,Corporation Commissioner,,DEM,Richard Boyer,11152,,,
Cochise,Corporation Commissioner,,DEM,Richard Boyer,14790,,,
Coconino,Corporation Commissioner,,DEM,Richard Boyer,18032,,,
Gila,Corporation Commissioner,,DEM,Richard Boyer,6584,,,
Graham,Corporation Commissioner,,DEM,Richard Boyer,2708,,,
Greenlee,Corporation Commissioner,,DEM,Richard Boyer,1000,,,
La Paz,Corporation Commissioner,,DEM,Richard Boyer,1437,,,
Maricopa,Corporation Commissioner,,DEM,Richard Boyer,308182,,,
Mohave,Corporation Commissioner,,DEM,Richard Boyer,15503,,,
Navajo,Corporation Commissioner,,DEM,Richard Boyer,11670,,,
Pima,Corporation Commissioner,,DEM,Richard Boyer,128857,,,
Pinal,Corporation Commissioner,,DEM,Richard Boyer,22827,,,
Santa Cruz,Corporation Commissioner,,DEM,Richard Boyer,4402,,,
Yavapai,Corporation Commissioner,,DEM,Richard Boyer,22869,,,
Yuma,Corporation Commissioner,,DEM,Richard Boyer,11872,,,
,Corporation Commissioner,,DEM,Richard Boyer,581885,,,
Apache,Corporation Commissioner,,DEM,Mark Manoil,8851,,,
Cochise,Corporation Commissioner,,DEM,Mark Manoil,12404,,,
Coconino,Corporation Commissioner,,DEM,Mark Manoil,16455,,,
Gila,Corporation Commissioner,,DEM,Mark Manoil,5851,,,
Graham,Corporation Commissioner,,DEM,Mark Manoil,2296,,,
Greenlee,Corporation Commissioner,,DEM,Mark Manoil,852,,,
La Paz,Corporation Commissioner,,DEM,Mark Manoil,1145,,,
Maricopa,Corporation Commissioner,,DEM,Mark Manoil,295745,,,
Mohave,Corporation Commissioner,,DEM,Mark Manoil,12903,,,
Navajo,Corporation Commissioner,,DEM,Mark Manoil,9470,,,
Pima,Corporation Commissioner,,DEM,Mark Manoil,120341,,,
Pinal,Corporation Commissioner,,DEM,Mark Manoil,20087,,,
Santa Cruz,Corporation Commissioner,,DEM,Mark Manoil,3910,,,
Yavapai,Corporation Commissioner,,DEM,Mark Manoil,20968,,,
Yuma,Corporation Commissioner,,DEM,Mark Manoil,10284,,,
,Corporation Commissioner,,DEM,Mark Manoil,541562,,,
Apache,Corporation Commissioner,,LBT,Rick Fowlkes,1171,,,
Cochise,Corporation Commissioner,,LBT,Rick Fowlkes,2203,,,
Coconino,Corporation Commissioner,,LBT,Rick Fowlkes,3004,,,
Gila,Corporation Commissioner,,LBT,Rick Fowlkes,1154,,,
Graham,Corporation Commissioner,,LBT,Rick Fowlkes,390,,,
Greenlee,Corporation Commissioner,,LBT,Rick Fowlkes,125,,,
La Paz,Corporation Commissioner,,LBT,Rick Fowlkes,260,,,
Maricopa,Corporation Commissioner,,LBT,Rick Fowlkes,51697,,,
Mohave,Corporation Commissioner,,LBT,Rick Fowlkes,3172,,,
Navajo,Corporation Commissioner,,LBT,Rick Fowlkes,1687,,,
Pima,Corporation Commissioner,,LBT,Rick Fowlkes,16617,,,
Pinal,Corporation Commissioner,,LBT,Rick Fowlkes,3580,,,
Santa Cruz,Corporation Commissioner,,LBT,Rick Fowlkes,342,,,
Yavapai,Corporation Commissioner,,LBT,Rick Fowlkes,4925,,,
Yuma,Corporation Commissioner,,LBT,Rick Fowlkes,1357,,,
,Corporation Commissioner,,LBT,Rick Fowlkes,91684,,,
Apache,Corporation Commissioner,,REP,Kris Mayes,4140,,,
Cochise,Corporation Commissioner,,REP,Kris Mayes,15102,,,
Coconino,Corporation Commissioner,,REP,Kris Mayes,12023,,,
Gila,Corporation Commissioner,,REP,Kris Mayes,6871,,,
Graham,Corporation Commissioner,,REP,Kris Mayes,3542,,,
Greenlee,Corporation Commissioner,,REP,Kris Mayes,633,,,
La Paz,Corporation Commissioner,,REP,Kris Mayes,1595,,,
Maricopa,Corporation Commissioner,,REP,Kris Mayes,397875,,,
Mohave,Corporation Commissioner,,REP,Kris Mayes,20624,,,
Navajo,Corporation Commissioner,,REP,Kris Mayes,9371,,,
Pima,Corporation Commissioner,,REP,Kris Mayes,106830,,,
Pinal,Corporation Commissioner,,REP,Kris Mayes,23320,,,
Santa Cruz,Corporation Commissioner,,REP,Kris Mayes,2238,,,
Yavapai,Corporation Commissioner,,REP,Kris Mayes,38013,,,
Yuma,Corporation Commissioner,,REP,Kris Mayes,11167,,,
,Corporation Commissioner,,REP,Kris Mayes,653344,True,,
Apache,Corporation Commissioner,,REP,Gary Pierce,4335,,,
Cochise,Corporation Commissioner,,REP,Gary Pierce,15510,,,
Coconino,Corporation Commissioner,,REP,Gary Pierce,11271,,,
Gila,Corporation Commissioner,,REP,Gary Pierce,6713,,,
Graham,Corporation Commissioner,,REP,Gary Pierce,3774,,,
Greenlee,Corporation Commissioner,,REP,Gary Pierce,632,,,
La Paz,Corporation Commissioner,,REP,Gary Pierce,1632,,,
Maricopa,Corporation Commissioner,,REP,Gary Pierce,390445,,,
Mohave,Corporation Commissioner,,REP,Gary Pierce,20973,,,
Navajo,Corporation Commissioner,,REP,Gary Pierce,10104,,,
Pima,Corporation Commissioner,,REP,Gary Pierce,100087,,,
Pinal,Corporation Commissioner,,REP,Gary Pierce,23776,,,
Santa Cruz,Corporation Commissioner,,REP,Gary Pierce,2079,,,
Yavapai,Corporation Commissioner,,REP,Gary Pierce,34157,,,
Yuma,Corporation Commissioner,,REP,Gary Pierce,12978,,,
,Corporation Commissioner,,REP,Gary Pierce,638466,True,,
