county,office,district,party,candidate,votes,winner,write-in,notes
La Paz,Secretary of State,,LBT,Ernest Hancock,25,,,
Maricopa,Secretary of State,,LBT,Ernest Hancock,1485,,,
Mohave,Secretary of State,,LBT,Ernest Hancock,185,,,
Navajo,Secretary of State,,LBT,Ernest Hancock,81,,,
Pima,Secretary of State,,LBT,Ernest Hancock,522,,,
Pinal,Secretary of State,,LBT,Ernest Hancock,151,,,
Santa Cruz,Secretary of State,,LBT,Ernest Hancock,13,,,
Yavapai,Secretary of State,,LBT,Ernest Hancock,198,,,
Yuma,Secretary of State,,LBT,Ernest Hancock,84,,,
,Secretary of State,,LBT,Ernest Hancock,3124,True,,
Apache,Secretary of State,,REP,Jan Brewer,1291,,,
Cochise,Secretary of State,,REP,Jan Brewer,9103,,,
Coconino,Secretary of State,,REP,Jan Brewer,4969,,,
Gila,Secretary of State,,REP,Jan Brewer,3735,,,
Graham,Secretary of State,,REP,Jan Brewer,1351,,,
Greenlee,Secretary of State,,REP,Jan Brewer,240,,,
La Paz,Secretary of State,,REP,Jan Brewer,872,,,
Maricopa,Secretary of State,,REP,Jan Brewer,163937,,,
Mohave,Secretary of State,,REP,Jan Brewer,11711,,,
Navajo,Secretary of State,,REP,Jan Brewer,4333,,,
Pima,Secretary of State,,REP,Jan Brewer,51063,,,
Pinal,Secretary of State,,REP,Jan Brewer,8664,,,
Santa Cruz,Secretary of State,,REP,Jan Brewer,982,,,
Yavapai,Secretary of State,,REP,Jan Brewer,17996,,,
Yuma,Secretary of State,,REP,Jan Brewer,5530,,,
,Secretary of State,,REP,Jan Brewer,285777,True,,
Apache,Attorney General,,DEM,Terry Goddard,4151,,,
Cochise,Attorney General,,DEM,Terry Goddard,9061,,,
Coconino,Attorney General,,DEM,Terry Goddard,7698,,,
Gila,Attorney General,,DEM,Terry Goddard,3830,,,
Graham,Attorney General,,DEM,Terry Goddard,1429,,,
Greenlee,Attorney General,,DEM,Terry Goddard,909,,,
La Paz,Attorney General,,DEM,Terry Goddard,650,,,
Maricopa,Attorney General,,DEM,Terry Goddard,95543,,,
Mohave,Attorney General,,DEM,Terry Goddard,5818,,,
Navajo,Attorney General,,DEM,Terry Goddard,5554,,,
Pima,Attorney General,,DEM,Terry Goddard,61956,,,
Pinal,Attorney General,,DEM,Terry Goddard,11009,,,
Santa Cruz,Attorney General,,DEM,Terry Goddard,2354,,,
Yavapai,Attorney General,,DEM,Terry Goddard,8539,,,
Yuma,Attorney General,,DEM,Terry Goddard,5342,,,
,Attorney General,,DEM,Terry Goddard,223843,True,,
Apache,Attorney General,,REP,Bill Montgomery,1244,,,
Cochise,Attorney General,,REP,Bill Montgomery,8867,,,
Coconino,Attorney General,,REP,Bill Montgomery,4666,,,
Gila,Attorney General,,REP,Bill Montgomery,3520,,,
Graham,Attorney General,,REP,Bill Montgomery,1278,,,
Greenlee,Attorney General,,REP,Bill Montgomery,232,,,
La Paz,Attorney General,,REP,Bill Montgomery,808,,,
Maricopa,Attorney General,,REP,Bill Montgomery,155642,,,
Mohave,Attorney General,,REP,Bill Montgomery,11050,,,
Navajo,Attorney General,,REP,Bill Montgomery,4098,,,
Pima,Attorney General,,REP,Bill Montgomery,49753,,,
Pinal,Attorney General,,REP,Bill Montgomery,8424,,,
Santa Cruz,Attorney General,,REP,Bill Montgomery,947,,,
Yavapai,Attorney General,,REP,Bill Montgomery,17311,,,
Yuma,Attorney General,,REP,Bill Montgomery,5389,,,
,Attorney General,,REP,Bill Montgomery,273229,True,,
Apache,State Treasurer,,DEM,Rano Singh,3684,,,
Cochise,State Treasurer,,DEM,Rano Singh,7906,,,
Coconino,State Treasurer,,DEM,Rano Singh,6290,,,
Gila,State Treasurer,,DEM,Rano Singh,2959,,,
Graham,State Treasurer,,DEM,Rano Singh,1136,,,
Greenlee,State Treasurer,,DEM,Rano Singh,694,,,
La Paz,State Treasurer,,DEM,Rano Singh,501,,,
Maricopa,State Treasurer,,DEM,Rano Singh,81502,,,
Mohave,State Treasurer,,DEM,Rano Singh,4683,,,
Navajo,State Treasurer,,DEM,Rano Singh,4819,,,
Pima,State Treasurer,,DEM,Rano Singh,54371,,,
Pinal,State Treasurer,,DEM,Rano Singh,9315,,,
Santa Cruz,State Treasurer,,DEM,Rano Singh,1874,,,
Yavapai,State Treasurer,,DEM,Rano Singh,7345,,,
Yuma,State Treasurer,,DEM,Rano Singh,4458,,,
,State Treasurer,,DEM,Rano Singh,191537,True,,
Apache,State Treasurer,,REP,Dean Martin,1246,,,
Cochise,State Treasurer,,REP,Dean Martin,8866,,,
Coconino,State Treasurer,,REP,Dean Martin,4688,,,
Gila,State Treasurer,,REP,Dean Martin,3479,,,
Graham,State Treasurer,,REP,Dean Martin,1277,,,
Greenlee,State Treasurer,,REP,Dean Martin,230,,,
La Paz,State Treasurer,,REP,Dean Martin,821,,,
Maricopa,State Treasurer,,REP,Dean Martin,156444,,,
Mohave,State Treasurer,,REP,Dean Martin,11203,,,
Navajo,State Treasurer,,REP,Dean Martin,4108,,,
Pima,State Treasurer,,REP,Dean Martin,49509,,,
Pinal,State Treasurer,,REP,Dean Martin,8407,,,
Santa Cruz,State Treasurer,,REP,Dean Martin,948,,,
Yavapai,State Treasurer,,REP,Dean Martin,17218,,,
Yuma,State Treasurer,,REP,Dean Martin,5411,,,
,State Treasurer,,REP,Dean Martin,273855,True,,
Apache,Superintendent of Public Instruction,,DEM,Slade Mead,1079,,,
Cochise,Superintendent of Public Instruction,,DEM,Slade Mead,3381,,,
Coconino,Superintendent of Public Instruction,,DEM,Slade Mead,2369,,,
Gila,Superintendent of Public Instruction,,DEM,Slade Mead,1390,,,
Graham,Superintendent of Public Instruction,,DEM,Slade Mead,453,,,
Greenlee,Superintendent of Public Instruction,,DEM,Slade Mead,261,,,
La Paz,Superintendent of Public Instruction,,DEM,Slade Mead,235,,,
Maricopa,Superintendent of Public Instruction,,DEM,Slade Mead,43542,,,
Mohave,Superintendent of Public Instruction,,DEM,Slade Mead,2103,,,
Navajo,Superintendent of Public Instruction,,DEM,Slade Mead,2130,,,
Pima,Superintendent of Public Instruction,,DEM,Slade Mead,25519,,,
Pinal,Superintendent of Public Instruction,,DEM,Slade Mead,4450,,,
Santa Cruz,Superintendent of Public Instruction,,DEM,Slade Mead,750,,,
Yavapai,Superintendent of Public Instruction,,DEM,Slade Mead,3377,,,
Yuma,Superintendent of Public Instruction,,DEM,Slade Mead,2102,,,
,Superintendent of Public Instruction,,DEM,Slade Mead,93141,,,
Apache,Superintendent of Public Instruction,,DEM,Jason Williams,3111,,,
Cochise,Superintendent of Public Instruction,,DEM,Jason Williams,5058,,,
Coconino,Superintendent of Public Instruction,,DEM,Jason Williams,3994,,,
Gila,Superintendent of Public Instruction,,DEM,Jason Williams,2024,,,
Graham,Superintendent of Public Instruction,,DEM,Jason Williams,911,,,
Greenlee,Superintendent of Public Instruction,,DEM,Jason Williams,558,,,
La Paz,Superintendent of Public Instruction,,DEM,Jason Williams,340,,,
Maricopa,Superintendent of Public Instruction,,DEM,Jason Williams,42918,,,
Mohave,Superintendent of Public Instruction,,DEM,Jason Williams,3173,,,
Navajo,Superintendent of Public Instruction,,DEM,Jason Williams,3289,,,
Pima,Superintendent of Public Instruction,,DEM,Jason Williams,29878,,,
Pinal,Superintendent of Public Instruction,,DEM,Jason Williams,5707,,,
Santa Cruz,Superintendent of Public Instruction,,DEM,Jason Williams,1317,,,
Yavapai,Superintendent of Public Instruction,,DEM,Jason Williams,4230,,,
Yuma,Superintendent of Public Instruction,,DEM,Jason Williams,2897,,,
,Superintendent of Public Instruction,,DEM,Jason Williams,109405,True,,
Apache,Superintendent of Public Instruction,,REP,Tom Horne,1244,,,
Cochise,Superintendent of Public Instruction,,REP,Tom Horne,8870,,,
Coconino,Superintendent of Public Instruction,,REP,Tom Horne,4721,,,
Gila,Superintendent of Public Instruction,,REP,Tom Horne,3526,,,
Graham,Superintendent of Public Instruction,,REP,Tom Horne,1282,,,
Greenlee,Superintendent of Public Instruction,,REP,Tom Horne,228,,,
La Paz,Superintendent of Public Instruction,,REP,Tom Horne,809,,,
Maricopa,Superintendent of Public Instruction,,REP,Tom Horne,156326,,,
Mohave,Superintendent of Public Instruction,,REP,Tom Horne,11129,,,
Navajo,Superintendent of Public Instruction,,REP,Tom Horne,4110,,,
Pima,Superintendent of Public Instruction,,REP,Tom Horne,49248,,,
Pinal,Superintendent of Public Instruction,,REP,Tom Horne,8496,,,
Santa Cruz,Superintendent of Public Instruction,,REP,Tom Horne,928,,,
Yavapai,Superintendent of Public Instruction,,REP,Tom Horne,17363,,,
Yuma,Superintendent of Public Instruction,,REP,Tom Horne,5394,,,
,Superintendent of Public Instruction,,REP,Tom Horne,273674,True,,
Apache,State Mine Inspector,,REP,Joe Hart,476,,,
Cochise,State Mine Inspector,,REP,Joe Hart,4275,,,
Coconino,State Mine Inspector,,REP,Joe Hart,3036,,,
Gila,State Mine Inspector,,REP,Joe Hart,1821,,,
Graham,State Mine Inspector,,REP,Joe Hart,734,,,
Greenlee,State Mine Inspector,,REP,Joe Hart,135,,,
La Paz,State Mine Inspector,,REP,Joe Hart,418,,,
Maricopa,State Mine Inspector,,REP,Joe Hart,69833,,,
Mohave,State Mine Inspector,,REP,Joe Hart,7241,,,
Navajo,State Mine Inspector,,REP,Joe Hart,1833,,,
Pima,State Mine Inspector,,REP,Joe Hart,22510,,,
Pinal,State Mine Inspector,,REP,Joe Hart,3940,,,
Santa Cruz,State Mine Inspector,,REP,Joe Hart,463,,,
Yavapai,State Mine Inspector,,REP,Joe Hart,8737,,,
Yuma,State Mine Inspector,,REP,Joe Hart,2348,,,
,State Mine Inspector,,REP,Joe Hart,127800,True,,
Apache,State Mine Inspector,,REP,Larry Nelson,746,,,
Cochise,State Mine Inspector,,REP,Larry Nelson,4364,,,
Coconino,State Mine Inspector,,REP,Larry Nelson,1598,,,
Gila,State Mine Inspector,,REP,Larry Nelson,1527,,,
Graham,State Mine Inspector,,REP,Larry Nelson,509,,,
Greenlee,State Mine Inspector,,REP,Larry Nelson,104,,,
La Paz,State Mine Inspector,,REP,Larry Nelson,407,,,
Maricopa,State Mine Inspector,,REP,Larry Nelson,69577,,,
Mohave,State Mine Inspector,,REP,Larry Nelson,4574,,,
Navajo,State Mine Inspector,,REP,Larry Nelson,2182,,,
Pima,State Mine Inspector,,REP,Larry Nelson,23958,,,
Pinal,State Mine Inspector,,REP,Larry Nelson,4143,,,
Santa Cruz,State Mine Inspector,,REP,Larry Nelson,472,,,
Yavapai,State Mine Inspector,,REP,Larry Nelson,7254,,,
Yuma,State Mine Inspector,,REP,Larry Nelson,3363,,,
,State Mine Inspector,,REP,Larry Nelson,124778,,,
Apache,Corporation Commissioner,,DEM,Richard Boyer,3287,,,
Cochise,Corporation Commissioner,,DEM,Richard Boyer,6889,,,
Coconino,Corporation Commissioner,,DEM,Richard Boyer,4980,,,
Gila,Corporation Commissioner,,DEM,Richard Boyer,2696,,,
Graham,Corporation Commissioner,,DEM,Richard Boyer,1064,,,
Greenlee,Corporation Commissioner,,DEM,Richard Boyer,586,,,
La Paz,Corporation Commissioner,,DEM,Richard Boyer,460,,,
Maricopa,Corporation Commissioner,,DEM,Richard Boyer,66660,,,
Mohave,Corporation Commissioner,,DEM,Richard Boyer,3955,,,
Navajo,Corporation Commissioner,,DEM,Richard Boyer,4202,,,
Pima,Corporation Commissioner,,DEM,Richard Boyer,46478,,,
Pinal,Corporation Commissioner,,DEM,Richard Boyer,7940,,,
Santa Cruz,Corporation Commissioner,,DEM,Richard Boyer,1626,,,
Yavapai,Corporation Commissioner,,DEM,Richard Boyer,5713,,,
Yuma,Corporation Commissioner,,DEM,Richard Boyer,4072,,,
,Corporation Commissioner,,DEM,Richard Boyer,160608,True,,
Apache,Corporation Commissioner,,DEM,Mark Manoil,1970,,,
Cochise,Corporation Commissioner,,DEM,Mark Manoil,4602,,,
Coconino,Corporation Commissioner,,DEM,Mark Manoil,3724,,,
Gila,Corporation Commissioner,,DEM,Mark Manoil,2000,,,
Graham,Corporation Commissioner,,DEM,Mark Manoil,711,,,
Greenlee,Corporation Commissioner,,DEM,Mark Manoil,385,,,
La Paz,Corporation Commissioner,,DEM,Mark Manoil,299,,,
Maricopa,Corporation Commissioner,,DEM,Mark Manoil,56039,,,
Mohave,Corporation Commissioner,,DEM,Mark Manoil,2605,,,
Navajo,Corporation Commissioner,,DEM,Mark Manoil,2458,,,
Pima,Corporation Commissioner,,DEM,Mark Manoil,36309,,,
Pinal,Corporation Commissioner,,DEM,Mark Manoil,5645,,,
Santa Cruz,Corporation Commissioner,,DEM,Mark Manoil,1093,,,
Yavapai,Corporation Commissioner,,DEM,Mark Manoil,4528,,,
Yuma,Corporation Commissioner,,DEM,Mark Manoil,3002,,,
,Corporation Commissioner,,DEM,Mark Manoil,125370,True,,
Apache,Corporation Commissioner,,LBT,Rick Fowlkes,42,,,
Cochise,Corporation Commissioner,,LBT,Rick Fowlkes,128,,,
Coconino,Corporation Commissioner,,LBT,Rick Fowlkes,140,,,
Gila,Corporation Commissioner,,LBT,Rick Fowlkes,40,,,
Graham,Corporation Commissioner,,LBT,Rick Fowlkes,18,,,
Greenlee,Corporation Commissioner,,LBT,Rick Fowlkes,0,,,
La Paz,Corporation Commissioner,,LBT,Rick Fowlkes,23,,,
Maricopa,Corporation Commissioner,,LBT,Rick Fowlkes,1447,,,
Mohave,Corporation Commissioner,,LBT,Rick Fowlkes,189,,,
Navajo,Corporation Commissioner,,LBT,Rick Fowlkes,76,,,
Pima,Corporation Commissioner,,LBT,Rick Fowlkes,525,,,
Pinal,Corporation Commissioner,,LBT,Rick Fowlkes,139,,,
Santa Cruz,Corporation Commissioner,,LBT,Rick Fowlkes,15,,,
Yavapai,Corporation Commissioner,,LBT,Rick Fowlkes,204,,,
Yuma,Corporation Commissioner,,LBT,Rick Fowlkes,74,,,
,Corporation Commissioner,,LBT,Rick Fowlkes,3060,True,,
Apache,Corporation Commissioner,,REP,Kris Mayes,817,,,
Cochise,Corporation Commissioner,,REP,Kris Mayes,5838,,,
Coconino,Corporation Commissioner,,REP,Kris Mayes,3087,,,
Gila,Corporation Commissioner,,REP,Kris Mayes,2401,,,
Graham,Corporation Commissioner,,REP,Kris Mayes,876,,,
Greenlee,Corporation Commissioner,,REP,Kris Mayes,150,,,
La Paz,Corporation Commissioner,,REP,Kris Mayes,519,,,
Maricopa,Corporation Commissioner,,REP,Kris Mayes,112036,,,
Mohave,Corporation Commissioner,,REP,Kris Mayes,7425,,,
Navajo,Corporation Commissioner,,REP,Kris Mayes,2553,,,
Pima,Corporation Commissioner,,REP,Kris Mayes,34161,,,
Pinal,Corporation Commissioner,,REP,Kris Mayes,5725,,,
Santa Cruz,Corporation Commissioner,,REP,Kris Mayes,679,,,
Yavapai,Corporation Commissioner,,REP,Kris Mayes,13365,,,
Yuma,Corporation Commissioner,,REP,Kris Mayes,3597,,,
,Corporation Commissioner,,REP,Kris Mayes,193229,True,,
Apache,Corporation Commissioner,,REP,Gary Pierce,837,,,
Cochise,Corporation Commissioner,,REP,Gary Pierce,6427,,,
Coconino,Corporation Commissioner,,REP,Gary Pierce,3254,,,
Gila,Corporation Commissioner,,REP,Gary Pierce,2336,,,
Graham,Corporation Commissioner,,REP,Gary Pierce,930,,,
Greenlee,Corporation Commissioner,,REP,Gary Pierce,160,,,
La Paz,Corporation Commissioner,,REP,Gary Pierce,564,,,
Maricopa,Corporation Commissioner,,REP,Gary Pierce,119588,,,
Mohave,Corporation Commissioner,,REP,Gary Pierce,7819,,,
Navajo,Corporation Commissioner,,REP,Gary Pierce,2893,,,
Pima,Corporation Commissioner,,REP,Gary Pierce,37379,,,
Pinal,Corporation Commissioner,,REP,Gary Pierce,6069,,,
Santa Cruz,Corporation Commissioner,,REP,Gary Pierce,701,,,
Yavapai,Corporation Commissioner,,REP,Gary Pierce,11734,,,
Yuma,Corporation Commissioner,,REP,Gary Pierce,4235,,,
,Corporation Commissioner,,REP,Gary Pierce,204926,True,,
