,precinct_id,precinct_name,,contest,contest_name,,,,,,,,choice,choice_name,,,party,candidate_party,vote_type_id,vote_type,,vote_total
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,10,"CASTRO, LEAH",,1,REP,1,10,Polling,,28,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,10,"CASTRO, LEAH",,1,REP,1,20,Early Voting,,30,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,10,"CASTRO, LEAH",,1,REP,1,30,Central Count,,7,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,10,"CASTRO, LEAH",,1,REP,1,999999,Total,,65,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,20,Early Voting,,2,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,160,County Treasurer,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,999999,Total,,3,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,5,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,3,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,9,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,10,Polling,,25,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,20,Early Voting,,29,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,30,Central Count,,8,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,10,"PRICE, JACQULINE",,1,REP,1,999999,Total,,62,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,10,Polling,,8,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,20,Early Voting,,9,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,30,Central Count,,1,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,20,"HEREDIA, ARMANDO",,2,DEM,2,999999,Total,,18,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,165,County School Superintendent,,0,NP,,0,NP,,30,Write-in 30,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,5,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,8,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,2,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,15,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,10,Polling,,33,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,20,Early Voting,,32,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,30,Central Count,,8,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,10,"BAKER, SHELLY",,1,REP,1,999999,Total,,73,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,170,County Recorder,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,8,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,9,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,2,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,19,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,10,Polling,,29,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,20,Early Voting,,31,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,30,Central Count,,8,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,10,"CAMACHO, ANNA",,1,REP,1,999999,Total,,68,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,175,County Assessor,,0,NP,,0,NP,,20,Write-in 20,,0,NP,,999999,Total,,2,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,13,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,14,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,4,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,31,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,21,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,20,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,6,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,47,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,4,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,7,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1010,"Retain Justice TIMMER, ANN",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,11,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999998,Number of Precincts Reporting,,0,NP,,999999,Total,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999997,Registered Voters,,0,NP,,999999,Total,,137,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,10,Polling,,38,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,20,Early Voting,,41,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,30,Central Count,,10,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999996,Times Counted,,0,NP,,999999,Total,,89,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,10,Polling,,13,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,20,Early Voting,,15,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,30,Central Count,,3,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999995,Times Blank Voted,,0,NP,,999999,Total,,31,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999994,Times Over Voted,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,10,Polling,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,20,Early Voting,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,30,Central Count,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,999993,Number of Under Votes,,0,NP,,999999,Total,,0,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,10,Polling,,19,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,20,Early Voting,,20,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,30,Central Count,,6,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,10,YES,,0,NP,,999999,Total,,45,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,10,Polling,,6,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,20,Early Voting,,6,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1020,"Retain Judge BROWN, MICHAEL J.",,0,NP,,0,NP,,20,NO,,0,NP,,999999,Total,,13,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,10,Polling,,1,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,20,Early Voting,,1,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,30,Central Count,,1,
,59,059 CIBOLA,,1030,"Retain Judge JONES, KENTON",,0,NP,,0,NP,,999999,Number of Precincts for Race,,0,NP,,999999,Total,,1,
