county,precinct,office,recount,district,party,candidate,votes,election_day,early_voting,provisional
Cochise,17 MCNEAL,Governor,,,,Write-in,8,2,6,0
Cochise,18 NACO,Governor,,,,Write-in,0,0,0,0
Cochise,19 PALOMINAS,Governor,,,,Write-in,3,2,1,0
Cochise,20 PIRTLEVILLE,Governor,,,,Write-in,2,0,2,0
Cochise,21 POMERENE,Governor,,,,Write-in,2,1,1,0
Cochise,22 PORTAL,Governor,,,,Write-in,0,0,0,0
Cochise,23 SAN SIMON,Governor,,,,Write-in,0,0,0,0
Cochise,24 ST DAVID,Governor,,,,Write-in,4,1,3,0
Cochise,25 SUNIZONA,Governor,,,,Write-in,1,1,0,0
Cochise,26 SV AVENIDA DEL SOL,Governor,,,,Write-in,3,0,3,0
Cochise,27 SV BUFFALO SOLDIER,Governor,,,,Write-in,11,2,9,0
Cochise,28 SV BUSBY,Governor,,,,Write-in,1,0,1,0
Cochise,29 SV CARMELITA,Governor,,,,Write-in,7,1,6,0
Cochise,30 SV CLOUD,Governor,,,,Write-in,4,1,3,0
Cochise,31 SV COLLEGE,Governor,,,,Write-in,2,0,2,0
Cochise,32 SV COUNTRY CLUB,Governor,,,,Write-in,7,0,7,0
Cochise,33 SV ESTATES,Governor,,,,Write-in,3,0,3,0
Cochise,34 SV HOPI,Governor,,,,Write-in,3,1,2,0
Cochise,35 SV MOSON,Governor,,,,Write-in,5,1,4,0
Cochise,36 SV PUEBLO DEL SOL,Governor,,,,Write-in,1,1,0,0
Cochise,37 SV RAMSEY,Governor,,,,Write-in,5,3,2,0
Cochise,38 SV SNYDER,Governor,,,,Write-in,1,0,1,0
Cochise,39 SV SOLDIER CREEK,Governor,,,,Write-in,6,0,6,0
Cochise,40 SV TOWN & COUNTRY,Governor,,,,Write-in,7,3,4,0
Cochise,41 SV VILLAGE MEADOWS,Governor,,,,Write-in,5,1,4,0
Cochise,42 SV VISTA VILLAGE,Governor,,,,Write-in,8,0,8,0
Cochise,43 SV YAQUI,Governor,,,,Write-in,5,0,5,0
Cochise,44 TOMBSTONE,Governor,,,,Write-in,10,6,3,1
Cochise,45 WEBB,Governor,,,,Write-in,1,1,0,0
Cochise,46 WHETSTONE,Governor,,,,Write-in,7,1,6,0
Cochise,47 WI KANSAS SETTLEMENT,Governor,,,,Write-in,2,1,1,0
Cochise,48 WI STEWART,Governor,,,,Write-in,3,1,2,0
Cochise,49 WI WILLCOX,Governor,,,,Write-in,3,2,1,0
Cochise,50 DO GRAND,Governor,,,,Write-in,1,0,1,0
Cochise,51 BI SACRAMENTO,Governor,,,,Write-in,0,0,0,0
Cochise,52 THREE CANYONS,Governor,,,,Write-in,0,0,0,0
Cochise,53 GREENBUSH,Governor,,,,Write-in,1,0,1,0
Cochise,54 PARKER,Governor,,,,Write-in,0,0,0,0
Cochise,55 MONTEZUMA,Governor,,,,Write-in,0,0,0,0
Cochise,01 BE BENSON,Governor,,,,Over Votes,0,0,0,0
Cochise,02 BE J-SIX,Governor,,,,Over Votes,0,0,0,0
Cochise,03 BE SAN PEDRO,Governor,,,,Over Votes,0,0,0,0
Cochise,04 BI BISBEE,Governor,,,,Over Votes,0,0,0,0
Cochise,05 BI DON LUIS,Governor,,,,Over Votes,1,0,1,0
Cochise,06 BI WARREN,Governor,,,,Over Votes,0,0,0,0
Cochise,07 BOWIE,Governor,,,,Over Votes,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,Governor,,,,Over Votes,0,0,0,0
Cochise,09 DO CALVARY,Governor,,,,Over Votes,1,0,1,0
Cochise,10 DO CARLSON,Governor,,,,Over Votes,1,0,1,0
Cochise,11 DO CASTRO PARK,Governor,,,,Over Votes,0,0,0,0
Cochise,12 DO GADSDEN,Governor,,,,Over Votes,1,0,1,0
Cochise,13 DO SUNNYSIDE,Governor,,,,Over Votes,0,0,0,0
Cochise,14 GREATER SAN PEDRO,Governor,,,,Over Votes,0,0,0,0
Cochise,15 HEREFORD,Governor,,,,Over Votes,0,0,0,0
Cochise,16 HUACHUCA,Governor,,,,Over Votes,1,0,1,0
Cochise,17 MCNEAL,Governor,,,,Over Votes,0,0,0,0
Cochise,18 NACO,Governor,,,,Over Votes,0,0,0,0
Cochise,19 PALOMINAS,Governor,,,,Over Votes,0,0,0,0
Cochise,20 PIRTLEVILLE,Governor,,,,Over Votes,0,0,0,0
Cochise,21 POMERENE,Governor,,,,Over Votes,0,0,0,0
Cochise,22 PORTAL,Governor,,,,Over Votes,0,0,0,0
Cochise,23 SAN SIMON,Governor,,,,Over Votes,0,0,0,0
Cochise,24 ST DAVID,Governor,,,,Over Votes,0,0,0,0
Cochise,25 SUNIZONA,Governor,,,,Over Votes,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,Governor,,,,Over Votes,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,Governor,,,,Over Votes,0,0,0,0
Cochise,28 SV BUSBY,Governor,,,,Over Votes,0,0,0,0
Cochise,29 SV CARMELITA,Governor,,,,Over Votes,0,0,0,0
Cochise,30 SV CLOUD,Governor,,,,Over Votes,0,0,0,0
Cochise,31 SV COLLEGE,Governor,,,,Over Votes,0,0,0,0
Cochise,32 SV COUNTRY CLUB,Governor,,,,Over Votes,0,0,0,0
Cochise,33 SV ESTATES,Governor,,,,Over Votes,0,0,0,0
Cochise,34 SV HOPI,Governor,,,,Over Votes,0,0,0,0
Cochise,35 SV MOSON,Governor,,,,Over Votes,1,0,1,0
Cochise,36 SV PUEBLO DEL SOL,Governor,,,,Over Votes,0,0,0,0
Cochise,37 SV RAMSEY,Governor,,,,Over Votes,0,0,0,0
Cochise,38 SV SNYDER,Governor,,,,Over Votes,0,0,0,0
Cochise,39 SV SOLDIER CREEK,Governor,,,,Over Votes,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,Governor,,,,Over Votes,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,Governor,,,,Over Votes,0,0,0,0
Cochise,42 SV VISTA VILLAGE,Governor,,,,Over Votes,0,0,0,0
Cochise,43 SV YAQUI,Governor,,,,Over Votes,0,0,0,0
Cochise,44 TOMBSTONE,Governor,,,,Over Votes,0,0,0,0
Cochise,45 WEBB,Governor,,,,Over Votes,0,0,0,0
Cochise,46 WHETSTONE,Governor,,,,Over Votes,0,0,0,0
Cochise,47 WI KANSAS SETTLEMENT,Governor,,,,Over Votes,0,0,0,0
Cochise,48 WI STEWART,Governor,,,,Over Votes,0,0,0,0
Cochise,49 WI WILLCOX,Governor,,,,Over Votes,0,0,0,0
Cochise,50 DO GRAND,Governor,,,,Over Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,Governor,,,,Over Votes,0,0,0,0
Cochise,52 THREE CANYONS,Governor,,,,Over Votes,0,0,0,0
Cochise,53 GREENBUSH,Governor,,,,Over Votes,0,0,0,0
Cochise,54 PARKER,Governor,,,,Over Votes,0,0,0,0
Cochise,55 MONTEZUMA,Governor,,,,Over Votes,0,0,0,0
Cochise,01 BE BENSON,Governor,,,,Under Votes,7,2,5,0
Cochise,02 BE J-SIX,Governor,,,,Under Votes,15,2,13,0
Cochise,03 BE SAN PEDRO,Governor,,,,Under Votes,11,0,11,0
Cochise,04 BI BISBEE,Governor,,,,Under Votes,5,1,4,0
Cochise,05 BI DON LUIS,Governor,,,,Under Votes,11,0,11,0
Cochise,06 BI WARREN,Governor,,,,Under Votes,10,1,9,0
Cochise,07 BOWIE,Governor,,,,Under Votes,2,1,1,0
Cochise,08 COCHISE STRONGHOLD,Governor,,,,Under Votes,19,0,19,0
Cochise,09 DO CALVARY,Governor,,,,Under Votes,3,0,3,0
Cochise,10 DO CARLSON,Governor,,,,Under Votes,3,0,3,0
Cochise,11 DO CASTRO PARK,Governor,,,,Under Votes,10,3,7,0
Cochise,12 DO GADSDEN,Governor,,,,Under Votes,9,0,9,0
Cochise,13 DO SUNNYSIDE,Governor,,,,Under Votes,3,1,2,0
Cochise,14 GREATER SAN PEDRO,Governor,,,,Under Votes,16,4,12,0
Cochise,15 HEREFORD,Governor,,,,Under Votes,13,2,11,0
Cochise,16 HUACHUCA,Governor,,,,Under Votes,8,0,8,0
Cochise,17 MCNEAL,Governor,,,,Under Votes,6,1,5,0
Cochise,18 NACO,Governor,,,,Under Votes,5,2,3,0
Cochise,19 PALOMINAS,Governor,,,,Under Votes,5,1,4,0
Cochise,20 PIRTLEVILLE,Governor,,,,Under Votes,4,0,4,0
Cochise,21 POMERENE,Governor,,,,Under Votes,6,0,6,0
Cochise,22 PORTAL,Governor,,,,Under Votes,0,0,0,0
Cochise,23 SAN SIMON,Governor,,,,Under Votes,0,0,0,0
Cochise,24 ST DAVID,Governor,,,,Under Votes,8,2,6,0
Cochise,25 SUNIZONA,Governor,,,,Under Votes,4,0,4,0
Cochise,26 SV AVENIDA DEL SOL,Governor,,,,Under Votes,13,2,11,0
Cochise,27 SV BUFFALO SOLDIER,Governor,,,,Under Votes,12,0,12,0
Cochise,28 SV BUSBY,Governor,,,,Under Votes,13,2,11,0
Cochise,29 SV CARMELITA,Governor,,,,Under Votes,5,1,4,0
Cochise,30 SV CLOUD,Governor,,,,Under Votes,8,1,7,0
Cochise,31 SV COLLEGE,Governor,,,,Under Votes,8,1,7,0
Cochise,32 SV COUNTRY CLUB,Governor,,,,Under Votes,19,3,16,0
Cochise,33 SV ESTATES,Governor,,,,Under Votes,17,2,15,0
Cochise,34 SV HOPI,Governor,,,,Under Votes,9,0,9,0
Cochise,35 SV MOSON,Governor,,,,Under Votes,9,0,9,0
Cochise,36 SV PUEBLO DEL SOL,Governor,,,,Under Votes,13,1,12,0
Cochise,37 SV RAMSEY,Governor,,,,Under Votes,9,0,9,0
Cochise,38 SV SNYDER,Governor,,,,Under Votes,4,0,4,0
Cochise,39 SV SOLDIER CREEK,Governor,,,,Under Votes,14,1,13,0
Cochise,40 SV TOWN & COUNTRY,Governor,,,,Under Votes,8,0,8,0
Cochise,41 SV VILLAGE MEADOWS,Governor,,,,Under Votes,8,3,5,0
Cochise,42 SV VISTA VILLAGE,Governor,,,,Under Votes,8,1,7,0
Cochise,43 SV YAQUI,Governor,,,,Under Votes,16,2,14,0
Cochise,44 TOMBSTONE,Governor,,,,Under Votes,17,5,12,0
Cochise,45 WEBB,Governor,,,,Under Votes,7,5,2,0
Cochise,46 WHETSTONE,Governor,,,,Under Votes,16,3,13,0
Cochise,47 WI KANSAS SETTLEMENT,Governor,,,,Under Votes,10,0,9,1
Cochise,48 WI STEWART,Governor,,,,Under Votes,13,2,11,0
Cochise,49 WI WILLCOX,Governor,,,,Under Votes,5,2,3,0
Cochise,50 DO GRAND,Governor,,,,Under Votes,1,0,1,0
Cochise,51 BI SACRAMENTO,Governor,,,,Under Votes,0,0,0,0
Cochise,52 THREE CANYONS,Governor,,,,Under Votes,3,0,3,0
Cochise,53 GREENBUSH,Governor,,,,Under Votes,0,0,0,0
Cochise,54 PARKER,Governor,,,,Under Votes,0,0,0,0
Cochise,55 MONTEZUMA,Governor,,,,Under Votes,0,0,0,0
Cochise,01 BE BENSON,State Senate,,19,REP,David Gowan,815,263,550,2
Cochise,02 BE J-SIX,State Senate,,19,REP,David Gowan,1156,383,768,5
Cochise,03 BE SAN PEDRO,State Senate,,19,REP,David Gowan,942,280,662,0
Cochise,04 BI BISBEE,State Senate,,19,REP,David Gowan,0,0,0,0
Cochise,05 BI DON LUIS,State Senate,,19,REP,David Gowan,0,0,0,0
Cochise,06 BI WARREN,State Senate,,19,REP,David Gowan,0,0,0,0
Cochise,07 BOWIE,State Senate,,19,REP,David Gowan,135,58,69,8
Cochise,08 COCHISE STRONGHOLD,State Senate,,19,REP,David Gowan,944,352,592,0
Cochise,09 DO CALVARY,State Senate,,19,REP,David Gowan,334,71,263,0
Cochise,10 DO CARLSON,State Senate,,19,REP,David Gowan,511,104,407,0
Cochise,11 DO CASTRO PARK,State Senate,,19,REP,David Gowan,341,79,262,0
Cochise,12 DO GADSDEN,State Senate,,19,REP,David Gowan,295,54,240,1
Cochise,13 DO SUNNYSIDE,State Senate,,19,REP,David Gowan,378,95,282,1
Cochise,14 GREATER SAN PEDRO,State Senate,,19,REP,David Gowan,977,344,628,5
Cochise,15 HEREFORD,State Senate,,19,REP,David Gowan,864,270,592,2
Cochise,16 HUACHUCA,State Senate,,19,REP,David Gowan,413,167,242,4
Cochise,17 MCNEAL,State Senate,,19,REP,David Gowan,526,222,304,0
Cochise,18 NACO,State Senate,,19,REP,David Gowan,0,0,0,0
Cochise,19 PALOMINAS,State Senate,,19,REP,David Gowan,0,0,0,0
Cochise,20 PIRTLEVILLE,State Senate,,19,REP,David Gowan,368,84,284,0
Cochise,21 POMERENE,State Senate,,19,REP,David Gowan,610,195,415,0
Cochise,22 PORTAL,State Senate,,19,REP,David Gowan,150,13,137,0
Cochise,23 SAN SIMON,State Senate,,19,REP,David Gowan,124,34,88,2
Cochise,24 ST DAVID,State Senate,,19,REP,David Gowan,1131,407,724,0
Cochise,25 SUNIZONA,State Senate,,19,REP,David Gowan,293,115,178,0
Cochise,26 SV AVENIDA DEL SOL,State Senate,,19,REP,David Gowan,1109,328,779,2
Cochise,27 SV BUFFALO SOLDIER,State Senate,,19,REP,David Gowan,1411,479,928,4
Cochise,28 SV BUSBY,State Senate,,19,REP,David Gowan,695,194,494,7
Cochise,29 SV CARMELITA,State Senate,,19,REP,David Gowan,466,139,322,5
Cochise,30 SV CLOUD,State Senate,,19,REP,David Gowan,348,97,248,3
Cochise,31 SV COLLEGE,State Senate,,19,REP,David Gowan,798,219,577,2
Cochise,32 SV COUNTRY CLUB,State Senate,,19,REP,David Gowan,1258,266,991,1
Cochise,33 SV ESTATES,State Senate,,19,REP,David Gowan,872,283,588,1
Cochise,34 SV HOPI,State Senate,,19,REP,David Gowan,666,199,467,0
Cochise,35 SV MOSON,State Senate,,19,REP,David Gowan,1109,419,688,2
Cochise,36 SV PUEBLO DEL SOL,State Senate,,19,REP,David Gowan,662,196,463,3
Cochise,37 SV RAMSEY,State Senate,,19,REP,David Gowan,855,249,605,1
Cochise,38 SV SNYDER,State Senate,,19,REP,David Gowan,545,203,338,4
Cochise,39 SV SOLDIER CREEK,State Senate,,19,REP,David Gowan,749,267,478,4
Cochise,40 SV TOWN & COUNTRY,State Senate,,19,REP,David Gowan,1051,288,761,2
Cochise,41 SV VILLAGE MEADOWS,State Senate,,19,REP,David Gowan,1240,362,876,2
Cochise,42 SV VISTA VILLAGE,State Senate,,19,REP,David Gowan,757,242,512,3
Cochise,43 SV YAQUI,State Senate,,19,REP,David Gowan,1261,343,916,2
Cochise,44 TOMBSTONE,State Senate,,19,REP,David Gowan,904,405,496,3
Cochise,45 WEBB,State Senate,,19,REP,David Gowan,298,145,150,3
Cochise,46 WHETSTONE,State Senate,,19,REP,David Gowan,1264,471,790,3
Cochise,47 WI KANSAS SETTLEMENT,State Senate,,19,REP,David Gowan,745,304,436,5
Cochise,48 WI STEWART,State Senate,,19,REP,David Gowan,683,285,395,3
Cochise,49 WI WILLCOX,State Senate,,19,REP,David Gowan,458,194,259,5
Cochise,50 DO GRAND,State Senate,,19,REP,David Gowan,62,25,37,0
Cochise,51 BI SACRAMENTO,State Senate,,19,REP,David Gowan,40,9,31,0
Cochise,52 THREE CANYONS,State Senate,,19,REP,David Gowan,0,0,0,0
Cochise,53 GREENBUSH,State Senate,,19,REP,David Gowan,156,41,115,0
Cochise,54 PARKER,State Senate,,19,REP,David Gowan,12,2,10,0
Cochise,55 MONTEZUMA,State Senate,,19,REP,David Gowan,0,0,0,0
Cochise,01 BE BENSON,State Senate,,19,,Write-in,20,4,16,0
Cochise,02 BE J-SIX,State Senate,,19,,Write-in,25,3,22,0
Cochise,03 BE SAN PEDRO,State Senate,,19,,Write-in,35,9,26,0
Cochise,04 BI BISBEE,State Senate,,19,,Write-in,0,0,0,0
Cochise,05 BI DON LUIS,State Senate,,19,,Write-in,0,0,0,0
Cochise,06 BI WARREN,State Senate,,19,,Write-in,0,0,0,0
Cochise,07 BOWIE,State Senate,,19,,Write-in,2,1,1,0
Cochise,08 COCHISE STRONGHOLD,State Senate,,19,,Write-in,29,9,20,0
Cochise,09 DO CALVARY,State Senate,,19,,Write-in,28,2,26,0
Cochise,10 DO CARLSON,State Senate,,19,,Write-in,41,4,37,0
Cochise,11 DO CASTRO PARK,State Senate,,19,,Write-in,33,3,30,0
Cochise,12 DO GADSDEN,State Senate,,19,,Write-in,24,3,21,0
Cochise,13 DO SUNNYSIDE,State Senate,,19,,Write-in,31,10,21,0
Cochise,14 GREATER SAN PEDRO,State Senate,,19,,Write-in,24,12,12,0
Cochise,15 HEREFORD,State Senate,,19,,Write-in,38,8,30,0
Cochise,16 HUACHUCA,State Senate,,19,,Write-in,14,4,9,1
Cochise,17 MCNEAL,State Senate,,19,,Write-in,15,4,11,0
Cochise,18 NACO,State Senate,,19,,Write-in,0,0,0,0
Cochise,19 PALOMINAS,State Senate,,19,,Write-in,0,0,0,0
Cochise,20 PIRTLEVILLE,State Senate,,19,,Write-in,20,5,15,0
Cochise,21 POMERENE,State Senate,,19,,Write-in,14,3,11,0
Cochise,22 PORTAL,State Senate,,19,,Write-in,4,0,4,0
Cochise,23 SAN SIMON,State Senate,,19,,Write-in,1,0,1,0
Cochise,24 ST DAVID,State Senate,,19,,Write-in,27,8,19,0
Cochise,25 SUNIZONA,State Senate,,19,,Write-in,16,7,9,0
Cochise,26 SV AVENIDA DEL SOL,State Senate,,19,,Write-in,53,13,40,0
Cochise,27 SV BUFFALO SOLDIER,State Senate,,19,,Write-in,52,19,33,0
Cochise,28 SV BUSBY,State Senate,,19,,Write-in,45,13,32,0
Cochise,29 SV CARMELITA,State Senate,,19,,Write-in,18,6,12,0
Cochise,30 SV CLOUD,State Senate,,19,,Write-in,31,6,25,0
Cochise,31 SV COLLEGE,State Senate,,19,,Write-in,34,13,21,0
Cochise,32 SV COUNTRY CLUB,State Senate,,19,,Write-in,34,4,30,0
Cochise,33 SV ESTATES,State Senate,,19,,Write-in,42,10,32,0
Cochise,34 SV HOPI,State Senate,,19,,Write-in,38,13,25,0
Cochise,35 SV MOSON,State Senate,,19,,Write-in,30,6,24,0
Cochise,36 SV PUEBLO DEL SOL,State Senate,,19,,Write-in,18,6,12,0
Cochise,37 SV RAMSEY,State Senate,,19,,Write-in,30,7,23,0
Cochise,38 SV SNYDER,State Senate,,19,,Write-in,29,11,18,0
Cochise,39 SV SOLDIER CREEK,State Senate,,19,,Write-in,36,10,26,0
Cochise,40 SV TOWN & COUNTRY,State Senate,,19,,Write-in,43,9,34,0
Cochise,41 SV VILLAGE MEADOWS,State Senate,,19,,Write-in,45,7,38,0
Cochise,42 SV VISTA VILLAGE,State Senate,,19,,Write-in,30,11,19,0
Cochise,43 SV YAQUI,State Senate,,19,,Write-in,41,8,33,0
Cochise,44 TOMBSTONE,State Senate,,19,,Write-in,15,8,7,0
Cochise,45 WEBB,State Senate,,19,,Write-in,10,3,7,0
Cochise,46 WHETSTONE,State Senate,,19,,Write-in,53,9,44,0
Cochise,47 WI KANSAS SETTLEMENT,State Senate,,19,,Write-in,7,2,5,0
Cochise,48 WI STEWART,State Senate,,19,,Write-in,7,3,4,0
Cochise,49 WI WILLCOX,State Senate,,19,,Write-in,16,7,9,0
Cochise,50 DO GRAND,State Senate,,19,,Write-in,0,0,0,0
Cochise,51 BI SACRAMENTO,State Senate,,19,,Write-in,0,0,0,0
Cochise,52 THREE CANYONS,State Senate,,19,,Write-in,0,0,0,0
Cochise,53 GREENBUSH,State Senate,,19,,Write-in,0,0,0,0
Cochise,54 PARKER,State Senate,,19,,Write-in,0,0,0,0
Cochise,55 MONTEZUMA,State Senate,,19,,Write-in,0,0,0,0
Cochise,01 BE BENSON,State Senate,,19,,Over Votes,0,0,0,0
Cochise,02 BE J-SIX,State Senate,,19,,Over Votes,0,0,0,0
Cochise,03 BE SAN PEDRO,State Senate,,19,,Over Votes,0,0,0,0
Cochise,04 BI BISBEE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,05 BI DON LUIS,State Senate,,19,,Over Votes,0,0,0,0
Cochise,06 BI WARREN,State Senate,,19,,Over Votes,0,0,0,0
Cochise,07 BOWIE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,08 COCHISE STRONGHOLD,State Senate,,19,,Over Votes,0,0,0,0
Cochise,09 DO CALVARY,State Senate,,19,,Over Votes,0,0,0,0
Cochise,10 DO CARLSON,State Senate,,19,,Over Votes,0,0,0,0
Cochise,11 DO CASTRO PARK,State Senate,,19,,Over Votes,1,0,1,0
Cochise,12 DO GADSDEN,State Senate,,19,,Over Votes,0,0,0,0
Cochise,13 DO SUNNYSIDE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,14 GREATER SAN PEDRO,State Senate,,19,,Over Votes,0,0,0,0
Cochise,15 HEREFORD,State Senate,,19,,Over Votes,0,0,0,0
Cochise,16 HUACHUCA,State Senate,,19,,Over Votes,0,0,0,0
Cochise,17 MCNEAL,State Senate,,19,,Over Votes,0,0,0,0
Cochise,18 NACO,State Senate,,19,,Over Votes,0,0,0,0
Cochise,19 PALOMINAS,State Senate,,19,,Over Votes,0,0,0,0
Cochise,20 PIRTLEVILLE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,21 POMERENE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,22 PORTAL,State Senate,,19,,Over Votes,0,0,0,0
Cochise,23 SAN SIMON,State Senate,,19,,Over Votes,0,0,0,0
Cochise,24 ST DAVID,State Senate,,19,,Over Votes,0,0,0,0
Cochise,25 SUNIZONA,State Senate,,19,,Over Votes,0,0,0,0
Cochise,26 SV AVENIDA DEL SOL,State Senate,,19,,Over Votes,0,0,0,0
Cochise,27 SV BUFFALO SOLDIER,State Senate,,19,,Over Votes,0,0,0,0
Cochise,28 SV BUSBY,State Senate,,19,,Over Votes,0,0,0,0
Cochise,29 SV CARMELITA,State Senate,,19,,Over Votes,0,0,0,0
Cochise,30 SV CLOUD,State Senate,,19,,Over Votes,1,0,1,0
Cochise,31 SV COLLEGE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,32 SV COUNTRY CLUB,State Senate,,19,,Over Votes,0,0,0,0
Cochise,33 SV ESTATES,State Senate,,19,,Over Votes,0,0,0,0
Cochise,34 SV HOPI,State Senate,,19,,Over Votes,0,0,0,0
Cochise,35 SV MOSON,State Senate,,19,,Over Votes,0,0,0,0
Cochise,36 SV PUEBLO DEL SOL,State Senate,,19,,Over Votes,0,0,0,0
Cochise,37 SV RAMSEY,State Senate,,19,,Over Votes,0,0,0,0
Cochise,38 SV SNYDER,State Senate,,19,,Over Votes,0,0,0,0
Cochise,39 SV SOLDIER CREEK,State Senate,,19,,Over Votes,0,0,0,0
Cochise,40 SV TOWN & COUNTRY,State Senate,,19,,Over Votes,0,0,0,0
Cochise,41 SV VILLAGE MEADOWS,State Senate,,19,,Over Votes,0,0,0,0
Cochise,42 SV VISTA VILLAGE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,43 SV YAQUI,State Senate,,19,,Over Votes,0,0,0,0
Cochise,44 TOMBSTONE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,45 WEBB,State Senate,,19,,Over Votes,0,0,0,0
Cochise,46 WHETSTONE,State Senate,,19,,Over Votes,0,0,0,0
Cochise,47 WI KANSAS SETTLEMENT,State Senate,,19,,Over Votes,0,0,0,0
Cochise,48 WI STEWART,State Senate,,19,,Over Votes,0,0,0,0
Cochise,49 WI WILLCOX,State Senate,,19,,Over Votes,0,0,0,0
Cochise,50 DO GRAND,State Senate,,19,,Over Votes,0,0,0,0
Cochise,51 BI SACRAMENTO,State Senate,,19,,Over Votes,0,0,0,0
Cochise,52 THREE CANYONS,State Senate,,19,,Over Votes,0,0,0,0
Cochise,53 GREENBUSH,State Senate,,19,,Over Votes,0,0,0,0
Cochise,54 PARKER,State Senate,,19,,Over Votes,0,0,0,0
Cochise,55 MONTEZUMA,State Senate,,19,,Over Votes,0,0,0,0
Cochise,01 BE BENSON,State Senate,,19,,Under Votes,241,17,224,0
Cochise,02 BE J-SIX,State Senate,,19,,Under Votes,269,12,257,0
Cochise,03 BE SAN PEDRO,State Senate,,19,,Under Votes,290,15,275,0
Cochise,04 BI BISBEE,State Senate,,19,,Under Votes,0,0,0,0
Cochise,05 BI DON LUIS,State Senate,,19,,Under Votes,0,0,0,0
Cochise,06 BI WARREN,State Senate,,19,,Under Votes,0,0,0,0
Cochise,07 BOWIE,State Senate,,19,,Under Votes,19,4,14,1
Cochise,08 COCHISE STRONGHOLD,State Senate,,19,,Under Votes,259,16,243,0
Cochise,09 DO CALVARY,State Senate,,19,,Under Votes,246,17,229,0
Cochise,10 DO CARLSON,State Senate,,19,,Under Votes,345,22,323,0
Cochise,11 DO CASTRO PARK,State Senate,,19,,Under Votes,280,25,254,1
Cochise,12 DO GADSDEN,State Senate,,19,,Under Votes,191,16,175,0
Cochise,13 DO SUNNYSIDE,State Senate,,19,,Under Votes,160,11,148,1
Cochise,14 GREATER SAN PEDRO,State Senate,,19,,Under Votes,212,12,200,0
Cochise,15 HEREFORD,State Senate,,19,,Under Votes,262,13,249,0
Cochise,16 HUACHUCA,State Senate,,19,,Under Votes,125,10,114,1
Cochise,17 MCNEAL,State Senate,,19,,Under Votes,139,11,128,0
Cochise,18 NACO,State Senate,,19,,Under Votes,0,0,0,0
Cochise,19 PALOMINAS,State Senate,,19,,Under Votes,0,0,0,0
Cochise,20 PIRTLEVILLE,State Senate,,19,,Under Votes,219,12,206,1
Cochise,21 POMERENE,State Senate,,19,,Under Votes,181,14,167,0
Cochise,22 PORTAL,State Senate,,19,,Under Votes,115,2,113,0
Cochise,23 SAN SIMON,State Senate,,19,,Under Votes,11,0,11,0
Cochise,24 ST DAVID,State Senate,,19,,Under Votes,230,20,210,0
Cochise,25 SUNIZONA,State Senate,,19,,Under Votes,86,3,83,0
Cochise,26 SV AVENIDA DEL SOL,State Senate,,19,,Under Votes,365,21,344,0
Cochise,27 SV BUFFALO SOLDIER,State Senate,,19,,Under Votes,462,14,448,0
Cochise,28 SV BUSBY,State Senate,,19,,Under Votes,268,19,249,0
Cochise,29 SV CARMELITA,State Senate,,19,,Under Votes,184,18,166,0
Cochise,30 SV CLOUD,State Senate,,19,,Under Votes,114,11,103,0
Cochise,31 SV COLLEGE,State Senate,,19,,Under Votes,256,20,236,0
Cochise,32 SV COUNTRY CLUB,State Senate,,19,,Under Votes,474,19,455,0
Cochise,33 SV ESTATES,State Senate,,19,,Under Votes,297,20,277,0
Cochise,34 SV HOPI,State Senate,,19,,Under Votes,246,16,230,0
Cochise,35 SV MOSON,State Senate,,19,,Under Votes,248,20,227,1
Cochise,36 SV PUEBLO DEL SOL,State Senate,,19,,Under Votes,207,12,195,0
Cochise,37 SV RAMSEY,State Senate,,19,,Under Votes,250,12,238,0
Cochise,38 SV SNYDER,State Senate,,19,,Under Votes,196,10,186,0
Cochise,39 SV SOLDIER CREEK,State Senate,,19,,Under Votes,305,29,276,0
Cochise,40 SV TOWN & COUNTRY,State Senate,,19,,Under Votes,300,11,289,0
Cochise,41 SV VILLAGE MEADOWS,State Senate,,19,,Under Votes,361,29,332,0
Cochise,42 SV VISTA VILLAGE,State Senate,,19,,Under Votes,244,15,229,0
Cochise,43 SV YAQUI,State Senate,,19,,Under Votes,432,26,406,0
Cochise,44 TOMBSTONE,State Senate,,19,,Under Votes,192,35,157,0
Cochise,45 WEBB,State Senate,,19,,Under Votes,81,7,74,0
Cochise,46 WHETSTONE,State Senate,,19,,Under Votes,243,17,226,0
Cochise,47 WI KANSAS SETTLEMENT,State Senate,,19,,Under Votes,131,16,114,1
Cochise,48 WI STEWART,State Senate,,19,,Under Votes,101,6,95,0
