county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Apache,78 TACHEE,Corporation Commissioner,,3,DEM,Jonathon HILL,67,34,33,0
Apache,78 TACHEE,Corporation Commissioner,,3,DEM,Joshua POLACHECK,33,18,15,0
Apache,78 TACHEE,Corporation Commissioner,,3,DEM,Write-In Totals,1,0,1,0
Apache,78 TACHEE,Corporation Commissioner,,3,DEM,Total Votes Cast,134,70,64,0
Apache,78 TACHEE,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,DEM,Undervotes,217,83,134,0
Apache,78 TACHEE,Board of Supervisors,1,1,DEM,Joe SHIRLEY JR,104,49,55,0
Apache,78 TACHEE,Board of Supervisors,1,1,DEM,Write-In Totals,5,1,4,0
Apache,78 TACHEE,Board of Supervisors,1,1,DEM,Total Votes Cast,109,50,59,0
Apache,78 TACHEE,Board of Supervisors,1,1,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,Board of Supervisors,1,1,DEM,Undervotes,8,1,7,0
Apache,78 TACHEE,County Assessor,,1,DEM,Rodger DAHOZY,103,48,55,0
Apache,78 TACHEE,County Assessor,,1,DEM,Write-In Totals,2,1,1,0
Apache,78 TACHEE,County Assessor,,1,DEM,Total Votes Cast,105,49,56,0
Apache,78 TACHEE,County Assessor,,1,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,County Assessor,,1,DEM,Undervotes,12,2,10,0
Apache,78 TACHEE,County Attorney,,1,DEM,Michael WHITING,104,49,55,0
Apache,78 TACHEE,County Attorney,,1,DEM,Write-In Totals,2,0,2,0
Apache,78 TACHEE,County Attorney,,1,DEM,Total Votes Cast,106,49,57,0
Apache,78 TACHEE,County Attorney,,1,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,County Attorney,,1,DEM,Undervotes,11,2,9,0
Apache,78 TACHEE,County Recorder,,1,DEM,Stephanie CALABAZA,31,14,17,0
Apache,78 TACHEE,County Recorder,,1,DEM,Larry NOBLE,77,36,41,0
Apache,78 TACHEE,County Recorder,,1,DEM,Write-In Totals,1,0,1,0
Apache,78 TACHEE,County Recorder,,1,DEM,Total Votes Cast,109,50,59,0
Apache,78 TACHEE,County Recorder,,1,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,County Recorder,,1,DEM,Undervotes,8,1,7,0
Apache,78 TACHEE,County School Superintendent,,1,DEM,Joy WHITING,101,47,54,0
Apache,78 TACHEE,County School Superintendent,,1,DEM,Write-In Totals,3,2,1,0
Apache,78 TACHEE,County School Superintendent,,1,DEM,Total Votes Cast,104,49,55,0
Apache,78 TACHEE,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,County School Superintendent,,1,DEM,Undervotes,13,2,11,0
Apache,78 TACHEE,County Sheriff,,1,DEM,Joseph DEDMAN JR,104,47,57,0
Apache,78 TACHEE,County Sheriff,,1,DEM,Write-In Totals,4,2,2,0
Apache,78 TACHEE,County Sheriff,,1,DEM,Total Votes Cast,108,49,59,0
Apache,78 TACHEE,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,County Sheriff,,1,DEM,Undervotes,9,2,7,0
Apache,78 TACHEE,County Treasurer,,1,DEM,Marleita BEGAY,84,36,48,0
Apache,78 TACHEE,County Treasurer,,1,DEM,Flora NEZ,27,15,12,0
Apache,78 TACHEE,County Treasurer,,1,DEM,Write-In Totals,2,0,2,0
Apache,78 TACHEE,County Treasurer,,1,DEM,Total Votes Cast,113,51,62,0
Apache,78 TACHEE,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Apache,78 TACHEE,County Treasurer,,1,DEM,Undervotes,4,0,4,0
Apache,78 TACHEE,U.S. Senate,,1,REP,Kari LAKE,6,4,2,0
Apache,78 TACHEE,U.S. Senate,,1,REP,Mark LAMB,5,3,2,0
Apache,78 TACHEE,U.S. Senate,,1,REP,Elizabeth Jean REYE,1,0,1,0
Apache,78 TACHEE,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,REP,Total Votes Cast,12,7,5,0
Apache,78 TACHEE,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,REP,Undervotes,1,0,1,0
Apache,78 TACHEE,U.S. House,2,1,REP,Eli CRANE,6,5,1,0
Apache,78 TACHEE,U.S. House,2,1,REP,Jack SMITH,5,1,4,0
Apache,78 TACHEE,U.S. House,2,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,REP,Total Votes Cast,11,6,5,0
Apache,78 TACHEE,U.S. House,2,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,REP,Undervotes,2,1,1,0
Apache,78 TACHEE,State Senate,6,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,REP,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,REP,Undervotes,13,7,6,0
Apache,78 TACHEE,State House,6,2,REP,Lloyd JOHNSON,9,4,5,0
Apache,78 TACHEE,State House,6,2,REP,Rich KING,3,2,1,0
Apache,78 TACHEE,State House,6,2,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,State House,6,2,REP,Total Votes Cast,12,6,6,0
Apache,78 TACHEE,State House,6,2,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,State House,6,2,REP,Undervotes,14,8,6,0
Apache,78 TACHEE,Corporation Commissioner,,3,REP,Rene LOPEZ,8,5,3,0
Apache,78 TACHEE,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,2,1,1,0
Apache,78 TACHEE,Corporation Commissioner,,3,REP,Rachel WALDEN,5,3,2,0
Apache,78 TACHEE,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,REP,Total Votes Cast,15,9,6,0
Apache,78 TACHEE,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,REP,Undervotes,24,12,12,0
Apache,78 TACHEE,Board of Supervisors,1,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,Board of Supervisors,1,1,REP,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,Board of Supervisors,1,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,Board of Supervisors,1,1,REP,Undervotes,13,7,6,0
Apache,78 TACHEE,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,County Assessor,,1,REP,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,County Assessor,,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,County Assessor,,1,REP,Undervotes,13,7,6,0
Apache,78 TACHEE,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,County Attorney,,1,REP,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,County Attorney,,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,County Attorney,,1,REP,Undervotes,13,7,6,0
Apache,78 TACHEE,County Recorder,,1,REP,Guthrie KUSHNER,9,6,3,0
Apache,78 TACHEE,County Recorder,,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,County Recorder,,1,REP,Total Votes Cast,9,6,3,0
Apache,78 TACHEE,County Recorder,,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,County Recorder,,1,REP,Undervotes,4,1,3,0
Apache,78 TACHEE,County School Superintendent,,1,REP,Write-In Totals,1,0,1,0
Apache,78 TACHEE,County School Superintendent,,1,REP,Total Votes Cast,1,0,1,0
Apache,78 TACHEE,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,County School Superintendent,,1,REP,Undervotes,12,7,5,0
Apache,78 TACHEE,County Sheriff,,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,County Sheriff,,1,REP,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,County Sheriff,,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,County Sheriff,,1,REP,Undervotes,13,7,6,0
Apache,78 TACHEE,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Apache,78 TACHEE,County Treasurer,,1,REP,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,County Treasurer,,1,REP,Overvotes,0,0,0,0
Apache,78 TACHEE,County Treasurer,,1,REP,Undervotes,13,7,6,0
Apache,78 TACHEE,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,LBT,Write-In Totals,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,LBT,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,LBT,Overvotes,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,LBT,Undervotes,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,LBT,Write-In Totals,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,LBT,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,LBT,Overvotes,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,LBT,Undervotes,0,0,0,0
Apache,78 TACHEE,State House,6,2,LBT,Write-In Totals,0,0,0,0
Apache,78 TACHEE,State House,6,2,LBT,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,State House,6,2,LBT,Overvotes,0,0,0,0
Apache,78 TACHEE,State House,6,2,LBT,Undervotes,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,LBT,Undervotes,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Apache,78 TACHEE,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,GRN,Write-In Totals,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,GRN,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,GRN,Overvotes,0,0,0,0
Apache,78 TACHEE,U.S. House,2,1,GRN,Undervotes,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,GRN,Write-In Totals,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,GRN,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,GRN,Overvotes,0,0,0,0
Apache,78 TACHEE,State Senate,6,1,GRN,Undervotes,0,0,0,0
Apache,78 TACHEE,State House,6,2,GRN,Write-In Totals,0,0,0,0
Apache,78 TACHEE,State House,6,2,GRN,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,State House,6,2,GRN,Overvotes,0,0,0,0
Apache,78 TACHEE,State House,6,2,GRN,Undervotes,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Apache,78 TACHEE,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Apache,78 TACHEE,,,1,NOL,Total Votes Cast,0,0,0,0
Apache,78 TACHEE,,,1,NOL,Overvotes,0,0,0,0
Apache,78 TACHEE,,,1,NOL,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,Registered Voters - Total,,,,,888,888,888,888
Apache,80 TEEC NOS POS,Registered Voters - Democratic,,,DEM,,534,534,534,534
Apache,80 TEEC NOS POS,Registered Voters - Republican,,,REP,,115,115,115,115
Apache,80 TEEC NOS POS,Registered Voters - Libertarian,,,LBT,,3,3,3,3
Apache,80 TEEC NOS POS,Registered Voters - Green,,,GRN,,2,2,2,2
Apache,80 TEEC NOS POS,Registered Voters - No Labels,,,NOL,,2,2,2,2
Apache,80 TEEC NOS POS,Registered Voters - Nonpartisan,,,Nonpartisan,,232,232,232,232
Apache,80 TEEC NOS POS,Ballots Cast - Total,,,,,177,83,91,83
Apache,80 TEEC NOS POS,Ballots Cast - Democratic,,,DEM,,150,71,76,71
Apache,80 TEEC NOS POS,Ballots Cast - Republican,,,REP,,27,12,15,0
Apache,80 TEEC NOS POS,Ballots Cast - Libertarian,,,LBT,,0,0,0,0
Apache,80 TEEC NOS POS,Ballots Cast - Green,,,GRN,,0,0,0,0
Apache,80 TEEC NOS POS,Ballots Cast - No Labels,,,NOL,,0,0,0,0
Apache,80 TEEC NOS POS,Ballots Cast - Nonpartisan,,,Nonpartisan,,0,0,0,0
Apache,80 TEEC NOS POS,Ballots Cast - Blank,,,,,1,0,1,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,DEM,Ruben GALLEGO,131,63,65,3
Apache,80 TEEC NOS POS,U.S. Senate,,1,DEM,Write-In Totals,4,0,4,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,DEM,Total Votes Cast,135,63,69,3
Apache,80 TEEC NOS POS,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,DEM,Undervotes,15,8,7,0
Apache,80 TEEC NOS POS,U.S. House,2,1,DEM,Jonathan NEZ,140,67,70,3
Apache,80 TEEC NOS POS,U.S. House,2,1,DEM,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,DEM,Total Votes Cast,140,67,70,3
Apache,80 TEEC NOS POS,U.S. House,2,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,DEM,Undervotes,10,4,6,0
Apache,80 TEEC NOS POS,State Senate,6,1,DEM,Theresa HATATHLIE,137,68,66,3
Apache,80 TEEC NOS POS,State Senate,6,1,DEM,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,DEM,Total Votes Cast,137,68,66,3
Apache,80 TEEC NOS POS,State Senate,6,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,DEM,Undervotes,12,3,9,0
Apache,80 TEEC NOS POS,State House,6,2,DEM,Angela MALONEY,36,17,18,1
Apache,80 TEEC NOS POS,State House,6,2,DEM,Mae PESHLAKAI,76,42,34,0
Apache,80 TEEC NOS POS,State House,6,2,DEM,Myron TSOSIE,87,48,36,3
Apache,80 TEEC NOS POS,State House,6,2,DEM,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,DEM,Total Votes Cast,199,107,88,4
Apache,80 TEEC NOS POS,State House,6,2,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,DEM,Undervotes,99,35,62,2
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,73,43,29,1
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,DEM,Jonathon HILL,83,42,39,2
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,DEM,Joshua POLACHECK,61,34,25,2
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,DEM,Write-In Totals,5,0,5,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,DEM,Total Votes Cast,222,119,98,5
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,DEM,Undervotes,225,94,127,4
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,DEM,Joe SHIRLEY JR,109,57,50,2
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,DEM,Write-In Totals,32,8,23,1
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,DEM,Total Votes Cast,141,65,73,3
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,DEM,Undervotes,8,6,2,0
Apache,80 TEEC NOS POS,County Assessor,,1,DEM,Rodger DAHOZY,137,69,65,3
Apache,80 TEEC NOS POS,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,County Assessor,,1,DEM,Total Votes Cast,137,69,65,3
Apache,80 TEEC NOS POS,County Assessor,,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Assessor,,1,DEM,Undervotes,12,2,10,0
Apache,80 TEEC NOS POS,County Attorney,,1,DEM,Michael WHITING,128,62,63,3
Apache,80 TEEC NOS POS,County Attorney,,1,DEM,Write-In Totals,1,1,0,0
Apache,80 TEEC NOS POS,County Attorney,,1,DEM,Total Votes Cast,129,63,63,3
Apache,80 TEEC NOS POS,County Attorney,,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Attorney,,1,DEM,Undervotes,20,8,12,0
Apache,80 TEEC NOS POS,County Recorder,,1,DEM,Stephanie CALABAZA,45,18,26,1
Apache,80 TEEC NOS POS,County Recorder,,1,DEM,Larry NOBLE,93,51,40,2
Apache,80 TEEC NOS POS,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,County Recorder,,1,DEM,Total Votes Cast,138,69,66,3
Apache,80 TEEC NOS POS,County Recorder,,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Recorder,,1,DEM,Undervotes,11,2,9,0
Apache,80 TEEC NOS POS,County School Superintendent,,1,DEM,Joy WHITING,118,63,52,3
Apache,80 TEEC NOS POS,County School Superintendent,,1,DEM,Write-In Totals,14,2,12,0
Apache,80 TEEC NOS POS,County School Superintendent,,1,DEM,Total Votes Cast,132,65,64,3
Apache,80 TEEC NOS POS,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County School Superintendent,,1,DEM,Undervotes,17,6,11,0
Apache,80 TEEC NOS POS,County Sheriff,,1,DEM,Joseph DEDMAN JR,135,68,64,3
Apache,80 TEEC NOS POS,County Sheriff,,1,DEM,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,County Sheriff,,1,DEM,Total Votes Cast,135,68,64,3
Apache,80 TEEC NOS POS,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Sheriff,,1,DEM,Undervotes,14,3,11,0
Apache,80 TEEC NOS POS,County Treasurer,,1,DEM,Marleita BEGAY,95,49,44,2
Apache,80 TEEC NOS POS,County Treasurer,,1,DEM,Flora NEZ,42,22,19,1
Apache,80 TEEC NOS POS,County Treasurer,,1,DEM,Write-In Totals,1,0,1,0
Apache,80 TEEC NOS POS,County Treasurer,,1,DEM,Total Votes Cast,138,71,64,3
Apache,80 TEEC NOS POS,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Treasurer,,1,DEM,Undervotes,11,0,11,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,REP,Kari LAKE,16,10,6,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,REP,Mark LAMB,7,1,6,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,REP,Elizabeth Jean REYE,4,1,3,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,REP,Total Votes Cast,27,12,15,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,REP,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,REP,Eli CRANE,19,10,9,0
Apache,80 TEEC NOS POS,U.S. House,2,1,REP,Jack SMITH,8,2,6,0
Apache,80 TEEC NOS POS,U.S. House,2,1,REP,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,REP,Total Votes Cast,27,12,15,0
Apache,80 TEEC NOS POS,U.S. House,2,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,REP,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,REP,Write-In Totals,6,3,3,0
Apache,80 TEEC NOS POS,State Senate,6,1,REP,Total Votes Cast,6,3,3,0
Apache,80 TEEC NOS POS,State Senate,6,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,REP,Undervotes,21,9,12,0
Apache,80 TEEC NOS POS,State House,6,2,REP,Lloyd JOHNSON,16,7,9,0
Apache,80 TEEC NOS POS,State House,6,2,REP,Rich KING,17,8,9,0
Apache,80 TEEC NOS POS,State House,6,2,REP,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,REP,Total Votes Cast,33,15,18,0
Apache,80 TEEC NOS POS,State House,6,2,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,REP,Undervotes,21,9,12,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,REP,Rene LOPEZ,13,5,8,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,9,4,5,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,REP,Rachel WALDEN,18,8,10,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,REP,Total Votes Cast,40,17,23,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,REP,Undervotes,41,19,22,0
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,REP,Write-In Totals,8,3,5,0
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,REP,Total Votes Cast,8,3,5,0
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,Board of Supervisors,1,1,REP,Undervotes,19,9,10,0
Apache,80 TEEC NOS POS,County Assessor,,1,REP,Write-In Totals,5,3,2,0
Apache,80 TEEC NOS POS,County Assessor,,1,REP,Total Votes Cast,5,3,2,0
Apache,80 TEEC NOS POS,County Assessor,,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Assessor,,1,REP,Undervotes,22,9,13,0
Apache,80 TEEC NOS POS,County Attorney,,1,REP,Write-In Totals,5,3,2,0
Apache,80 TEEC NOS POS,County Attorney,,1,REP,Total Votes Cast,5,3,2,0
Apache,80 TEEC NOS POS,County Attorney,,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Attorney,,1,REP,Undervotes,22,9,13,0
Apache,80 TEEC NOS POS,County Recorder,,1,REP,Guthrie KUSHNER,21,9,12,0
Apache,80 TEEC NOS POS,County Recorder,,1,REP,Write-In Totals,1,0,1,0
Apache,80 TEEC NOS POS,County Recorder,,1,REP,Total Votes Cast,22,9,13,0
Apache,80 TEEC NOS POS,County Recorder,,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Recorder,,1,REP,Undervotes,5,3,2,0
Apache,80 TEEC NOS POS,County School Superintendent,,1,REP,Write-In Totals,6,3,3,0
Apache,80 TEEC NOS POS,County School Superintendent,,1,REP,Total Votes Cast,6,3,3,0
Apache,80 TEEC NOS POS,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County School Superintendent,,1,REP,Undervotes,21,9,12,0
Apache,80 TEEC NOS POS,County Sheriff,,1,REP,Write-In Totals,10,3,7,0
Apache,80 TEEC NOS POS,County Sheriff,,1,REP,Total Votes Cast,10,3,7,0
Apache,80 TEEC NOS POS,County Sheriff,,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Sheriff,,1,REP,Undervotes,17,9,8,0
Apache,80 TEEC NOS POS,County Treasurer,,1,REP,Write-In Totals,5,3,2,0
Apache,80 TEEC NOS POS,County Treasurer,,1,REP,Total Votes Cast,5,3,2,0
Apache,80 TEEC NOS POS,County Treasurer,,1,REP,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,County Treasurer,,1,REP,Undervotes,22,9,13,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,LBT,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,LBT,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,LBT,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,LBT,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,LBT,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,LBT,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,LBT,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,LBT,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,LBT,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,LBT,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,LBT,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,State House,6,2,LBT,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,Corporation Commissioner,,3,LBT,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,GRN,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,GRN,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,GRN,Overvotes,0,0,0,0
Apache,80 TEEC NOS POS,U.S. House,2,1,GRN,Undervotes,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,GRN,Write-In Totals,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,GRN,Total Votes Cast,0,0,0,0
Apache,80 TEEC NOS POS,State Senate,6,1,GRN,Overvotes,0,0,0,0
