county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,DEM,Total Votes Cast,142,98,44,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,DEM,Undervotes,137,79,58,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,DEM,Luis Carlos DAVIS,26,17,9,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,DEM,Robert ROJAS,14,10,4,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,DEM,"Manuel ""Manny"" RUIZ",51,32,19,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,DEM,Write-In Totals,1,0,1,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,DEM,Total Votes Cast,92,59,33,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,DEM,Undervotes,1,0,1,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,DEM,"Octavio ""Tavo"" GRADILLAS",35,24,11,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,DEM,Pablo A. RAMOS,55,34,21,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,DEM,Total Votes Cast,90,58,32,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,DEM,Undervotes,3,1,2,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,DEM,George SILVA,75,48,27,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,DEM,Write-In Totals,1,1,0,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,DEM,Total Votes Cast,76,49,27,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,DEM,Undervotes,17,10,7,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,DEM,"Ana ""Anita"" MORENO",84,54,30,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,DEM,Write-In Totals,1,0,1,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,DEM,Total Votes Cast,85,54,31,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,DEM,Undervotes,8,5,3,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,DEM,Alfredo I. VELASQUEZ,82,54,28,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,DEM,Total Votes Cast,82,54,28,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,DEM,Undervotes,11,5,6,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,"Jose ""Joe"" AGOSTTINI",5,4,1,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,"Rafael ""Rafita"" CORRALES",21,10,11,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,David HATHAWAY,50,37,13,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,"Mario ""Toro"" MORALES",16,8,8,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,Andrew IBARRA,0,0,0,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,Total Votes Cast,92,59,33,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,DEM,Undervotes,1,0,1,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,DEM,Write-In Totals,31,18,13,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,DEM,Total Votes Cast,31,18,13,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,DEM,Undervotes,62,41,21,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,DEM,Miguel A. LOPEZ,49,32,17,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,DEM,Adriana OLAIZ,36,26,10,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,DEM,Total Votes Cast,85,58,27,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,DEM,Undervotes,8,1,7,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,DEM,Write-In Totals,9,8,1,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,DEM,Total Votes Cast,9,8,1,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,DEM,Undervotes,84,51,33,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,REP,Kari LAKE,17,9,8,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,REP,Mark LAMB,11,3,8,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,REP,Elizabeth Jean REYE,1,1,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,REP,Total Votes Cast,29,13,16,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,REP,Undervotes,3,0,3,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,REP,Daniel Francis BUTIEREZ SR.,24,12,12,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,REP,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,REP,Total Votes Cast,24,12,12,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,REP,Undervotes,8,1,7,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,REP,Write-In Totals,3,1,2,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,REP,Total Votes Cast,3,1,2,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,REP,Undervotes,29,12,17,0
Santa Cruz,Santa Cruz 13,State House,21,2,REP,Christopher KIBBEY,23,12,11,0
Santa Cruz,Santa Cruz 13,State House,21,2,REP,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,REP,Total Votes Cast,23,12,11,0
Santa Cruz,Santa Cruz 13,State House,21,2,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,REP,Undervotes,41,14,27,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,REP,Rene LOPEZ,20,11,9,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,15,7,8,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,REP,Rachel WALDEN,17,8,9,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,REP,Write-In Totals,1,0,1,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,REP,Total Votes Cast,53,26,27,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,REP,Undervotes,43,13,30,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,REP,Mike MELENDEZ,18,8,10,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,REP,Write-In Totals,4,1,3,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,REP,Total Votes Cast,22,9,13,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Board of Supervisors,1,1,REP,Undervotes,10,4,6,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,REP,Write-In Totals,5,1,4,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,REP,Total Votes Cast,5,1,4,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Assessor,,1,REP,Undervotes,27,12,15,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,REP,Write-In Totals,4,1,3,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,REP,Total Votes Cast,4,1,3,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Attorney,,1,REP,Undervotes,28,12,16,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,REP,Write-In Totals,3,1,2,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,REP,Total Votes Cast,3,1,2,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Recorder,,1,REP,Undervotes,29,12,17,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,REP,Write-In Totals,3,1,2,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,REP,Total Votes Cast,3,1,2,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County School Superintendent,,1,REP,Undervotes,29,12,17,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,REP,Write-In Totals,8,2,6,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,REP,Total Votes Cast,8,2,6,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Sheriff,,1,REP,Undervotes,24,11,13,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,REP,Write-In Totals,7,1,6,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,REP,Total Votes Cast,7,1,6,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,County Treasurer,,1,REP,Undervotes,25,12,13,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,REP,Write-In Totals,8,3,5,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,REP,Total Votes Cast,8,3,5,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Justice of the Peace,,1,REP,Undervotes,24,10,14,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,REP,Write-In Totals,3,1,2,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,REP,Total Votes Cast,3,1,2,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,REP,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Judge of the Superior Court,Div. 2,1,REP,Undervotes,29,12,17,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,LBT,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,LBT,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,LBT,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,LBT,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,LBT,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,LBT,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,LBT,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,LBT,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,LBT,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,U.S. House,7,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,GRN,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State Senate,21,1,GRN,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,GRN,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,State House,21,2,GRN,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,GRN,Write-In Totals,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,GRN,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,GRN,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,Corporation Commissioner,,3,GRN,Undervotes,0,0,0,0
Santa Cruz,Santa Cruz 13,NOL Notice,,1,NOL,Total Votes Cast,0,0,0,0
Santa Cruz,Santa Cruz 13,NOL Notice,,1,NOL,Overvotes,0,0,0,0
Santa Cruz,Santa Cruz 13,NOL Notice,,1,NOL,Undervotes,1,1,0,0
Santa Cruz,Patagonia 14,Registered Voters - Total,,,,,905,905,905,905
Santa Cruz,Patagonia 14,Registered Voters - Democratic,,,DEM,,452,452,452,452
Santa Cruz,Patagonia 14,Registered Voters - Republican,,,REP,,146,146,146,146
Santa Cruz,Patagonia 14,Registered Voters - Libertarian,,,LBT,,8,8,8,8
Santa Cruz,Patagonia 14,Registered Voters - Green,,,GRN,,0,0,0,0
Santa Cruz,Patagonia 14,Registered Voters - No Labels Party,,,NOL,,0,0,0,0
Santa Cruz,Patagonia 14,Registered Voters - Nonpartisan,,,,,299,299,299,299
Santa Cruz,Patagonia 14,Ballots Cast - Total,,,,,357,278,79,0
Santa Cruz,Patagonia 14,Ballots Cast - Democratic,,,DEM,,282,227,55,0
Santa Cruz,Patagonia 14,Ballots Cast - Republican,,,REP,,74,50,24,0
Santa Cruz,Patagonia 14,Ballots Cast - Libertarian,,,LBT,,1,1,0,0
Santa Cruz,Patagonia 14,Ballots Cast - Green,,,GRN,,0,0,0,0
Santa Cruz,Patagonia 14,Ballots Cast - No Labels Party,,,NOL,,0,0,0,0
Santa Cruz,Patagonia 14,Ballots Cast - Nonpartisan,,,,,0,0,0,0
Santa Cruz,Patagonia 14,Ballots Cast - Blank,,,,,0,0,0,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,DEM,Ruben GALLEGO,257,210,47,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,DEM,Write-In Totals,2,1,1,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,DEM,Total Votes Cast,259,211,48,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,DEM,Undervotes,23,16,7,0
Santa Cruz,Patagonia 14,U.S. House,7,1,DEM,Raul M. GRIJALVA,258,212,46,0
Santa Cruz,Patagonia 14,U.S. House,7,1,DEM,Write-In Totals,3,2,1,0
Santa Cruz,Patagonia 14,U.S. House,7,1,DEM,Total Votes Cast,261,214,47,0
Santa Cruz,Patagonia 14,U.S. House,7,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,U.S. House,7,1,DEM,Undervotes,21,13,8,0
Santa Cruz,Patagonia 14,State Senate,1,1,DEM,Bob KARP,229,188,41,0
Santa Cruz,Patagonia 14,State Senate,1,1,DEM,Write-In Totals,1,1,0,0
Santa Cruz,Patagonia 14,State Senate,1,1,DEM,Total Votes Cast,230,189,41,0
Santa Cruz,Patagonia 14,State Senate,1,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,State Senate,1,1,DEM,Undervotes,52,38,14,0
Santa Cruz,Patagonia 14,State House,1,2,DEM,Gregg FROSTROM JR.,223,182,41,0
Santa Cruz,Patagonia 14,State House,1,2,DEM,Write-In Totals,2,2,0,0
Santa Cruz,Patagonia 14,State House,1,2,DEM,Total Votes Cast,225,184,41,0
Santa Cruz,Patagonia 14,State House,1,2,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,State House,1,2,DEM,Undervotes,339,270,69,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,DEM,Ylenia AGUILAR,193,158,35,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,DEM,Jonathon HILL,186,157,29,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,DEM,Joshua POLACHECK,172,141,31,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,DEM,Total Votes Cast,551,456,95,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,DEM,Undervotes,295,225,70,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,DEM,Bruce BRACKER,63,53,10,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,DEM,John FANNING,205,162,43,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,DEM,Total Votes Cast,268,215,53,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,DEM,Overvotes,1,1,0,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,DEM,Undervotes,13,11,2,0
Santa Cruz,Patagonia 14,County Assessor,,1,DEM,"Octavio ""Tavo"" GRADILLAS",55,42,13,0
Santa Cruz,Patagonia 14,County Assessor,,1,DEM,Pablo A. RAMOS,181,144,37,0
Santa Cruz,Patagonia 14,County Assessor,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,County Assessor,,1,DEM,Total Votes Cast,236,186,50,0
Santa Cruz,Patagonia 14,County Assessor,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,County Assessor,,1,DEM,Undervotes,46,41,5,0
Santa Cruz,Patagonia 14,County Attorney,,1,DEM,George SILVA,220,176,44,0
Santa Cruz,Patagonia 14,County Attorney,,1,DEM,Write-In Totals,2,2,0,0
Santa Cruz,Patagonia 14,County Attorney,,1,DEM,Total Votes Cast,222,178,44,0
Santa Cruz,Patagonia 14,County Attorney,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,County Attorney,,1,DEM,Undervotes,60,49,11,0
Santa Cruz,Patagonia 14,County Recorder,,1,DEM,"Ana ""Anita"" MORENO",242,197,45,0
Santa Cruz,Patagonia 14,County Recorder,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,County Recorder,,1,DEM,Total Votes Cast,242,197,45,0
Santa Cruz,Patagonia 14,County Recorder,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,County Recorder,,1,DEM,Undervotes,40,30,10,0
Santa Cruz,Patagonia 14,County School Superintendent,,1,DEM,Alfredo I. VELASQUEZ,221,182,39,0
Santa Cruz,Patagonia 14,County School Superintendent,,1,DEM,Write-In Totals,1,1,0,0
Santa Cruz,Patagonia 14,County School Superintendent,,1,DEM,Total Votes Cast,222,183,39,0
Santa Cruz,Patagonia 14,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,County School Superintendent,,1,DEM,Undervotes,60,44,16,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,"Jose ""Joe"" AGOSTTINI",9,7,2,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,"Rafael ""Rafita"" CORRALES",16,10,6,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,David HATHAWAY,192,157,35,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,"Mario ""Toro"" MORALES",36,29,7,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,Andrew IBARRA,3,2,1,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,Total Votes Cast,256,205,51,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,County Sheriff,,1,DEM,Undervotes,26,22,4,0
Santa Cruz,Patagonia 14,County Treasurer,,1,DEM,Write-In Totals,63,52,11,0
Santa Cruz,Patagonia 14,County Treasurer,,1,DEM,Total Votes Cast,63,52,11,0
Santa Cruz,Patagonia 14,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,County Treasurer,,1,DEM,Undervotes,219,175,44,0
Santa Cruz,Patagonia 14,Justice of the Peace,,1,DEM,Miguel A. LOPEZ,125,105,20,0
Santa Cruz,Patagonia 14,Justice of the Peace,,1,DEM,Adriana OLAIZ,108,83,25,0
Santa Cruz,Patagonia 14,Justice of the Peace,,1,DEM,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,Justice of the Peace,,1,DEM,Total Votes Cast,233,188,45,0
Santa Cruz,Patagonia 14,Justice of the Peace,,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,Justice of the Peace,,1,DEM,Undervotes,49,39,10,0
Santa Cruz,Patagonia 14,Judge of the Superior Court,Div. 2,1,DEM,Write-In Totals,15,13,2,0
Santa Cruz,Patagonia 14,Judge of the Superior Court,Div. 2,1,DEM,Total Votes Cast,15,13,2,0
Santa Cruz,Patagonia 14,Judge of the Superior Court,Div. 2,1,DEM,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,Judge of the Superior Court,Div. 2,1,DEM,Undervotes,267,214,53,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,REP,Kari LAKE,47,35,12,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,REP,Mark LAMB,23,12,11,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,REP,Elizabeth Jean REYE,3,3,0,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,REP,Total Votes Cast,73,50,23,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,U.S. Senate,,1,REP,Undervotes,1,0,1,0
Santa Cruz,Patagonia 14,U.S. House,7,1,REP,Daniel Francis BUTIEREZ SR.,53,34,19,0
Santa Cruz,Patagonia 14,U.S. House,7,1,REP,Write-In Totals,1,1,0,0
Santa Cruz,Patagonia 14,U.S. House,7,1,REP,Total Votes Cast,54,35,19,0
Santa Cruz,Patagonia 14,U.S. House,7,1,REP,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,U.S. House,7,1,REP,Undervotes,20,15,5,0
Santa Cruz,Patagonia 14,State Senate,1,1,REP,David GOWAN,56,38,18,0
Santa Cruz,Patagonia 14,State Senate,1,1,REP,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,State Senate,1,1,REP,Total Votes Cast,56,38,18,0
Santa Cruz,Patagonia 14,State Senate,1,1,REP,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,State Senate,1,1,REP,Undervotes,18,12,6,0
Santa Cruz,Patagonia 14,State House,1,2,REP,Lupe DIAZ,34,23,11,0
Santa Cruz,Patagonia 14,State House,1,2,REP,Gail GRIFFIN,53,38,15,0
Santa Cruz,Patagonia 14,State House,1,2,REP,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,State House,1,2,REP,Total Votes Cast,87,61,26,0
Santa Cruz,Patagonia 14,State House,1,2,REP,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,State House,1,2,REP,Undervotes,61,39,22,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,REP,Rene LOPEZ,42,26,16,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,REP,Lea MARQUEZ PETERSON,40,29,11,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,REP,Rachel WALDEN,45,31,14,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,REP,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,REP,Total Votes Cast,127,86,41,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,REP,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,Corporation Commissioner,,3,REP,Undervotes,95,64,31,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,REP,Jesus V. JEREZ,55,36,19,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,REP,Write-In Totals,0,0,0,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,REP,Total Votes Cast,55,36,19,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,REP,Overvotes,0,0,0,0
Santa Cruz,Patagonia 14,Board of Supervisors,3,1,REP,Undervotes,19,14,5,0
Santa Cruz,Patagonia 14,County Assessor,,1,REP,Write-In Totals,5,1,4,0
