county,precinct,office,district,seats,party,candidate,votes,early_voting,election_day,provisional
Pinal,104 Picacho South,County Sheriff,,1,REP,Overvotes,0,0,0,0
Pinal,104 Picacho South,County Sheriff,,1,REP,Undervotes,14,9,5,0
Pinal,104 Picacho South,County School Superintendent,,1,REP,Jill BROUSSARD,120,85,35,0
Pinal,104 Picacho South,County School Superintendent,,1,REP,Tara WALTER,155,115,40,0
Pinal,104 Picacho South,County School Superintendent,,1,REP,Write-In Totals,1,0,1,0
Pinal,104 Picacho South,County School Superintendent,,1,REP,Total Votes Cast,276,200,76,0
Pinal,104 Picacho South,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Pinal,104 Picacho South,County School Superintendent,,1,REP,Undervotes,42,27,15,0
Pinal,104 Picacho South,County Treasurer,,1,REP,Michael MCCORD,261,189,72,0
Pinal,104 Picacho South,County Treasurer,,1,REP,Write-In Totals,3,2,1,0
Pinal,104 Picacho South,County Treasurer,,1,REP,Total Votes Cast,264,191,73,0
Pinal,104 Picacho South,County Treasurer,,1,REP,Overvotes,0,0,0,0
Pinal,104 Picacho South,County Treasurer,,1,REP,Undervotes,54,36,18,0
Pinal,104 Picacho South,U.S. Senate,,1,DEM,Ruben GALLEGO,152,139,13,0
Pinal,104 Picacho South,U.S. Senate,,1,DEM,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,DEM,Total Votes Cast,152,139,13,0
Pinal,104 Picacho South,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,DEM,Undervotes,2,2,0,0
Pinal,104 Picacho South,U.S House,6,1,DEM,Kirsten ENGEL,147,134,13,0
Pinal,104 Picacho South,U.S House,6,1,DEM,Write-In Totals,1,1,0,0
Pinal,104 Picacho South,U.S House,6,1,DEM,Total Votes Cast,148,135,13,0
Pinal,104 Picacho South,U.S House,6,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,DEM,Undervotes,6,6,0,0
Pinal,104 Picacho South,State Senate,16,1,DEM,Stacey SEAMAN,144,131,13,0
Pinal,104 Picacho South,State Senate,16,1,DEM,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,DEM,Total Votes Cast,144,131,13,0
Pinal,104 Picacho South,State Senate,16,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,DEM,Undervotes,10,10,0,0
Pinal,104 Picacho South,State House,16,2,DEM,Keith SEAMAN,141,128,13,0
Pinal,104 Picacho South,State House,16,2,DEM,Write-In Totals,2,2,0,0
Pinal,104 Picacho South,State House,16,2,DEM,Total Votes Cast,143,130,13,0
Pinal,104 Picacho South,State House,16,2,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,State House,16,2,DEM,Undervotes,165,152,13,0
Pinal,104 Picacho South,Corporation Commission,,3,DEM,Ylenia AGUILAR,124,112,12,0
Pinal,104 Picacho South,Corporation Commission,,3,DEM,Jonathon HILL,116,106,10,0
Pinal,104 Picacho South,Corporation Commission,,3,DEM,Joshua POLACHECK,103,94,9,0
Pinal,104 Picacho South,Corporation Commission,,3,DEM,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,DEM,Total Votes Cast,343,312,31,0
Pinal,104 Picacho South,Corporation Commission,,3,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,DEM,Undervotes,119,111,8,0
Pinal,104 Picacho South,Board of Supervisors,4,1,DEM,Write-In Totals,17,17,0,0
Pinal,104 Picacho South,Board of Supervisors,4,1,DEM,Total Votes Cast,17,17,0,0
Pinal,104 Picacho South,Board of Supervisors,4,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,Board of Supervisors,4,1,DEM,Undervotes,137,124,13,0
Pinal,104 Picacho South,County Assessor,,1,DEM,Write-In Totals,25,23,2,0
Pinal,104 Picacho South,County Assessor,,1,DEM,Total Votes Cast,25,23,2,0
Pinal,104 Picacho South,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,County Assessor,,1,DEM,Undervotes,129,118,11,0
Pinal,104 Picacho South,County Attorney,,1,DEM,Write-In Totals,20,19,1,0
Pinal,104 Picacho South,County Attorney,,1,DEM,Total Votes Cast,20,19,1,0
Pinal,104 Picacho South,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,County Attorney,,1,DEM,Undervotes,134,122,12,0
Pinal,104 Picacho South,County Recorder,,1,DEM,Write-In Totals,18,17,1,0
Pinal,104 Picacho South,County Recorder,,1,DEM,Total Votes Cast,18,17,1,0
Pinal,104 Picacho South,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,County Recorder,,1,DEM,Undervotes,136,124,12,0
Pinal,104 Picacho South,County Sheriff,,1,DEM,Patrick MELVIN,122,109,13,0
Pinal,104 Picacho South,County Sheriff,,1,DEM,Write-In Totals,1,1,0,0
Pinal,104 Picacho South,County Sheriff,,1,DEM,Total Votes Cast,123,110,13,0
Pinal,104 Picacho South,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,County Sheriff,,1,DEM,Undervotes,31,31,0,0
Pinal,104 Picacho South,County School Superintendent,,1,DEM,Write-In Totals,20,19,1,0
Pinal,104 Picacho South,County School Superintendent,,1,DEM,Total Votes Cast,20,19,1,0
Pinal,104 Picacho South,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,County School Superintendent,,1,DEM,Undervotes,134,122,12,0
Pinal,104 Picacho South,County Treasurer,,1,DEM,Write-In Totals,20,19,1,0
Pinal,104 Picacho South,County Treasurer,,1,DEM,Total Votes Cast,20,19,1,0
Pinal,104 Picacho South,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,104 Picacho South,County Treasurer,,1,DEM,Undervotes,134,122,12,0
Pinal,104 Picacho South,U.S. Senate,,1,LBT,Write-In Totals,1,0,1,0
Pinal,104 Picacho South,U.S. Senate,,1,LBT,Total Votes Cast,1,0,1,0
Pinal,104 Picacho South,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,LBT,Undervotes,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,LBT,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,LBT,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,LBT,Overvotes,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,LBT,Undervotes,1,0,1,0
Pinal,104 Picacho South,State Senate,16,1,LBT,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,LBT,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,LBT,Overvotes,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,LBT,Undervotes,1,0,1,0
Pinal,104 Picacho South,State House,16,2,LBT,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,State House,16,2,LBT,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,State House,16,2,LBT,Overvotes,0,0,0,0
Pinal,104 Picacho South,State House,16,2,LBT,Undervotes,2,0,2,0
Pinal,104 Picacho South,Corporation Commission,,3,LBT,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,LBT,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,LBT,Overvotes,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,LBT,Undervotes,3,0,3,0
Pinal,104 Picacho South,NOL PARTISAN CONTEST NOTICE,,1,NOL,PARTISAN CONTEST NOTICE,0,0,0,0
Pinal,104 Picacho South,NOL PARTISAN CONTEST NOTICE,,1,NOL,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,NOL PARTISAN CONTEST NOTICE,,1,NOL,Overvotes,0,0,0,0
Pinal,104 Picacho South,NOL PARTISAN CONTEST NOTICE,,1,NOL,Undervotes,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
Pinal,104 Picacho South,U.S. Senate,,1,GRN,Undervotes,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,GRN,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,GRN,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,GRN,Overvotes,0,0,0,0
Pinal,104 Picacho South,U.S House,6,1,GRN,Undervotes,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,GRN,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,GRN,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,GRN,Overvotes,0,0,0,0
Pinal,104 Picacho South,State Senate,16,1,GRN,Undervotes,0,0,0,0
Pinal,104 Picacho South,State House,16,2,GRN,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,State House,16,2,GRN,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,State House,16,2,GRN,Overvotes,0,0,0,0
Pinal,104 Picacho South,State House,16,2,GRN,Undervotes,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,GRN,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,GRN,Total Votes Cast,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,GRN,Overvotes,0,0,0,0
Pinal,104 Picacho South,Corporation Commission,,3,GRN,Undervotes,0,0,0,0
Pinal,104 Picacho South,Mayor,City of Eloy,1,,Andrew SUTTON,6,6,0,0
Pinal,104 Picacho South,Mayor,City of Eloy,1,,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,Mayor,City of Eloy,1,,Total Votes Cast,6,6,0,0
Pinal,104 Picacho South,Mayor,City of Eloy,1,,Overvotes,0,0,0,0
Pinal,104 Picacho South,Mayor,City of Eloy,1,,Undervotes,0,0,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,"Josephine ""Joanne"" GALINDO",6,6,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,Sylvia GUANAJUATO RODRIGUEZ,2,2,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,Michael VODRAZKA,4,4,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,Sara CURTIS,6,6,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,Total Votes Cast,18,18,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,Overvotes,0,0,0,0
Pinal,104 Picacho South,City Council,City of Eloy,3,,Undervotes,0,0,0,0
Pinal,104 Picacho South,City Council,City of Eloy,1,,"Daniel ""Dan"" SNYDER",6,6,0,0
Pinal,104 Picacho South,City Council,City of Eloy,1,,Write-In Totals,0,0,0,0
Pinal,104 Picacho South,City Council,City of Eloy,1,,Total Votes Cast,6,6,0,0
Pinal,104 Picacho South,City Council,City of Eloy,1,,Overvotes,0,0,0,0
Pinal,104 Picacho South,City Council,City of Eloy,1,,Undervotes,0,0,0,0
Pinal,104 Picacho South,Proposition 484,City of Eloy,1,,YES,1,1,0,0
Pinal,104 Picacho South,Proposition 484,City of Eloy,1,,NO,5,5,0,0
Pinal,104 Picacho South,Proposition 484,City of Eloy,1,,Total Votes Cast,6,6,0,0
Pinal,104 Picacho South,Proposition 484,City of Eloy,1,,Overvotes,0,0,0,0
Pinal,104 Picacho South,Proposition 484,City of Eloy,1,,Undervotes,0,0,0,0
Pinal,105 Toltec Southwest,Registered Voters - Total,,,,,653,653,653,653
Pinal,105 Toltec Southwest,Registered Voters - REPUBLICAN,,,REP,,261,261,261,261
Pinal,105 Toltec Southwest,Registered Voters - DEMOCRATIC,,,DEM,,136,136,136,136
Pinal,105 Toltec Southwest,Registered Voters - LIBERTARIAN,,,LBT,,6,6,6,6
Pinal,105 Toltec Southwest,Registered Voters - NO LABELS,,,NOL,,5,5,5,5
Pinal,105 Toltec Southwest,Registered Voters - GREEN,,,GRN,,0,0,0,0
Pinal,105 Toltec Southwest,Registered Voters - NONPARTISAN,,,-,,245,245,245,245
Pinal,105 Toltec Southwest,Ballots Cast - Total,,,,,194,150,43,1
Pinal,105 Toltec Southwest,Ballots Cast - REPUBLICAN,,,REP,,141,105,36,0
Pinal,105 Toltec Southwest,Ballots Cast - DEMOCRATIC,,,DEM,,49,44,4,1
Pinal,105 Toltec Southwest,Ballots Cast - LIBERTARIAN,,,LBT,,2,1,1,0
Pinal,105 Toltec Southwest,Ballots Cast - NO LABELS,,,NOL,,0,0,0,0
Pinal,105 Toltec Southwest,Ballots Cast - GREEN,,,GRN,,0,0,0,0
Pinal,105 Toltec Southwest,Ballots Cast - NONPARTISAN,,,-,,2,0,2,0
Pinal,105 Toltec Southwest,Ballots Cast - Blank,,,,,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,REP,Kari LAKE,60,42,18,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,REP,Mark LAMB,81,63,18,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,REP,Elizabeth Jean REYE,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,REP,Total Votes Cast,141,105,36,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,REP,Undervotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S House,6,1,REP,Juan CISCOMANI,63,52,11,0
Pinal,105 Toltec Southwest,U.S House,6,1,REP,Kathleen WINN,70,47,23,0
Pinal,105 Toltec Southwest,U.S House,6,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,U.S House,6,1,REP,Total Votes Cast,133,99,34,0
Pinal,105 Toltec Southwest,U.S House,6,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S House,6,1,REP,Undervotes,8,6,2,0
Pinal,105 Toltec Southwest,State Senate,16,1,REP,"Thomas ""T.J."" SHOPE JR.",122,92,30,0
Pinal,105 Toltec Southwest,State Senate,16,1,REP,Write-In Totals,2,1,1,0
Pinal,105 Toltec Southwest,State Senate,16,1,REP,Total Votes Cast,124,93,31,0
Pinal,105 Toltec Southwest,State Senate,16,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,State Senate,16,1,REP,Undervotes,17,12,5,0
Pinal,105 Toltec Southwest,State House,16,2,REP,Rob HUDELSON,76,55,21,0
Pinal,105 Toltec Southwest,State House,16,2,REP,Chris LOPEZ,64,54,10,0
Pinal,105 Toltec Southwest,State House,16,2,REP,Teresa MARTINEZ,59,44,15,0
Pinal,105 Toltec Southwest,State House,16,2,REP,"Gabriela ""Gabby"" MERCER",37,25,12,0
Pinal,105 Toltec Southwest,State House,16,2,REP,Write-In Totals,1,1,0,0
Pinal,105 Toltec Southwest,State House,16,2,REP,Total Votes Cast,237,179,58,0
Pinal,105 Toltec Southwest,State House,16,2,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,State House,16,2,REP,Undervotes,45,31,14,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,REP,Rene LOPEZ,92,77,15,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,REP,Lea MARQUEZ PETERSON,89,72,17,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,REP,Rachel WALDEN,101,78,23,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,REP,Write-In Totals,1,0,1,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,REP,Total Votes Cast,283,227,56,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,REP,Undervotes,140,88,52,0
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,REP,"""Steve"" Stephen Q. MILLER",55,40,15,0
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,REP,Luke MYERS,81,61,20,0
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,REP,Total Votes Cast,136,101,35,0
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,REP,Overvotes,1,1,0,0
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,REP,Undervotes,4,3,1,0
Pinal,105 Toltec Southwest,County Assessor,,1,REP,Douglas WOLF,98,73,25,0
Pinal,105 Toltec Southwest,County Assessor,,1,REP,"December ""Storm"" COX",35,26,9,0
Pinal,105 Toltec Southwest,County Assessor,,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,County Assessor,,1,REP,Total Votes Cast,133,99,34,0
Pinal,105 Toltec Southwest,County Assessor,,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Assessor,,1,REP,Undervotes,8,6,2,0
Pinal,105 Toltec Southwest,County Attorney,,1,REP,Kent VOLKMER,60,47,13,0
Pinal,105 Toltec Southwest,County Attorney,,1,REP,Brad MILLER,77,56,21,0
Pinal,105 Toltec Southwest,County Attorney,,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,County Attorney,,1,REP,Total Votes Cast,137,103,34,0
Pinal,105 Toltec Southwest,County Attorney,,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Attorney,,1,REP,Undervotes,4,2,2,0
Pinal,105 Toltec Southwest,County Recorder,,1,REP,Dana LEWIS,124,95,29,0
Pinal,105 Toltec Southwest,County Recorder,,1,REP,Write-In Totals,1,1,0,0
Pinal,105 Toltec Southwest,County Recorder,,1,REP,Total Votes Cast,125,96,29,0
Pinal,105 Toltec Southwest,County Recorder,,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Recorder,,1,REP,Undervotes,16,9,7,0
Pinal,105 Toltec Southwest,County Sheriff,,1,REP,Ross TEEPLE,81,58,23,0
Pinal,105 Toltec Southwest,County Sheriff,,1,REP,Kevin CAVANAUGH,50,39,11,0
Pinal,105 Toltec Southwest,County Sheriff,,1,REP,"Charles ""Chas"" G.  AUSTIN JR.",5,3,2,0
Pinal,105 Toltec Southwest,County Sheriff,,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,County Sheriff,,1,REP,Total Votes Cast,136,100,36,0
Pinal,105 Toltec Southwest,County Sheriff,,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Sheriff,,1,REP,Undervotes,5,5,0,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,REP,Jill BROUSSARD,71,50,21,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,REP,Tara WALTER,53,43,10,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,REP,Total Votes Cast,124,93,31,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,REP,Undervotes,17,12,5,0
Pinal,105 Toltec Southwest,County Treasurer,,1,REP,Michael MCCORD,122,91,31,0
Pinal,105 Toltec Southwest,County Treasurer,,1,REP,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,County Treasurer,,1,REP,Total Votes Cast,122,91,31,0
Pinal,105 Toltec Southwest,County Treasurer,,1,REP,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Treasurer,,1,REP,Undervotes,19,14,5,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,DEM,Ruben GALLEGO,46,42,3,1
Pinal,105 Toltec Southwest,U.S. Senate,,1,DEM,Write-In Totals,1,1,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,DEM,Total Votes Cast,47,43,3,1
Pinal,105 Toltec Southwest,U.S. Senate,,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,DEM,Undervotes,2,1,1,0
Pinal,105 Toltec Southwest,U.S House,6,1,DEM,Kirsten ENGEL,46,43,2,1
Pinal,105 Toltec Southwest,U.S House,6,1,DEM,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,U.S House,6,1,DEM,Total Votes Cast,46,43,2,1
Pinal,105 Toltec Southwest,U.S House,6,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S House,6,1,DEM,Undervotes,3,1,2,0
Pinal,105 Toltec Southwest,State Senate,16,1,DEM,Stacey SEAMAN,45,42,2,1
Pinal,105 Toltec Southwest,State Senate,16,1,DEM,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,State Senate,16,1,DEM,Total Votes Cast,45,42,2,1
Pinal,105 Toltec Southwest,State Senate,16,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,State Senate,16,1,DEM,Undervotes,4,2,2,0
Pinal,105 Toltec Southwest,State House,16,2,DEM,Keith SEAMAN,43,40,2,1
Pinal,105 Toltec Southwest,State House,16,2,DEM,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,State House,16,2,DEM,Total Votes Cast,43,40,2,1
Pinal,105 Toltec Southwest,State House,16,2,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,State House,16,2,DEM,Undervotes,55,48,6,1
Pinal,105 Toltec Southwest,Corporation Commission,,3,DEM,Ylenia AGUILAR,39,37,2,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,DEM,Jonathon HILL,33,31,2,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,DEM,Joshua POLACHECK,27,24,2,1
Pinal,105 Toltec Southwest,Corporation Commission,,3,DEM,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,DEM,Total Votes Cast,99,92,6,1
Pinal,105 Toltec Southwest,Corporation Commission,,3,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,DEM,Undervotes,48,40,6,2
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,DEM,Write-In Totals,5,4,0,1
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,DEM,Total Votes Cast,5,4,0,1
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,Board of Supervisors,3,1,DEM,Undervotes,44,40,4,0
Pinal,105 Toltec Southwest,County Assessor,,1,DEM,Write-In Totals,3,2,0,1
Pinal,105 Toltec Southwest,County Assessor,,1,DEM,Total Votes Cast,3,2,0,1
Pinal,105 Toltec Southwest,County Assessor,,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Assessor,,1,DEM,Undervotes,46,42,4,0
Pinal,105 Toltec Southwest,County Attorney,,1,DEM,Write-In Totals,4,3,0,1
Pinal,105 Toltec Southwest,County Attorney,,1,DEM,Total Votes Cast,4,3,0,1
Pinal,105 Toltec Southwest,County Attorney,,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Attorney,,1,DEM,Undervotes,45,41,4,0
Pinal,105 Toltec Southwest,County Recorder,,1,DEM,Write-In Totals,4,3,0,1
Pinal,105 Toltec Southwest,County Recorder,,1,DEM,Total Votes Cast,4,3,0,1
Pinal,105 Toltec Southwest,County Recorder,,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Recorder,,1,DEM,Undervotes,45,41,4,0
Pinal,105 Toltec Southwest,County Sheriff,,1,DEM,Patrick MELVIN,40,36,3,1
Pinal,105 Toltec Southwest,County Sheriff,,1,DEM,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,County Sheriff,,1,DEM,Total Votes Cast,40,36,3,1
Pinal,105 Toltec Southwest,County Sheriff,,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Sheriff,,1,DEM,Undervotes,9,8,1,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,DEM,Write-In Totals,5,3,1,1
Pinal,105 Toltec Southwest,County School Superintendent,,1,DEM,Total Votes Cast,5,3,1,1
Pinal,105 Toltec Southwest,County School Superintendent,,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County School Superintendent,,1,DEM,Undervotes,44,41,3,0
Pinal,105 Toltec Southwest,County Treasurer,,1,DEM,Write-In Totals,4,3,0,1
Pinal,105 Toltec Southwest,County Treasurer,,1,DEM,Total Votes Cast,4,3,0,1
Pinal,105 Toltec Southwest,County Treasurer,,1,DEM,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,County Treasurer,,1,DEM,Undervotes,45,41,4,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,LBT,Write-In Totals,1,0,1,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,LBT,Total Votes Cast,1,0,1,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,LBT,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,LBT,Undervotes,1,1,0,0
Pinal,105 Toltec Southwest,U.S House,6,1,LBT,Write-In Totals,1,0,1,0
Pinal,105 Toltec Southwest,U.S House,6,1,LBT,Total Votes Cast,1,0,1,0
Pinal,105 Toltec Southwest,U.S House,6,1,LBT,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S House,6,1,LBT,Undervotes,1,1,0,0
Pinal,105 Toltec Southwest,State Senate,16,1,LBT,Write-In Totals,1,0,1,0
Pinal,105 Toltec Southwest,State Senate,16,1,LBT,Total Votes Cast,1,0,1,0
Pinal,105 Toltec Southwest,State Senate,16,1,LBT,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,State Senate,16,1,LBT,Undervotes,1,1,0,0
Pinal,105 Toltec Southwest,State House,16,2,LBT,Write-In Totals,1,0,1,0
Pinal,105 Toltec Southwest,State House,16,2,LBT,Total Votes Cast,1,0,1,0
Pinal,105 Toltec Southwest,State House,16,2,LBT,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,State House,16,2,LBT,Undervotes,3,2,1,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,LBT,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,LBT,Total Votes Cast,0,0,0,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,LBT,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,Corporation Commission,,3,LBT,Undervotes,6,3,3,0
Pinal,105 Toltec Southwest,NOL PARTISAN CONTEST NOTICE,,1,NOL,PARTISAN CONTEST NOTICE,0,0,0,0
Pinal,105 Toltec Southwest,NOL PARTISAN CONTEST NOTICE,,1,NOL,Total Votes Cast,0,0,0,0
Pinal,105 Toltec Southwest,NOL PARTISAN CONTEST NOTICE,,1,NOL,Overvotes,0,0,0,0
Pinal,105 Toltec Southwest,NOL PARTISAN CONTEST NOTICE,,1,NOL,Undervotes,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,GRN,Arturo HERNANDEZ,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,GRN,Michael NORTON,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,GRN,Write-In Totals,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,GRN,Total Votes Cast,0,0,0,0
Pinal,105 Toltec Southwest,U.S. Senate,,1,GRN,Overvotes,0,0,0,0
