county,precinct,office,district,party,seats,candidate,votes
Navajo,08 MAVERIK,County Assessor,,DEM,1,Total Votes Cast,2
Navajo,08 MAVERIK,County Assessor,,DEM,1,Overvotes,0
Navajo,08 MAVERIK,County Assessor,,DEM,1,Undervotes,0
Navajo,08 MAVERIK,County Recorder,,DEM,1,Michael SAMPLE,2
Navajo,08 MAVERIK,County Recorder,,DEM,1,Write-In Totals,0
Navajo,08 MAVERIK,County Recorder,,DEM,1,Total Votes Cast,2
Navajo,08 MAVERIK,County Recorder,,DEM,1,Overvotes,0
Navajo,08 MAVERIK,County Recorder,,DEM,1,Undervotes,0
Navajo,08 MAVERIK,County School Superintendent,,DEM,1,Susan CASH,2
Navajo,08 MAVERIK,County School Superintendent,,DEM,1,Write-In Totals,0
Navajo,08 MAVERIK,County School Superintendent,,DEM,1,Total Votes Cast,2
Navajo,08 MAVERIK,County School Superintendent,,DEM,1,Overvotes,0
Navajo,08 MAVERIK,County School Superintendent,,DEM,1,Undervotes,0
Navajo,08 MAVERIK,County Sheriff,,DEM,1,Write-In Totals,0
Navajo,08 MAVERIK,County Sheriff,,DEM,1,Total Votes Cast,0
Navajo,08 MAVERIK,County Sheriff,,DEM,1,Overvotes,0
Navajo,08 MAVERIK,County Sheriff,,DEM,1,Undervotes,2
Navajo,08 MAVERIK,County Treasurer,,DEM,1,Kari HERNANDEZ-LOPEZ,2
Navajo,08 MAVERIK,County Treasurer,,DEM,1,Write-In Totals,0
Navajo,08 MAVERIK,County Treasurer,,DEM,1,Total Votes Cast,2
Navajo,08 MAVERIK,County Treasurer,,DEM,1,Overvotes,0
Navajo,08 MAVERIK,County Treasurer,,DEM,1,Undervotes,0
Navajo,08 MAVERIK,Superior Court Judge,2,DEM,1,Melinda HARDY,2
Navajo,08 MAVERIK,Superior Court Judge,2,DEM,1,Write-In Totals,0
Navajo,08 MAVERIK,Superior Court Judge,2,DEM,1,Total Votes Cast,2
Navajo,08 MAVERIK,Superior Court Judge,2,DEM,1,Overvotes,0
Navajo,08 MAVERIK,Superior Court Judge,2,DEM,1,Undervotes,0
Navajo,08 MAVERIK,Superior Court Judge,3,DEM,1,Write-In Totals,0
Navajo,08 MAVERIK,Superior Court Judge,3,DEM,1,Total Votes Cast,0
Navajo,08 MAVERIK,Superior Court Judge,3,DEM,1,Overvotes,0
Navajo,08 MAVERIK,Superior Court Judge,3,DEM,1,Undervotes,2
Navajo,08 MAVERIK,Superior Court Judge,4,DEM,1,Michala RUECHEL,2
Navajo,08 MAVERIK,Superior Court Judge,4,DEM,1,Write-In Totals,0
Navajo,08 MAVERIK,Superior Court Judge,4,DEM,1,Total Votes Cast,2
Navajo,08 MAVERIK,Superior Court Judge,4,DEM,1,Overvotes,0
Navajo,08 MAVERIK,Superior Court Judge,4,DEM,1,Undervotes,0
Navajo,08 MAVERIK,U.S. Senate,,LBT,1,Write-In Totals,0
Navajo,08 MAVERIK,U.S. Senate,,LBT,1,Total Votes Cast,0
Navajo,08 MAVERIK,U.S. Senate,,LBT,1,Overvotes,0
Navajo,08 MAVERIK,U.S. Senate,,LBT,1,Undervotes,0
Navajo,08 MAVERIK,U.S. House,2,LBT,1,Write-In Totals,0
Navajo,08 MAVERIK,U.S. House,2,LBT,1,Total Votes Cast,0
Navajo,08 MAVERIK,U.S. House,2,LBT,1,Overvotes,0
Navajo,08 MAVERIK,U.S. House,2,LBT,1,Undervotes,0
Navajo,08 MAVERIK,State Senate,7,LBT,1,Write-In Totals,0
Navajo,08 MAVERIK,State Senate,7,LBT,1,Total Votes Cast,0
Navajo,08 MAVERIK,State Senate,7,LBT,1,Overvotes,0
Navajo,08 MAVERIK,State Senate,7,LBT,1,Undervotes,0
Navajo,08 MAVERIK,State House,7,LBT,2,Write-In Totals,0
Navajo,08 MAVERIK,State House,7,LBT,2,Total Votes Cast,0
Navajo,08 MAVERIK,State House,7,LBT,2,Overvotes,0
Navajo,08 MAVERIK,State House,7,LBT,2,Undervotes,0
Navajo,08 MAVERIK,Corporation Commissioner,,LBT,3,Write-In Totals,0
Navajo,08 MAVERIK,Corporation Commissioner,,LBT,3,Total Votes Cast,0
Navajo,08 MAVERIK,Corporation Commissioner,,LBT,3,Overvotes,0
Navajo,08 MAVERIK,Corporation Commissioner,,LBT,3,Undervotes,0
Navajo,08 MAVERIK,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Navajo,08 MAVERIK,U.S. Senate,,GRN,1,Michael NORTON,0
Navajo,08 MAVERIK,U.S. Senate,,GRN,1,Write-In Totals,0
Navajo,08 MAVERIK,U.S. Senate,,GRN,1,Total Votes Cast,0
Navajo,08 MAVERIK,U.S. Senate,,GRN,1,Overvotes,0
Navajo,08 MAVERIK,U.S. Senate,,GRN,1,Undervotes,0
Navajo,08 MAVERIK,U.S. House,2,GRN,1,Write-In Totals,0
Navajo,08 MAVERIK,U.S. House,2,GRN,1,Total Votes Cast,0
Navajo,08 MAVERIK,U.S. House,2,GRN,1,Overvotes,0
Navajo,08 MAVERIK,U.S. House,2,GRN,1,Undervotes,0
Navajo,08 MAVERIK,State Senate,7,GRN,1,Write-In Totals,0
Navajo,08 MAVERIK,State Senate,7,GRN,1,Total Votes Cast,0
Navajo,08 MAVERIK,State Senate,7,GRN,1,Overvotes,0
Navajo,08 MAVERIK,State Senate,7,GRN,1,Undervotes,0
Navajo,08 MAVERIK,State House,7,GRN,2,Write-In Totals,0
Navajo,08 MAVERIK,State House,7,GRN,2,Total Votes Cast,0
Navajo,08 MAVERIK,State House,7,GRN,2,Overvotes,0
Navajo,08 MAVERIK,State House,7,GRN,2,Undervotes,0
Navajo,08 MAVERIK,Corporation Commissioner,,GRN,3,Write-In Totals,0
Navajo,08 MAVERIK,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,08 MAVERIK,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,08 MAVERIK,Corporation Commissioner,,GRN,3,Undervotes,0
Navajo,08 MAVERIK,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,08 MAVERIK,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,08 MAVERIK,No Labels Notice,,NOL,1,Overvotes,0
Navajo,08 MAVERIK,No Labels Notice,,NOL,1,Undervotes,0
Navajo,09 WILD HORSE,Registered Voters - Total,,,,,3
Navajo,09 WILD HORSE,Registered Voters - Republican,,REP,,,3
Navajo,09 WILD HORSE,Registered Voters - Democratic,,DEM,,,0
Navajo,09 WILD HORSE,Registered Voters - Libertarian,,LBT,,,0
Navajo,09 WILD HORSE,Registered Voters - Green,,GRN,,,0
Navajo,09 WILD HORSE,Registered Voters - No Labels Party,,NOL,,,0
Navajo,09 WILD HORSE,Registered Voters - Nonpartisan,,Nonpartisan,,,0
Navajo,09 WILD HORSE,Ballots Cast - Total,,,,,0
Navajo,09 WILD HORSE,Ballots Cast - Republican,,REP,,,0
Navajo,09 WILD HORSE,Ballots Cast - Democratic,,DEM,,,0
Navajo,09 WILD HORSE,Ballots Cast - Libertarian,,LBT,,,0
Navajo,09 WILD HORSE,Ballots Cast - Green,,GRN,,,0
Navajo,09 WILD HORSE,Ballots Cast - No Labels Party,,NOL,,,0
Navajo,09 WILD HORSE,Ballots Cast - Nonpartisan,,Nonpartisan,,,0
Navajo,09 WILD HORSE,Ballots Cast - Blank,,,,,0
Navajo,09 WILD HORSE,U.S. Senate,,REP,1,Kari LAKE,0
Navajo,09 WILD HORSE,U.S. Senate,,REP,1,Mark LAMB,0
Navajo,09 WILD HORSE,U.S. Senate,,REP,1,Elizabeth Jean REYE,0
Navajo,09 WILD HORSE,U.S. Senate,,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. Senate,,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. Senate,,REP,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. Senate,,REP,1,Undervotes,0
Navajo,09 WILD HORSE,U.S. House,2,REP,1,Eli CRANE,0
Navajo,09 WILD HORSE,U.S. House,2,REP,1,Jack SMITH,0
Navajo,09 WILD HORSE,U.S. House,2,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. House,2,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. House,2,REP,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. House,2,REP,1,Undervotes,0
Navajo,09 WILD HORSE,State Senate,7,REP,1,David COOK,0
Navajo,09 WILD HORSE,State Senate,7,REP,1,Wendy ROGERS,0
Navajo,09 WILD HORSE,State Senate,7,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,State Senate,7,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,State Senate,7,REP,1,Overvotes,0
Navajo,09 WILD HORSE,State Senate,7,REP,1,Undervotes,0
Navajo,09 WILD HORSE,State House,7,REP,2,"Walter ""Walt"" BLACKMAN",0
Navajo,09 WILD HORSE,State House,7,REP,2,Andrew COSTANZO,0
Navajo,09 WILD HORSE,State House,7,REP,2,John FILLMORE,0
Navajo,09 WILD HORSE,State House,7,REP,2,Barby INGLE,0
Navajo,09 WILD HORSE,State House,7,REP,2,David MARSHALL SR.,0
Navajo,09 WILD HORSE,State House,7,REP,2,Steven SLATON,0
Navajo,09 WILD HORSE,State House,7,REP,2,Write-In Totals,0
Navajo,09 WILD HORSE,State House,7,REP,2,Total Votes Cast,0
Navajo,09 WILD HORSE,State House,7,REP,2,Overvotes,0
Navajo,09 WILD HORSE,State House,7,REP,2,Undervotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,0
Navajo,09 WILD HORSE,Corporation Commissioner,,REP,3,Rene LOPEZ,0
Navajo,09 WILD HORSE,Corporation Commissioner,,REP,3,Rachel WALDEN,0
Navajo,09 WILD HORSE,Corporation Commissioner,,REP,3,Write-In Totals,0
Navajo,09 WILD HORSE,Corporation Commissioner,,REP,3,Total Votes Cast,0
Navajo,09 WILD HORSE,Corporation Commissioner,,REP,3,Overvotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,REP,3,Undervotes,0
Navajo,09 WILD HORSE,Board of Supervisors,2,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,Board of Supervisors,2,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Board of Supervisors,2,REP,1,Overvotes,0
Navajo,09 WILD HORSE,Board of Supervisors,2,REP,1,Undervotes,0
Navajo,09 WILD HORSE,County Attorney,,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Attorney,,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Attorney,,REP,1,Overvotes,0
Navajo,09 WILD HORSE,County Attorney,,REP,1,Undervotes,0
Navajo,09 WILD HORSE,County Assessor,,REP,1,Mike MONTANDON,0
Navajo,09 WILD HORSE,County Assessor,,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Assessor,,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Assessor,,REP,1,Overvotes,0
Navajo,09 WILD HORSE,County Assessor,,REP,1,Undervotes,0
Navajo,09 WILD HORSE,County Recorder,,REP,1,Timothy JORDON,0
Navajo,09 WILD HORSE,County Recorder,,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Recorder,,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Recorder,,REP,1,Overvotes,0
Navajo,09 WILD HORSE,County Recorder,,REP,1,Undervotes,0
Navajo,09 WILD HORSE,County School Superintendent,,REP,1,Rachael LEWIS,0
Navajo,09 WILD HORSE,County School Superintendent,,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,County School Superintendent,,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County School Superintendent,,REP,1,Overvotes,0
Navajo,09 WILD HORSE,County School Superintendent,,REP,1,Undervotes,0
Navajo,09 WILD HORSE,County Sheriff,,REP,1,David CLOUSE,0
Navajo,09 WILD HORSE,County Sheriff,,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Sheriff,,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Sheriff,,REP,1,Overvotes,0
Navajo,09 WILD HORSE,County Sheriff,,REP,1,Undervotes,0
Navajo,09 WILD HORSE,County Treasurer,,REP,1,Danielle EARL,0
Navajo,09 WILD HORSE,County Treasurer,,REP,1,Charles WEBBER,0
Navajo,09 WILD HORSE,County Treasurer,,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Treasurer,,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Treasurer,,REP,1,Overvotes,0
Navajo,09 WILD HORSE,County Treasurer,,REP,1,Undervotes,0
Navajo,09 WILD HORSE,Superior Court Judge,2,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,Superior Court Judge,2,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Superior Court Judge,2,REP,1,Overvotes,0
Navajo,09 WILD HORSE,Superior Court Judge,2,REP,1,Undervotes,0
Navajo,09 WILD HORSE,Superior Court Judge,3,REP,1,Jon Helaman SALINE,0
Navajo,09 WILD HORSE,Superior Court Judge,3,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,Superior Court Judge,3,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Superior Court Judge,3,REP,1,Overvotes,0
Navajo,09 WILD HORSE,Superior Court Judge,3,REP,1,Undervotes,0
Navajo,09 WILD HORSE,Superior Court Judge,4,REP,1,Write-In Totals,0
Navajo,09 WILD HORSE,Superior Court Judge,4,REP,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Superior Court Judge,4,REP,1,Overvotes,0
Navajo,09 WILD HORSE,Superior Court Judge,4,REP,1,Undervotes,0
Navajo,09 WILD HORSE,U.S. Senate,,DEM,1,Ruben GALLEGO,0
Navajo,09 WILD HORSE,U.S. Senate,,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. Senate,,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. Senate,,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. Senate,,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,U.S. House,2,DEM,1,Jonathan NEZ,0
Navajo,09 WILD HORSE,U.S. House,2,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. House,2,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. House,2,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. House,2,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,State Senate,7,DEM,1,Haley CREIGHTON,0
Navajo,09 WILD HORSE,State Senate,7,DEM,1,Roberto Apodaca REVELES,0
Navajo,09 WILD HORSE,State Senate,7,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,State Senate,7,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,State Senate,7,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,State Senate,7,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,State House,7,DEM,2,Kevin CHIQUETE,0
Navajo,09 WILD HORSE,State House,7,DEM,2,Nancy HARTL,0
Navajo,09 WILD HORSE,State House,7,DEM,2,Write-In Totals,0
Navajo,09 WILD HORSE,State House,7,DEM,2,Total Votes Cast,0
Navajo,09 WILD HORSE,State House,7,DEM,2,Overvotes,0
Navajo,09 WILD HORSE,State House,7,DEM,2,Undervotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,DEM,3,Ylenia AGUILAR,0
Navajo,09 WILD HORSE,Corporation Commissioner,,DEM,3,Jonathon HILL,0
Navajo,09 WILD HORSE,Corporation Commissioner,,DEM,3,Joshua POLACHECK,0
Navajo,09 WILD HORSE,Corporation Commissioner,,DEM,3,Write-In Totals,0
Navajo,09 WILD HORSE,Corporation Commissioner,,DEM,3,Total Votes Cast,0
Navajo,09 WILD HORSE,Corporation Commissioner,,DEM,3,Overvotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,DEM,3,Undervotes,0
Navajo,09 WILD HORSE,Board of Supervisors,2,DEM,1,Mae PESHLAKAI,0
Navajo,09 WILD HORSE,Board of Supervisors,2,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,Board of Supervisors,2,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Board of Supervisors,2,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,Board of Supervisors,2,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,County Attorney,,DEM,1,Brad CARLYON,0
Navajo,09 WILD HORSE,County Attorney,,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Attorney,,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Attorney,,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,County Attorney,,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,County Assessor,,DEM,1,Cammy DARRIS,0
Navajo,09 WILD HORSE,County Assessor,,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Assessor,,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Assessor,,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,County Assessor,,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,County Recorder,,DEM,1,Michael SAMPLE,0
Navajo,09 WILD HORSE,County Recorder,,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Recorder,,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Recorder,,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,County Recorder,,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,County School Superintendent,,DEM,1,Susan CASH,0
Navajo,09 WILD HORSE,County School Superintendent,,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,County School Superintendent,,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County School Superintendent,,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,County School Superintendent,,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,County Sheriff,,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Sheriff,,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Sheriff,,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,County Sheriff,,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,County Treasurer,,DEM,1,Kari HERNANDEZ-LOPEZ,0
Navajo,09 WILD HORSE,County Treasurer,,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,County Treasurer,,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,County Treasurer,,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,County Treasurer,,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,Superior Court Judge,2,DEM,1,Melinda HARDY,0
Navajo,09 WILD HORSE,Superior Court Judge,2,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,Superior Court Judge,2,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Superior Court Judge,2,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,Superior Court Judge,2,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,Superior Court Judge,3,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,Superior Court Judge,3,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Superior Court Judge,3,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,Superior Court Judge,3,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,Superior Court Judge,4,DEM,1,Michala RUECHEL,0
Navajo,09 WILD HORSE,Superior Court Judge,4,DEM,1,Write-In Totals,0
Navajo,09 WILD HORSE,Superior Court Judge,4,DEM,1,Total Votes Cast,0
Navajo,09 WILD HORSE,Superior Court Judge,4,DEM,1,Overvotes,0
Navajo,09 WILD HORSE,Superior Court Judge,4,DEM,1,Undervotes,0
Navajo,09 WILD HORSE,U.S. Senate,,LBT,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. Senate,,LBT,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. Senate,,LBT,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. Senate,,LBT,1,Undervotes,0
Navajo,09 WILD HORSE,U.S. House,2,LBT,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. House,2,LBT,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. House,2,LBT,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. House,2,LBT,1,Undervotes,0
Navajo,09 WILD HORSE,State Senate,7,LBT,1,Write-In Totals,0
Navajo,09 WILD HORSE,State Senate,7,LBT,1,Total Votes Cast,0
Navajo,09 WILD HORSE,State Senate,7,LBT,1,Overvotes,0
Navajo,09 WILD HORSE,State Senate,7,LBT,1,Undervotes,0
Navajo,09 WILD HORSE,State House,7,LBT,2,Write-In Totals,0
Navajo,09 WILD HORSE,State House,7,LBT,2,Total Votes Cast,0
Navajo,09 WILD HORSE,State House,7,LBT,2,Overvotes,0
Navajo,09 WILD HORSE,State House,7,LBT,2,Undervotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,LBT,3,Write-In Totals,0
Navajo,09 WILD HORSE,Corporation Commissioner,,LBT,3,Total Votes Cast,0
Navajo,09 WILD HORSE,Corporation Commissioner,,LBT,3,Overvotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,LBT,3,Undervotes,0
Navajo,09 WILD HORSE,U.S. Senate,,GRN,1,Arturo HERNANDEZ,0
Navajo,09 WILD HORSE,U.S. Senate,,GRN,1,Michael NORTON,0
Navajo,09 WILD HORSE,U.S. Senate,,GRN,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. Senate,,GRN,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. Senate,,GRN,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. Senate,,GRN,1,Undervotes,0
Navajo,09 WILD HORSE,U.S. House,2,GRN,1,Write-In Totals,0
Navajo,09 WILD HORSE,U.S. House,2,GRN,1,Total Votes Cast,0
Navajo,09 WILD HORSE,U.S. House,2,GRN,1,Overvotes,0
Navajo,09 WILD HORSE,U.S. House,2,GRN,1,Undervotes,0
Navajo,09 WILD HORSE,State Senate,7,GRN,1,Write-In Totals,0
Navajo,09 WILD HORSE,State Senate,7,GRN,1,Total Votes Cast,0
Navajo,09 WILD HORSE,State Senate,7,GRN,1,Overvotes,0
Navajo,09 WILD HORSE,State Senate,7,GRN,1,Undervotes,0
Navajo,09 WILD HORSE,State House,7,GRN,2,Write-In Totals,0
Navajo,09 WILD HORSE,State House,7,GRN,2,Total Votes Cast,0
Navajo,09 WILD HORSE,State House,7,GRN,2,Overvotes,0
Navajo,09 WILD HORSE,State House,7,GRN,2,Undervotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,GRN,3,Write-In Totals,0
Navajo,09 WILD HORSE,Corporation Commissioner,,GRN,3,Total Votes Cast,0
Navajo,09 WILD HORSE,Corporation Commissioner,,GRN,3,Overvotes,0
Navajo,09 WILD HORSE,Corporation Commissioner,,GRN,3,Undervotes,0
Navajo,09 WILD HORSE,No Labels Notice,,NOL,1,There are no candidates.,0
Navajo,09 WILD HORSE,No Labels Notice,,NOL,1,Total Votes Cast,0
Navajo,09 WILD HORSE,No Labels Notice,,NOL,1,Overvotes,0
Navajo,09 WILD HORSE,No Labels Notice,,NOL,1,Undervotes,0
Navajo,10 PIONEER,Registered Voters - Total,,,,,9454
Navajo,10 PIONEER,Registered Voters - Republican,,REP,,,6417
Navajo,10 PIONEER,Registered Voters - Democratic,,DEM,,,716
Navajo,10 PIONEER,Registered Voters - Libertarian,,LBT,,,60
Navajo,10 PIONEER,Registered Voters - Green,,GRN,,,2
Navajo,10 PIONEER,Registered Voters - No Labels Party,,NOL,,,52
Navajo,10 PIONEER,Registered Voters - Nonpartisan,,Nonpartisan,,,2207
Navajo,10 PIONEER,Ballots Cast - Total,,,,,4011
Navajo,10 PIONEER,Ballots Cast - Republican,,REP,,,3683
Navajo,10 PIONEER,Ballots Cast - Democratic,,DEM,,,311
Navajo,10 PIONEER,Ballots Cast - Libertarian,,LBT,,,1
Navajo,10 PIONEER,Ballots Cast - Green,,GRN,,,1
Navajo,10 PIONEER,Ballots Cast - No Labels Party,,NOL,,,4
Navajo,10 PIONEER,Ballots Cast - Nonpartisan,,Nonpartisan,,,11
Navajo,10 PIONEER,Ballots Cast - Blank,,,,,3
Navajo,10 PIONEER,U.S. Senate,,REP,1,Kari LAKE,1680
Navajo,10 PIONEER,U.S. Senate,,REP,1,Mark LAMB,1910
Navajo,10 PIONEER,U.S. Senate,,REP,1,Elizabeth Jean REYE,53
Navajo,10 PIONEER,U.S. Senate,,REP,1,Write-In Totals,4
Navajo,10 PIONEER,U.S. Senate,,REP,1,Total Votes Cast,3647
Navajo,10 PIONEER,U.S. Senate,,REP,1,Overvotes,2
Navajo,10 PIONEER,U.S. Senate,,REP,1,Undervotes,34
Navajo,10 PIONEER,U.S. House,2,REP,1,Eli CRANE,2614
Navajo,10 PIONEER,U.S. House,2,REP,1,Jack SMITH,805
Navajo,10 PIONEER,U.S. House,2,REP,1,Write-In Totals,5
Navajo,10 PIONEER,U.S. House,2,REP,1,Total Votes Cast,3424
Navajo,10 PIONEER,U.S. House,2,REP,1,Overvotes,6
Navajo,10 PIONEER,U.S. House,2,REP,1,Undervotes,253
Navajo,10 PIONEER,State Senate,7,REP,1,David COOK,2035
Navajo,10 PIONEER,State Senate,7,REP,1,Wendy ROGERS,1522
Navajo,10 PIONEER,State Senate,7,REP,1,Write-In Totals,9
Navajo,10 PIONEER,State Senate,7,REP,1,Total Votes Cast,3566
Navajo,10 PIONEER,State Senate,7,REP,1,Overvotes,2
Navajo,10 PIONEER,State Senate,7,REP,1,Undervotes,114
Navajo,10 PIONEER,State House,7,REP,2,"Walter ""Walt"" BLACKMAN",2586
Navajo,10 PIONEER,State House,7,REP,2,Andrew COSTANZO,371
Navajo,10 PIONEER,State House,7,REP,2,John FILLMORE,517
Navajo,10 PIONEER,State House,7,REP,2,Barby INGLE,206
Navajo,10 PIONEER,State House,7,REP,2,David MARSHALL SR.,2284
Navajo,10 PIONEER,State House,7,REP,2,Steven SLATON,465
Navajo,10 PIONEER,State House,7,REP,2,Write-In Totals,12
Navajo,10 PIONEER,State House,7,REP,2,Total Votes Cast,6441
Navajo,10 PIONEER,State House,7,REP,2,Overvotes,8
Navajo,10 PIONEER,State House,7,REP,2,Undervotes,915
Navajo,10 PIONEER,Corporation Commissioner,,REP,3,Lea MARQUEZ PETERSON,2080
Navajo,10 PIONEER,Corporation Commissioner,,REP,3,Rene LOPEZ,2083
Navajo,10 PIONEER,Corporation Commissioner,,REP,3,Rachel WALDEN,2475
Navajo,10 PIONEER,Corporation Commissioner,,REP,3,Write-In Totals,26
Navajo,10 PIONEER,Corporation Commissioner,,REP,3,Total Votes Cast,6664
Navajo,10 PIONEER,Corporation Commissioner,,REP,3,Overvotes,3
Navajo,10 PIONEER,Corporation Commissioner,,REP,3,Undervotes,4379
Navajo,10 PIONEER,Board of Supervisors,3,REP,1,Jason WHITING,1847
Navajo,10 PIONEER,Board of Supervisors,3,REP,1,Jim VANCE,1491
Navajo,10 PIONEER,Board of Supervisors,3,REP,1,Write-In Totals,16
Navajo,10 PIONEER,Board of Supervisors,3,REP,1,Total Votes Cast,3354
Navajo,10 PIONEER,Board of Supervisors,3,REP,1,Overvotes,11
Navajo,10 PIONEER,Board of Supervisors,3,REP,1,Undervotes,317
Navajo,10 PIONEER,County Attorney,,REP,1,Write-In Totals,223
Navajo,10 PIONEER,County Attorney,,REP,1,Total Votes Cast,223
Navajo,10 PIONEER,County Attorney,,REP,1,Overvotes,0
Navajo,10 PIONEER,County Attorney,,REP,1,Undervotes,3459
Navajo,10 PIONEER,County Assessor,,REP,1,Mike MONTANDON,2712
Navajo,10 PIONEER,County Assessor,,REP,1,Write-In Totals,24
