<<<<<<< HEAD
county,office,district,party,candidate,votes,winner,write-in,notes
,Secretary of State,,DEM,Chris Cummiskey,182737,True,,
Apache,Secretary of State,,LBT,Sean Nottingham,63,,,
Cochise,Secretary of State,,LBT,Sean Nottingham,94,,,
Coconino,Secretary of State,,LBT,Sean Nottingham,82,,,
Gila,Secretary of State,,LBT,Sean Nottingham,34,,,
Graham,Secretary of State,,LBT,Sean Nottingham,11,,,
Greenlee,Secretary of State,,LBT,Sean Nottingham,3,,,
La Paz,Secretary of State,,LBT,Sean Nottingham,10,,,
Maricopa,Secretary of State,,LBT,Sean Nottingham,1254,,,
Mohave,Secretary of State,,LBT,Sean Nottingham,115,,,
Navajo,Secretary of State,,LBT,Sean Nottingham,25,,,
Pima,Secretary of State,,LBT,Sean Nottingham,560,,,
Pinal,Secretary of State,,LBT,Sean Nottingham,60,,,
Santa Cruz,Secretary of State,,LBT,Sean Nottingham,16,,,
Yavapai,Secretary of State,,LBT,Sean Nottingham,209,,,
Yuma,Secretary of State,,LBT,Sean Nottingham,45,,,
,Secretary of State,,LBT,Sean Nottingham,2581,True,,
Apache,Secretary of State,,REP,Jan Brewer,859,,,
Cochise,Secretary of State,,REP,Jan Brewer,2769,,,
Coconino,Secretary of State,,REP,Jan Brewer,2716,,,
Gila,Secretary of State,,REP,Jan Brewer,1624,,,
Graham,Secretary of State,,REP,Jan Brewer,910,,,
Greenlee,Secretary of State,,REP,Jan Brewer,119,,,
La Paz,Secretary of State,,REP,Jan Brewer,402,,,
Maricopa,Secretary of State,,REP,Jan Brewer,82092,,,
Mohave,Secretary of State,,REP,Jan Brewer,5055,,,
Navajo,Secretary of State,,REP,Jan Brewer,2944,,,
Pima,Secretary of State,,REP,Jan Brewer,14258,,,
Pinal,Secretary of State,,REP,Jan Brewer,2782,,,
Santa Cruz,Secretary of State,,REP,Jan Brewer,407,,,
Yavapai,Secretary of State,,REP,Jan Brewer,10408,,,
Yuma,Secretary of State,,REP,Jan Brewer,2125,,,
,Secretary of State,,REP,Jan Brewer,129470,True,,
Apache,Secretary of State,,REP,Sharon Collins,784,,,
Cochise,Secretary of State,,REP,Sharon Collins,2219,,,
Coconino,Secretary of State,,REP,Sharon Collins,1586,,,
Gila,Secretary of State,,REP,Sharon Collins,612,,,
Graham,Secretary of State,,REP,Sharon Collins,456,,,
Greenlee,Secretary of State,,REP,Sharon Collins,62,,,
La Paz,Secretary of State,,REP,Sharon Collins,230,,,
Maricopa,Secretary of State,,REP,Sharon Collins,26244,,,
Mohave,Secretary of State,,REP,Sharon Collins,2734,,,
Navajo,Secretary of State,,REP,Sharon Collins,1199,,,
Pima,Secretary of State,,REP,Sharon Collins,15523,,,
Pinal,Secretary of State,,REP,Sharon Collins,1733,,,
Santa Cruz,Secretary of State,,REP,Sharon Collins,403,,,
Yavapai,Secretary of State,,REP,Sharon Collins,3627,,,
Yuma,Secretary of State,,REP,Sharon Collins,1637,,,
,Secretary of State,,REP,Sharon Collins,59049,,,
Apache,Secretary of State,,REP,Sal Diciccio,423,,,
Cochise,Secretary of State,,REP,Sal Diciccio,2252,,,
Coconino,Secretary of State,,REP,Sal Diciccio,1342,,,
Gila,Secretary of State,,REP,Sal Diciccio,1064,,,
Graham,Secretary of State,,REP,Sal Diciccio,469,,,
Greenlee,Secretary of State,,REP,Sal Diciccio,76,,,
La Paz,Secretary of State,,REP,Sal Diciccio,230,,,
Maricopa,Secretary of State,,REP,Sal Diciccio,63235,,,
Mohave,Secretary of State,,REP,Sal Diciccio,3274,,,
Navajo,Secretary of State,,REP,Sal Diciccio,1178,,,
Pima,Secretary of State,,REP,Sal Diciccio,12044,,,
Pinal,Secretary of State,,REP,Sal Diciccio,2024,,,
Santa Cruz,Secretary of State,,REP,Sal Diciccio,310,,,
Yavapai,Secretary of State,,REP,Sal Diciccio,6782,,,
Yuma,Secretary of State,,REP,Sal Diciccio,1679,,,
,Secretary of State,,REP,Sal Diciccio,96382,,,
Apache,Attorney General,,DEM,Terry Goddard,9036,,,
Cochise,Attorney General,,DEM,Terry Goddard,5982,,,
Coconino,Attorney General,,DEM,Terry Goddard,7459,,,
Gila,Attorney General,,DEM,Terry Goddard,4278,,,
Graham,Attorney General,,DEM,Terry Goddard,2106,,,
Greenlee,Attorney General,,DEM,Terry Goddard,917,,,
La Paz,Attorney General,,DEM,Terry Goddard,612,,,
Maricopa,Attorney General,,DEM,Terry Goddard,84249,,,
Mohave,Attorney General,,DEM,Terry Goddard,4571,,,
Navajo,Attorney General,,DEM,Terry Goddard,6490,,,
Pima,Attorney General,,DEM,Terry Goddard,46365,,,
Pinal,Attorney General,,DEM,Terry Goddard,8906,,,
Santa Cruz,Attorney General,,DEM,Terry Goddard,2811,,,
Yavapai,Attorney General,,DEM,Terry Goddard,8917,,,
Yuma,Attorney General,,DEM,Terry Goddard,4927,,,
,Attorney General,,DEM,Terry Goddard,197626,True,,
Apache,Attorney General,,LBT,Ed Kahn,72,,,
Cochise,Attorney General,,LBT,Ed Kahn,94,,,
Coconino,Attorney General,,LBT,Ed Kahn,83,,,
Gila,Attorney General,,LBT,Ed Kahn,34,,,
Graham,Attorney General,,LBT,Ed Kahn,11,,,
Greenlee,Attorney General,,LBT,Ed Kahn,3,,,
La Paz,Attorney General,,LBT,Ed Kahn,11,,,
Maricopa,Attorney General,,LBT,Ed Kahn,1248,,,
Mohave,Attorney General,,LBT,Ed Kahn,116,,,
Navajo,Attorney General,,LBT,Ed Kahn,18,,,
Pima,Attorney General,,LBT,Ed Kahn,548,,,
Pinal,Attorney General,,LBT,Ed Kahn,64,,,
Santa Cruz,Attorney General,,LBT,Ed Kahn,19,,,
Yavapai,Attorney General,,LBT,Ed Kahn,216,,,
Yuma,Attorney General,,LBT,Ed Kahn,43,,,
,Attorney General,,LBT,Ed Kahn,2580,True,,
Apache,Attorney General,,REP,John Greene,691,,,
Cochise,Attorney General,,REP,John Greene,2060,,,
Coconino,Attorney General,,REP,John Greene,1890,,,
Gila,Attorney General,,REP,John Greene,1132,,,
Graham,Attorney General,,REP,John Greene,593,,,
Greenlee,Attorney General,,REP,John Greene,102,,,
La Paz,Attorney General,,REP,John Greene,305,,,
Maricopa,Attorney General,,REP,John Greene,45382,,,
Mohave,Attorney General,,REP,John Greene,3231,,,
Navajo,Attorney General,,REP,John Greene,1774,,,
Pima,Attorney General,,REP,John Greene,12085,,,
Pinal,Attorney General,,REP,John Greene,1894,,,
Santa Cruz,Attorney General,,REP,John Greene,394,,,
Yavapai,Attorney General,,REP,John Greene,7145,,,
Yuma,Attorney General,,REP,John Greene,1548,,,
,Attorney General,,REP,John Greene,80226,,,
Apache,Attorney General,,REP,Foster Robberson,342,,,
Cochise,Attorney General,,REP,Foster Robberson,1629,,,
Coconino,Attorney General,,REP,Foster Robberson,933,,,
Gila,Attorney General,,REP,Foster Robberson,577,,,
Graham,Attorney General,,REP,Foster Robberson,200,,,
Greenlee,Attorney General,,REP,Foster Robberson,40,,,
La Paz,Attorney General,,REP,Foster Robberson,153,,,
Maricopa,Attorney General,,REP,Foster Robberson,40001,,,
Mohave,Attorney General,,REP,Foster Robberson,2622,,,
Navajo,Attorney General,,REP,Foster Robberson,897,,,
Pima,Attorney General,,REP,Foster Robberson,11748,,,
Pinal,Attorney General,,REP,Foster Robberson,1386,,,
Santa Cruz,Attorney General,,REP,Foster Robberson,262,,,
Yavapai,Attorney General,,REP,Foster Robberson,3788,,,
Yuma,Attorney General,,REP,Foster Robberson,1411,,,
,Attorney General,,REP,Foster Robberson,65989,,,
Apache,Attorney General,,REP,Andrew P. Thomas,950,,,
Cochise,Attorney General,,REP,Andrew P. Thomas,3687,,,
Coconino,Attorney General,,REP,Andrew P. Thomas,2704,,,
Gila,Attorney General,,REP,Andrew P. Thomas,1484,,,
Graham,Attorney General,,REP,Andrew P. Thomas,1028,,,
Greenlee,Attorney General,,REP,Andrew P. Thomas,110,,,
La Paz,Attorney General,,REP,Andrew P. Thomas,364,,,
Maricopa,Attorney General,,REP,Andrew P. Thomas,79705,,,
Mohave,Attorney General,,REP,Andrew P. Thomas,4857,,,
Navajo,Attorney General,,REP,Andrew P. Thomas,2399,,,
Pima,Attorney General,,REP,Andrew P. Thomas,19022,,,
Pinal,Attorney General,,REP,Andrew P. Thomas,3123,,,
Santa Cruz,Attorney General,,REP,Andrew P. Thomas,460,,,
Yavapai,Attorney General,,REP,Andrew P. Thomas,9500,,,
Yuma,Attorney General,,REP,Andrew P. Thomas,2584,,,
,Attorney General,,REP,Andrew P. Thomas,131977,True,,
Apache,State Treasurer,,DEM,Ruth Solomon,8907,,,
Cochise,State Treasurer,,DEM,Ruth Solomon,5790,,,
Coconino,State Treasurer,,DEM,Ruth Solomon,7074,,,
Gila,State Treasurer,,DEM,Ruth Solomon,3794,,,
Graham,State Treasurer,,DEM,Ruth Solomon,2000,,,
Greenlee,State Treasurer,,DEM,Ruth Solomon,800,,,
La Paz,State Treasurer,,DEM,Ruth Solomon,580,,,
Maricopa,State Treasurer,,DEM,Ruth Solomon,77499,,,
Mohave,State Treasurer,,DEM,Ruth Solomon,4151,,,
Navajo,State Treasurer,,DEM,Ruth Solomon,6488,,,
Pima,State Treasurer,,DEM,Ruth Solomon,45028,,,
Pinal,State Treasurer,,DEM,Ruth Solomon,8104,,,
Santa Cruz,State Treasurer,,DEM,Ruth Solomon,2688,,,
Yavapai,State Treasurer,,DEM,Ruth Solomon,8415,,,
Yuma,State Treasurer,,DEM,Ruth Solomon,4767,,,
,State Treasurer,,DEM,Ruth Solomon,186085,True,,
Apache,State Treasurer,,REP,David Petersen,1342,,,
Cochise,State Treasurer,,REP,David Petersen,4613,,,
Coconino,State Treasurer,,REP,David Petersen,3356,,,
Gila,State Treasurer,,REP,David Petersen,1872,,,
Graham,State Treasurer,,REP,David Petersen,1300,,,
Greenlee,State Treasurer,,REP,David Petersen,186,,,
La Paz,State Treasurer,,REP,David Petersen,500,,,
Maricopa,State Treasurer,,REP,David Petersen,92220,,,
Mohave,State Treasurer,,REP,David Petersen,6480,,,
Navajo,State Treasurer,,REP,David Petersen,3698,,,
Pima,State Treasurer,,REP,David Petersen,22470,,,
Pinal,State Treasurer,,REP,David Petersen,3911,,,
Santa Cruz,State Treasurer,,REP,David Petersen,725,,,
Yavapai,State Treasurer,,REP,David Petersen,11152,,,
Yuma,State Treasurer,,REP,David Petersen,3324,,,
,State Treasurer,,REP,David Petersen,157149,True,,
Apache,State Treasurer,,REP,Richard Petrenka,602,,,
Cochise,State Treasurer,,REP,Richard Petrenka,2299,,,
Coconino,State Treasurer,,REP,Richard Petrenka,1815,,,
Gila,State Treasurer,,REP,Richard Petrenka,1121,,,
Graham,State Treasurer,,REP,Richard Petrenka,426,,,
Greenlee,State Treasurer,,REP,Richard Petrenka,56,,,
La Paz,State Treasurer,,REP,Richard Petrenka,278,,,
Maricopa,State Treasurer,,REP,Richard Petrenka,64769,,,
Mohave,State Treasurer,,REP,Richard Petrenka,3584,,,
Navajo,State Treasurer,,REP,Richard Petrenka,1372,,,
Pima,State Treasurer,,REP,Richard Petrenka,17787,,,
Pinal,State Treasurer,,REP,Richard Petrenka,2207,,,
Santa Cruz,State Treasurer,,REP,Richard Petrenka,340,,,
Yavapai,State Treasurer,,REP,Richard Petrenka,8602,,,
Yuma,State Treasurer,,REP,Richard Petrenka,1797,,,
,State Treasurer,,REP,Richard Petrenka,107055,,,
Apache,Superintendent of Public Instruction,,DEM,Jay Blanchard,6283,,,
Cochise,Superintendent of Public Instruction,,DEM,Jay Blanchard,4188,,,
Coconino,Superintendent of Public Instruction,,DEM,Jay Blanchard,4897,,,
Gila,Superintendent of Public Instruction,,DEM,Jay Blanchard,2865,,,
Graham,Superintendent of Public Instruction,,DEM,Jay Blanchard,1369,,,
Greenlee,Superintendent of Public Instruction,,DEM,Jay Blanchard,618,,,
La Paz,Superintendent of Public Instruction,,DEM,Jay Blanchard,422,,,
Maricopa,Superintendent of Public Instruction,,DEM,Jay Blanchard,57527,,,
Mohave,Superintendent of Public Instruction,,DEM,Jay Blanchard,3030,,,
Navajo,Superintendent of Public Instruction,,DEM,Jay Blanchard,4654,,,
Pima,Superintendent of Public Instruction,,DEM,Jay Blanchard,28142,,,
Pinal,Superintendent of Public Instruction,,DEM,Jay Blanchard,6275,,,
Santa Cruz,Superintendent of Public Instruction,,DEM,Jay Blanchard,1490,,,
Yavapai,Superintendent of Public Instruction,,DEM,Jay Blanchard,5912,,,
Yuma,Superintendent of Public Instruction,,DEM,Jay Blanchard,3288,,,
,Superintendent of Public Instruction,,DEM,Jay Blanchard,130960,True,,
Apache,Superintendent of Public Instruction,,DEM,Rod Rich,3259,,,
Cochise,Superintendent of Public Instruction,,DEM,Rod Rich,1867,,,
Coconino,Superintendent of Public Instruction,,DEM,Rod Rich,2611,,,
Gila,Superintendent of Public Instruction,,DEM,Rod Rich,1477,,,
Graham,Superintendent of Public Instruction,,DEM,Rod Rich,801,,,
Greenlee,Superintendent of Public Instruction,,DEM,Rod Rich,297,,,
La Paz,Superintendent of Public Instruction,,DEM,Rod Rich,198,,,
Maricopa,Superintendent of Public Instruction,,DEM,Rod Rich,24665,,,
Mohave,Superintendent of Public Instruction,,DEM,Rod Rich,1481,,,
Navajo,Superintendent of Public Instruction,,DEM,Rod Rich,2175,,,
Pima,Superintendent of Public Instruction,,DEM,Rod Rich,17538,,,
Pinal,Superintendent of Public Instruction,,DEM,Rod Rich,2957,,,
Santa Cruz,Superintendent of Public Instruction,,DEM,Rod Rich,1246,,,
Yavapai,Superintendent of Public Instruction,,DEM,Rod Rich,2927,,,
Yuma,Superintendent of Public Instruction,,DEM,Rod Rich,1856,,,
,Superintendent of Public Instruction,,DEM,Rod Rich,65355,,,
Apache,Superintendent of Public Instruction,,LBT,John C. Zajac,61,,,
Cochise,Superintendent of Public Instruction,,LBT,John C. Zajac,90,,,
Coconino,Superintendent of Public Instruction,,LBT,John C. Zajac,84,,,
Gila,Superintendent of Public Instruction,,LBT,John C. Zajac,34,,,
Graham,Superintendent of Public Instruction,,LBT,John C. Zajac,11,,,
Greenlee,Superintendent of Public Instruction,,LBT,John C. Zajac,3,,,
La Paz,Superintendent of Public Instruction,,LBT,John C. Zajac,11,,,
Maricopa,Superintendent of Public Instruction,,LBT,John C. Zajac,1241,,,
Mohave,Superintendent of Public Instruction,,LBT,John C. Zajac,120,,,
Navajo,Superintendent of Public Instruction,,LBT,John C. Zajac,23,,,
Pima,Superintendent of Public Instruction,,LBT,John C. Zajac,539,,,
Pinal,Superintendent of Public Instruction,,LBT,John C. Zajac,59,,,
Santa Cruz,Superintendent of Public Instruction,,LBT,John C. Zajac,15,,,
Yavapai,Superintendent of Public Instruction,,LBT,John C. Zajac,206,,,
Yuma,Superintendent of Public Instruction,,LBT,John C. Zajac,48,,,
,Superintendent of Public Instruction,,LBT,John C. Zajac,2545,True,,
Apache,Superintendent of Public Instruction,,REP,Keith Bee,602,,,
Cochise,Superintendent of Public Instruction,,REP,Keith Bee,3653,,,
Coconino,Superintendent of Public Instruction,,REP,Keith Bee,1428,,,
Gila,Superintendent of Public Instruction,,REP,Keith Bee,820,,,
Graham,Superintendent of Public Instruction,,REP,Keith Bee,710,,,
Greenlee,Superintendent of Public Instruction,,REP,Keith Bee,81,,,
La Paz,Superintendent of Public Instruction,,REP,Keith Bee,289,,,
Maricopa,Superintendent of Public Instruction,,REP,Keith Bee,43030,,,
Mohave,Superintendent of Public Instruction,,REP,Keith Bee,3075,,,
Navajo,Superintendent of Public Instruction,,REP,Keith Bee,1598,,,
Pima,Superintendent of Public Instruction,,REP,Keith Bee,18621,,,
Pinal,Superintendent of Public Instruction,,REP,Keith Bee,1674,,,
Santa Cruz,Superintendent of Public Instruction,,REP,Keith Bee,400,,,
Yavapai,Superintendent of Public Instruction,,REP,Keith Bee,6223,,,
Yuma,Superintendent of Public Instruction,,REP,Keith Bee,1382,,,
,Superintendent of Public Instruction,,REP,Keith Bee,83586,,,
Apache,Superintendent of Public Instruction,,REP,Tom Horne,965,,,
Cochise,Superintendent of Public Instruction,,REP,Tom Horne,3209,,,
Coconino,Superintendent of Public Instruction,,REP,Tom Horne,3163,,,
Gila,Superintendent of Public Instruction,,REP,Tom Horne,1626,,,
Graham,Superintendent of Public Instruction,,REP,Tom Horne,927,,,
Greenlee,Superintendent of Public Instruction,,REP,Tom Horne,132,,,
La Paz,Superintendent of Public Instruction,,REP,Tom Horne,390,,,
Maricopa,Superintendent of Public Instruction,,REP,Tom Horne,70484,,,
Mohave,Superintendent of Public Instruction,,REP,Tom Horne,5889,,,
Navajo,Superintendent of Public Instruction,,REP,Tom Horne,2584,,,
Pima,Superintendent of Public Instruction,,REP,Tom Horne,14168,,,
Pinal,Superintendent of Public Instruction,,REP,Tom Horne,3235,,,
Santa Cruz,Superintendent of Public Instruction,,REP,Tom Horne,315,,,
Yavapai,Superintendent of Public Instruction,,REP,Tom Horne,10561,,,
Yuma,Superintendent of Public Instruction,,REP,Tom Horne,3168,,,
,Superintendent of Public Instruction,,REP,Tom Horne,120816,True,,
Apache,Superintendent of Public Instruction,,REP,Jaime Molera,517,,,
Cochise,Superintendent of Public Instruction,,REP,Jaime Molera,1010,,,
Coconino,Superintendent of Public Instruction,,REP,Jaime Molera,1360,,,
Gila,Superintendent of Public Instruction,,REP,Jaime Molera,929,,,
Graham,Superintendent of Public Instruction,,REP,Jaime Molera,369,,,
Greenlee,Superintendent of Public Instruction,,REP,Jaime Molera,59,,,
La Paz,Superintendent of Public Instruction,,REP,Jaime Molera,199,,,
Maricopa,Superintendent of Public Instruction,,REP,Jaime Molera,60861,,,
Mohave,Superintendent of Public Instruction,,REP,Jaime Molera,2141,,,
Navajo,Superintendent of Public Instruction,,REP,Jaime Molera,1302,,,
Pima,Superintendent of Public Instruction,,REP,Jaime Molera,11896,,,
Pinal,Superintendent of Public Instruction,,REP,Jaime Molera,1808,,,
Santa Cruz,Superintendent of Public Instruction,,REP,Jaime Molera,535,,,
Yavapai,Superintendent of Public Instruction,,REP,Jaime Molera,4885,,,
Yuma,Superintendent of Public Instruction,,REP,Jaime Molera,1171,,,
,Superintendent of Public Instruction,,REP,Jaime Molera,89042,,,
Apache,State Mine Inspector,,DEM,Ken Hallock,9017,,,
Cochise,State Mine Inspector,,DEM,Ken Hallock,5515,,,
Coconino,State Mine Inspector,,DEM,Ken Hallock,6657,,,
Gila,State Mine Inspector,,DEM,Ken Hallock,3868,,,
Graham,State Mine Inspector,,DEM,Ken Hallock,1953,,,
Greenlee,State Mine Inspector,,DEM,Ken Hallock,778,,,
La Paz,State Mine Inspector,,DEM,Ken Hallock,579,,,
Maricopa,State Mine Inspector,,DEM,Ken Hallock,72263,,,
Mohave,State Mine Inspector,,DEM,Ken Hallock,4370,,,
Navajo,State Mine Inspector,,DEM,Ken Hallock,6060,,,
Pima,State Mine Inspector,,DEM,Ken Hallock,41794,,,
Pinal,State Mine Inspector,,DEM,Ken Hallock,8133,,,
Santa Cruz,State Mine Inspector,,DEM,Ken Hallock,2431,,,
Yavapai,State Mine Inspector,,DEM,Ken Hallock,8148,,,
Yuma,State Mine Inspector,,DEM,Ken Hallock,4650,,,
,State Mine Inspector,,DEM,Ken Hallock,176216,True,,
Apache,State Mine Inspector,,REP,Douglas K. Martin,1706,,,
Cochise,State Mine Inspector,,REP,Douglas K. Martin,6403,,,
Coconino,State Mine Inspector,,REP,Douglas K. Martin,4137,,,
Gila,State Mine Inspector,,REP,Douglas K. Martin,2357,,,
Graham,State Mine Inspector,,REP,Douglas K. Martin,1513,,,
Greenlee,State Mine Inspector,,REP,Douglas K. Martin,226,,,
La Paz,State Mine Inspector,,REP,Douglas K. Martin,645,,,
Maricopa,State Mine Inspector,,REP,Douglas K. Martin,141746,,,
Mohave,State Mine Inspector,,REP,Douglas K. Martin,8462,,,
Navajo,State Mine Inspector,,REP,Douglas K. Martin,3940,,,
Pima,State Mine Inspector,,REP,Douglas K. Martin,36596,,,
Pinal,State Mine Inspector,,REP,Douglas K. Martin,4845,,,
Santa Cruz,State Mine Inspector,,REP,Douglas K. Martin,911,,,
Yavapai,State Mine Inspector,,REP,Douglas K. Martin,17779,,,
Yuma,State Mine Inspector,,REP,Douglas K. Martin,4274,,,
,State Mine Inspector,,REP,Douglas K. Martin,235540,True,,
Apache,Corporation Commissioner,,DEM,George Cunningham,6104,,,
Cochise,Corporation Commissioner,,DEM,George Cunningham,4756,,,
Coconino,Corporation Commissioner,,DEM,George Cunningham,5059,,,
Gila,Corporation Commissioner,,DEM,George Cunningham,3470,,,
Graham,Corporation Commissioner,,DEM,George Cunningham,1687,,,
Greenlee,Corporation Commissioner,,DEM,George Cunningham,724,,,
La Paz,Corporation Commissioner,,DEM,George Cunningham,456,,,
Maricopa,Corporation Commissioner,,DEM,George Cunningham,56909,,,
Mohave,Corporation Commissioner,,DEM,George Cunningham,3527,,,
Navajo,Corporation Commissioner,,DEM,George Cunningham,4618,,,
Pima,Corporation Commissioner,,DEM,George Cunningham,39017,,,
Pinal,Corporation Commissioner,,DEM,George Cunningham,7284,,,
Santa Cruz,Corporation Commissioner,,DEM,George Cunningham,2209,,,
Yavapai,Corporation Commissioner,,DEM,George Cunningham,6101,,,
Yuma,Corporation Commissioner,,DEM,George Cunningham,4196,,,
,Corporation Commissioner,,DEM,George Cunningham,146117,True,,
Apache,Corporation Commissioner,,DEM,Roland James,5839,,,
Cochise,Corporation Commissioner,,DEM,Roland James,3324,,,
Coconino,Corporation Commissioner,,DEM,Roland James,4311,,,
Gila,Corporation Commissioner,,DEM,Roland James,2805,,,
Graham,Corporation Commissioner,,DEM,Roland James,1206,,,
Greenlee,Corporation Commissioner,,DEM,Roland James,605,,,
La Paz,Corporation Commissioner,,DEM,Roland James,393,,,
Maricopa,Corporation Commissioner,,DEM,Roland James,50472,,,
Mohave,Corporation Commissioner,,DEM,Roland James,3253,,,
Navajo,Corporation Commissioner,,DEM,Roland James,3952,,,
Pima,Corporation Commissioner,,DEM,Roland James,28831,,,
Pinal,Corporation Commissioner,,DEM,Roland James,5682,,,
Santa Cruz,Corporation Commissioner,,DEM,Roland James,1602,,,
Yavapai,Corporation Commissioner,,DEM,Roland James,5701,,,
Yuma,Corporation Commissioner,,DEM,Roland James,3663,,,
,Corporation Commissioner,,DEM,Roland James,121639,True,,
Apache,Corporation Commissioner,,REP,Jim Buster,679,,,
Cochise,Corporation Commissioner,,REP,Jim Buster,3157,,,
Coconino,Corporation Commissioner,,REP,Jim Buster,2255,,,
Gila,Corporation Commissioner,,REP,Jim Buster,1482,,,
Graham,Corporation Commissioner,,REP,Jim Buster,746,,,
Greenlee,Corporation Commissioner,,REP,Jim Buster,101,,,
La Paz,Corporation Commissioner,,REP,Jim Buster,581,,,
Maricopa,Corporation Commissioner,,REP,Jim Buster,63887,,,
Mohave,Corporation Commissioner,,REP,Jim Buster,4765,,,
Navajo,Corporation Commissioner,,REP,Jim Buster,2346,,,
Pima,Corporation Commissioner,,REP,Jim Buster,19922,,,
Pinal,Corporation Commissioner,,REP,Jim Buster,2857,,,
Santa Cruz,Corporation Commissioner,,REP,Jim Buster,556,,,
Yavapai,Corporation Commissioner,,REP,Jim Buster,9590,,,
Yuma,Corporation Commissioner,,REP,Jim Buster,4787,,,
,Corporation Commissioner,,REP,Jim Buster,117711,,,
Apache,Corporation Commissioner,,REP,Mike Gleason,905,,,
Cochise,Corporation Commissioner,,REP,Mike Gleason,3647,,,
Coconino,Corporation Commissioner,,REP,Mike Gleason,2502,,,
Gila,Corporation Commissioner,,REP,Mike Gleason,1517,,,
Graham,Corporation Commissioner,,REP,Mike Gleason,819,,,
Greenlee,Corporation Commissioner,,REP,Mike Gleason,122,,,
La Paz,Corporation Commissioner,,REP,Mike Gleason,343,,,
Maricopa,Corporation Commissioner,,REP,Mike Gleason,70149,,,
Mohave,Corporation Commissioner,,REP,Mike Gleason,5794,,,
Navajo,Corporation Commissioner,,REP,Mike Gleason,2301,,,
Pima,Corporation Commissioner,,REP,Mike Gleason,20287,,,
Pinal,Corporation Commissioner,,REP,Mike Gleason,3141,,,
Santa Cruz,Corporation Commissioner,,REP,Mike Gleason,556,,,
Yavapai,Corporation Commissioner,,REP,Mike Gleason,8136,,,
Yuma,Corporation Commissioner,,REP,Mike Gleason,1819,,,
,Corporation Commissioner,,REP,Mike Gleason,122038,True,,
Apache,Corporation Commissioner,,REP,Jeff Hatch-Miller,884,,,
Cochise,Corporation Commissioner,,REP,Jeff Hatch-Miller,2680,,,
Coconino,Corporation Commissioner,,REP,Jeff Hatch-Miller,2666,,,
Gila,Corporation Commissioner,,REP,Jeff Hatch-Miller,1638,,,
Graham,Corporation Commissioner,,REP,Jeff Hatch-Miller,830,,,
Greenlee,Corporation Commissioner,,REP,Jeff Hatch-Miller,130,,,
La Paz,Corporation Commissioner,,REP,Jeff Hatch-Miller,276,,,
Maricopa,Corporation Commissioner,,REP,Jeff Hatch-Miller,89346,,,
Mohave,Corporation Commissioner,,REP,Jeff Hatch-Miller,4934,,,
Navajo,Corporation Commissioner,,REP,Jeff Hatch-Miller,2763,,,
Pima,Corporation Commissioner,,REP,Jeff Hatch-Miller,18164,,,
Pinal,Corporation Commissioner,,REP,Jeff Hatch-Miller,3034,,,
Santa Cruz,Corporation Commissioner,,REP,Jeff Hatch-Miller,395,,,
Yavapai,Corporation Commissioner,,REP,Jeff Hatch-Miller,10110,,,
Yuma,Corporation Commissioner,,REP,Jeff Hatch-Miller,1483,,,
,Corporation Commissioner,,REP,Jeff Hatch-Miller,139333,True,,
Apache,Corporation Commissioner,,DEM,James P. Walsh,8940,,,
Cochise,Corporation Commissioner,,DEM,James P. Walsh,5539,,,
Coconino,Corporation Commissioner,,DEM,James P. Walsh,6577,,,
Gila,Corporation Commissioner,,DEM,James P. Walsh,3577,,,
Graham,Corporation Commissioner,,DEM,James P. Walsh,1937,,,
Greenlee,Corporation Commissioner,,DEM,James P. Walsh,765,,,
La Paz,Corporation Commissioner,,DEM,James P. Walsh,577,,,
Maricopa,Corporation Commissioner,,DEM,James P. Walsh,73416,,,
Mohave,Corporation Commissioner,,DEM,James P. Walsh,4114,,,
Navajo,Corporation Commissioner,,DEM,James P. Walsh,6084,,,
Pima,Corporation Commissioner,,DEM,James P. Walsh,42569,,,
Pinal,Corporation Commissioner,,DEM,James P. Walsh,7869,,,
Santa Cruz,Corporation Commissioner,,DEM,James P. Walsh,2366,,,
Yavapai,Corporation Commissioner,,DEM,James P. Walsh,7974,,,
Yuma,Corporation Commissioner,,DEM,James P. Walsh,4586,,,
,Corporation Commissioner,,DEM,James P. Walsh,176890,True,,
Apache,Corporation Commissioner,,REP,Jim Irvin,1169,,,
Cochise,Corporation Commissioner,,REP,Jim Irvin,4511,,,
Coconino,Corporation Commissioner,,REP,Jim Irvin,3191,,,
Gila,Corporation Commissioner,,REP,Jim Irvin,1757,,,
Graham,Corporation Commissioner,,REP,Jim Irvin,1156,,,
Greenlee,Corporation Commissioner,,REP,Jim Irvin,169,,,
La Paz,Corporation Commissioner,,REP,Jim Irvin,488,,,
Maricopa,Corporation Commissioner,,REP,Jim Irvin,88474,,,
Mohave,Corporation Commissioner,,REP,Jim Irvin,6245,,,
Navajo,Corporation Commissioner,,REP,Jim Irvin,2944,,,
Pima,Corporation Commissioner,,REP,Jim Irvin,25719,,,
Pinal,Corporation Commissioner,,REP,Jim Irvin,3765,,,
Santa Cruz,Corporation Commissioner,,REP,Jim Irvin,701,,,
Yavapai,Corporation Commissioner,,REP,Jim Irvin,11604,,,
Yuma,Corporation Commissioner,,REP,Jim Irvin,3572,,,
,Corporation Commissioner,,REP,Jim Irvin,155465,True,,
Apache,Corporation Commissioner,,REP,Roberta Voss,767,,,
