county,votes,early_voting,election_day,late_early_voting,provisional,party,office,district,candidate,precinct
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE NW
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE SW
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE RANCHO GRANDE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JCT SUPERSTITION
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE INTERCHANGE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JCT NW
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JCT SW
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JCT SE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JCT NE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JCT EAST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JCT CENTRAL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,GOLD CANYON
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,QUEEN VALLEY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SUPERIOR
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SUPERIOR WEST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SUTTON SUMMIT
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CHUI CHU
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,THUNDERBIRD FARMS
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA GRANDE WEST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JUNCTION NORTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE JUNCTION SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,BLACKWATER
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SAN TAN
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CASA BLANCA
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,APACHE TRAIL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SUPERSTITION MOUNTAIN
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,MOUNTAINBROOK VILLAGE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,HIDDEN VALLEY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SAN TAN PARK
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,BELLA VISTA
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,COPPER BASIN
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SCHNEPF
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,PERALTA
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SANTA ROSA
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,EL DORADO
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,WALKER BUTTE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,PECAN CREEK NORTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,AK CHIN COMMUNITY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,MARICOPA MEADOWS
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,MARICOPA FIESTA
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,PROVINCE
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,IRONWOOD COMMON
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CRUZ PARK
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,COYOTE RANCH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,GOLD CANYON NORTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SAN TAN HEIGHTS
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,CIRCLE CROSS RANCH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,JOHNSON RANCH EAST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,IRONWOOD CROSSING
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,QUAIL HOLLOW
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SENITA
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SILVERBELL
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,EAGLE CREST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,ORACLE SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SKYLINE RANCH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,QUEEN CREEK SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,SAN TAN RANCHES
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,COPPER BASIN SOUTHEAST
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,LINKS ESTATES
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,MISSION VALLEY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,0 DESERT CEDARS
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,1 ALTERRA NORTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,2 MARICOPA WELLS
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,3 SAN CARLOS COMMUNITY
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,4 PICACHO SOUTH
Pinal,0,0,0,0,0,,Retain Judge McCarville,,OVER VOTES,5 TOLTEC SOUTHWEST
Pinal,19,7,5,6,0,,Retain Judge McCarville,,UNDER VOTES,KEARNY
Pinal,7,2,2,1,0,,Retain Judge McCarville,,UNDER VOTES,DUDLEYVILLE
Pinal,20,6,5,6,1,,Retain Judge McCarville,,UNDER VOTES,SAN MANUEL
Pinal,9,3,3,2,0,,Retain Judge McCarville,,UNDER VOTES,MAMMOTH
Pinal,41,19,8,12,0,,Retain Judge McCarville,,UNDER VOTES,ORACLE
Pinal,65,35,10,18,1,,Retain Judge McCarville,,UNDER VOTES,SADDLEBROOKE WEST
Pinal,30,8,8,10,2,,Retain Judge McCarville,,UNDER VOTES,ARIZONA CITY
Pinal,29,10,8,9,1,,Retain Judge McCarville,,UNDER VOTES,TOLTEC SOUTH
Pinal,4,1,1,1,0,,Retain Judge McCarville,,UNDER VOTES,PICACHO
Pinal,9,2,3,2,1,,Retain Judge McCarville,,UNDER VOTES,ELOY
Pinal,37,17,6,11,1,,Retain Judge McCarville,,UNDER VOTES,TOLTEC
Pinal,9,1,2,3,1,,Retain Judge McCarville,,UNDER VOTES,ELOY SOUTH
Pinal,61,32,8,19,1,,Retain Judge McCarville,,UNDER VOTES,SADDLEBROOKE EAST
Pinal,30,7,9,12,2,,Retain Judge McCarville,,UNDER VOTES,RED ROCK
Pinal,9,1,4,2,0,,Retain Judge McCarville,,UNDER VOTES,COOLIDGE NE
Pinal,26,6,8,10,1,,Retain Judge McCarville,,UNDER VOTES,COOLIDGE NW
Pinal,14,4,4,4,1,,Retain Judge McCarville,,UNDER VOTES,COOLIDGE SOUTH
Pinal,8,2,2,2,0,,Retain Judge McCarville,,UNDER VOTES,RANDOLPH
Pinal,12,4,2,4,0,,Retain Judge McCarville,,UNDER VOTES,CENTRAL ARIZONA COLLEGE
Pinal,8,2,2,3,0,,Retain Judge McCarville,,UNDER VOTES,ELEVEN MILE CORNER
Pinal,24,12,3,7,0,,Retain Judge McCarville,,UNDER VOTES,FLORENCE NORTH
Pinal,11,3,3,4,0,,Retain Judge McCarville,,UNDER VOTES,FLORENCE SOUTH
Pinal,17,5,4,6,1,,Retain Judge McCarville,,UNDER VOTES,CACTUS FOREST
Pinal,53,19,9,21,2,,Retain Judge McCarville,,UNDER VOTES,JOHNSON RANCH
Pinal,104,37,26,34,4,,Retain Judge McCarville,,UNDER VOTES,POSTON BUTTE
Pinal,68,21,13,28,4,,Retain Judge McCarville,,UNDER VOTES,QUEEN CREEK
Pinal,4,0,2,1,0,,Retain Judge McCarville,,UNDER VOTES,SACATON
Pinal,36,10,10,13,2,,Retain Judge McCarville,,UNDER VOTES,MARICOPA
Pinal,5,1,1,2,0,,Retain Judge McCarville,,UNDER VOTES,STANFIELD
Pinal,17,5,4,6,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE NORTH
Pinal,15,3,3,6,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE N CENTRAL
Pinal,16,6,3,5,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE S CENTRAL
Pinal,21,7,5,7,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE NE
Pinal,16,3,4,5,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE SE
Pinal,34,12,7,12,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE NW
Pinal,13,4,3,4,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE SW
Pinal,34,10,7,14,2,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE RANCHO GRANDE
Pinal,38,15,7,13,2,,Retain Judge McCarville,,UNDER VOTES,APACHE JCT SUPERSTITION
Pinal,33,14,5,12,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE INTERCHANGE
Pinal,21,8,5,6,1,,Retain Judge McCarville,,UNDER VOTES,APACHE JCT NW
Pinal,44,16,8,17,2,,Retain Judge McCarville,,UNDER VOTES,APACHE JCT SW
Pinal,44,12,15,15,1,,Retain Judge McCarville,,UNDER VOTES,APACHE JCT SE
Pinal,38,12,12,12,0,,Retain Judge McCarville,,UNDER VOTES,APACHE JCT NE
Pinal,39,17,8,12,1,,Retain Judge McCarville,,UNDER VOTES,APACHE JCT EAST
Pinal,33,11,9,11,1,,Retain Judge McCarville,,UNDER VOTES,APACHE JCT CENTRAL
Pinal,41,13,10,15,1,,Retain Judge McCarville,,UNDER VOTES,GOLD CANYON
Pinal,10,2,4,3,0,,Retain Judge McCarville,,UNDER VOTES,QUEEN VALLEY
Pinal,19,5,6,6,1,,Retain Judge McCarville,,UNDER VOTES,SUPERIOR
Pinal,0,0,0,0,0,,Retain Judge McCarville,,UNDER VOTES,SUPERIOR WEST
Pinal,3,0,1,0,0,,Retain Judge McCarville,,UNDER VOTES,SUTTON SUMMIT
Pinal,1,0,1,0,0,,Retain Judge McCarville,,UNDER VOTES,CHUI CHU
Pinal,22,4,7,9,1,,Retain Judge McCarville,,UNDER VOTES,THUNDERBIRD FARMS
Pinal,23,8,6,7,1,,Retain Judge McCarville,,UNDER VOTES,CASA GRANDE WEST
Pinal,28,9,7,10,1,,Retain Judge McCarville,,UNDER VOTES,APACHE JUNCTION NORTH
Pinal,54,15,14,21,2,,Retain Judge McCarville,,UNDER VOTES,APACHE JUNCTION N. CENTRAL
Pinal,30,11,7,10,1,,Retain Judge McCarville,,UNDER VOTES,APACHE JUNCTION E. CENTRAL
Pinal,44,15,10,16,1,,Retain Judge McCarville,,UNDER VOTES,APACHE JUNCTION SOUTH
Pinal,2,0,1,0,0,,Retain Judge McCarville,,UNDER VOTES,BLACKWATER
Pinal,4,0,3,0,0,,Retain Judge McCarville,,UNDER VOTES,SAN TAN
Pinal,5,0,3,1,0,,Retain Judge McCarville,,UNDER VOTES,CASA BLANCA
Pinal,20,6,5,7,0,,Retain Judge McCarville,,UNDER VOTES,APACHE TRAIL
Pinal,55,23,9,20,1,,Retain Judge McCarville,,UNDER VOTES,SUPERSTITION MOUNTAIN
Pinal,42,20,8,13,0,,Retain Judge McCarville,,UNDER VOTES,MOUNTAINBROOK VILLAGE
Pinal,15,3,3,7,1,,Retain Judge McCarville,,UNDER VOTES,HIDDEN VALLEY
Pinal,49,12,14,20,2,,Retain Judge McCarville,,UNDER VOTES,SAN TAN PARK
Pinal,28,6,6,12,2,,Retain Judge McCarville,,UNDER VOTES,BELLA VISTA
Pinal,28,7,6,11,2,,Retain Judge McCarville,,UNDER VOTES,COPPER BASIN
Pinal,36,7,10,16,3,,Retain Judge McCarville,,UNDER VOTES,SCHNEPF
Pinal,20,6,4,8,0,,Retain Judge McCarville,,UNDER VOTES,PERALTA
Pinal,27,6,7,11,2,,Retain Judge McCarville,,UNDER VOTES,SANTA ROSA
Pinal,41,8,12,18,2,,Retain Judge McCarville,,UNDER VOTES,EL DORADO
Pinal,46,12,14,17,2,,Retain Judge McCarville,,UNDER VOTES,WALKER BUTTE
Pinal,46,13,11,17,3,,Retain Judge McCarville,,UNDER VOTES,PECAN CREEK NORTH
Pinal,5,0,3,1,0,,Retain Judge McCarville,,UNDER VOTES,AK CHIN COMMUNITY
Pinal,41,10,9,17,3,,Retain Judge McCarville,,UNDER VOTES,MARICOPA MEADOWS
Pinal,45,11,13,17,4,,Retain Judge McCarville,,UNDER VOTES,MARICOPA FIESTA
Pinal,78,27,13,33,3,,Retain Judge McCarville,,UNDER VOTES,PROVINCE
Pinal,38,16,6,14,1,,Retain Judge McCarville,,UNDER VOTES,IRONWOOD COMMON
Pinal,6,1,2,2,0,,Retain Judge McCarville,,UNDER VOTES,CRUZ PARK
Pinal,33,9,10,12,1,,Retain Judge McCarville,,UNDER VOTES,COYOTE RANCH
Pinal,23,7,6,8,0,,Retain Judge McCarville,,UNDER VOTES,GOLD CANYON NORTH
Pinal,43,8,12,19,3,,Retain Judge McCarville,,UNDER VOTES,SAN TAN HEIGHTS
Pinal,56,16,15,21,3,,Retain Judge McCarville,,UNDER VOTES,CIRCLE CROSS RANCH
Pinal,36,10,9,14,2,,Retain Judge McCarville,,UNDER VOTES,JOHNSON RANCH EAST
Pinal,90,24,16,43,5,,Retain Judge McCarville,,UNDER VOTES,IRONWOOD CROSSING
Pinal,48,11,12,21,3,,Retain Judge McCarville,,UNDER VOTES,QUAIL HOLLOW
Pinal,34,8,8,14,3,,Retain Judge McCarville,,UNDER VOTES,SENITA
Pinal,18,5,4,8,0,,Retain Judge McCarville,,UNDER VOTES,SILVERBELL
Pinal,78,38,12,26,1,,Retain Judge McCarville,,UNDER VOTES,EAGLE CREST
Pinal,22,7,6,6,1,,Retain Judge McCarville,,UNDER VOTES,ORACLE SOUTH
Pinal,43,8,11,19,3,,Retain Judge McCarville,,UNDER VOTES,SKYLINE RANCH
Pinal,35,9,6,16,2,,Retain Judge McCarville,,UNDER VOTES,QUEEN CREEK SOUTH
Pinal,30,8,5,15,1,,Retain Judge McCarville,,UNDER VOTES,SAN TAN RANCHES
Pinal,31,8,6,12,3,,Retain Judge McCarville,,UNDER VOTES,COPPER BASIN SOUTHEAST
Pinal,32,8,9,12,2,,Retain Judge McCarville,,UNDER VOTES,LINKS ESTATES
Pinal,23,7,6,8,1,,Retain Judge McCarville,,UNDER VOTES,MISSION VALLEY
Pinal,31,7,9,12,1,,Retain Judge McCarville,,UNDER VOTES,0 DESERT CEDARS
Pinal,38,11,9,14,3,,Retain Judge McCarville,,UNDER VOTES,1 ALTERRA NORTH
Pinal,50,13,12,21,3,,Retain Judge McCarville,,UNDER VOTES,2 MARICOPA WELLS
Pinal,0,0,0,0,0,,Retain Judge McCarville,,UNDER VOTES,3 SAN CARLOS COMMUNITY
Pinal,2,0,0,1,0,,Retain Judge McCarville,,UNDER VOTES,4 PICACHO SOUTH
Pinal,1,0,0,0,0,,Retain Judge McCarville,,UNDER VOTES,5 TOLTEC SOUTHWEST
Pinal,63,20,23,17,2,NON,Retain Judge Georgini,,YES/SI,KEARNY
Pinal,28,11,8,7,1,NON,Retain Judge Georgini,,YES/SI,DUDLEYVILLE
Pinal,88,32,26,25,4,NON,Retain Judge Georgini,,YES/SI,SAN MANUEL
Pinal,41,16,9,14,1,NON,Retain Judge Georgini,,YES/SI,MAMMOTH
Pinal,89,39,22,26,1,NON,Retain Judge Georgini,,YES/SI,ORACLE
Pinal,153,85,23,41,2,NON,Retain Judge Georgini,,YES/SI,SADDLEBROOKE WEST
Pinal,79,27,21,25,4,NON,Retain Judge Georgini,,YES/SI,ARIZONA CITY
Pinal,88,30,25,27,5,NON,Retain Judge Georgini,,YES/SI,TOLTEC SOUTH
Pinal,11,3,2,4,0,NON,Retain Judge Georgini,,YES/SI,PICACHO
Pinal,35,12,11,9,2,NON,Retain Judge Georgini,,YES/SI,ELOY
Pinal,88,44,14,26,2,NON,Retain Judge Georgini,,YES/SI,TOLTEC
Pinal,38,12,10,12,2,NON,Retain Judge Georgini,,YES/SI,ELOY SOUTH
Pinal,142,82,21,36,2,NON,Retain Judge Georgini,,YES/SI,SADDLEBROOKE EAST
Pinal,74,20,22,27,4,NON,Retain Judge Georgini,,YES/SI,RED ROCK
Pinal,45,15,13,13,3,NON,Retain Judge Georgini,,YES/SI,COOLIDGE NE
Pinal,120,34,42,36,7,NON,Retain Judge Georgini,,YES/SI,COOLIDGE NW
Pinal,59,16,19,18,4,NON,Retain Judge Georgini,,YES/SI,COOLIDGE SOUTH
Pinal,31,13,7,8,2,NON,Retain Judge Georgini,,YES/SI,RANDOLPH
Pinal,44,15,11,16,2,NON,Retain Judge Georgini,,YES/SI,CENTRAL ARIZONA COLLEGE
Pinal,33,11,10,9,1,NON,Retain Judge Georgini,,YES/SI,ELEVEN MILE CORNER
Pinal,67,31,15,17,2,NON,Retain Judge Georgini,,YES/SI,FLORENCE NORTH
Pinal,67,23,17,21,4,NON,Retain Judge Georgini,,YES/SI,FLORENCE SOUTH
Pinal,58,21,15,17,3,NON,Retain Judge Georgini,,YES/SI,CACTUS FOREST
Pinal,115,42,25,42,4,NON,Retain Judge Georgini,,YES/SI,JOHNSON RANCH
Pinal,218,92,45,71,9,NON,Retain Judge Georgini,,YES/SI,POSTON BUTTE
Pinal,142,49,32,52,8,NON,Retain Judge Georgini,,YES/SI,QUEEN CREEK
Pinal,30,0,21,4,4,NON,Retain Judge Georgini,,YES/SI,SACATON
Pinal,94,28,25,36,5,NON,Retain Judge Georgini,,YES/SI,MARICOPA
Pinal,17,4,5,7,0,NON,Retain Judge Georgini,,YES/SI,STANFIELD
Pinal,82,29,19,26,6,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE NORTH
Pinal,79,30,18,26,4,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE N CENTRAL
Pinal,89,28,22,31,6,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE S CENTRAL
Pinal,88,31,23,27,5,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE NE
Pinal,64,18,17,22,5,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE SE
Pinal,130,51,26,45,6,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE NW
Pinal,53,17,17,14,4,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE SW
Pinal,107,34,26,40,5,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE RANCHO GRANDE
Pinal,101,45,21,30,4,NON,Retain Judge Georgini,,YES/SI,APACHE JCT SUPERSTITION
Pinal,97,45,19,29,3,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE INTERCHANGE
Pinal,56,22,14,16,3,NON,Retain Judge Georgini,,YES/SI,APACHE JCT NW
Pinal,91,41,19,26,3,NON,Retain Judge Georgini,,YES/SI,APACHE JCT SW
Pinal,101,31,32,31,5,NON,Retain Judge Georgini,,YES/SI,APACHE JCT SE
Pinal,84,30,24,26,2,NON,Retain Judge Georgini,,YES/SI,APACHE JCT NE
Pinal,73,33,14,22,2,NON,Retain Judge Georgini,,YES/SI,APACHE JCT EAST
Pinal,71,25,19,20,6,NON,Retain Judge Georgini,,YES/SI,APACHE JCT CENTRAL
Pinal,90,36,22,28,2,NON,Retain Judge Georgini,,YES/SI,GOLD CANYON
Pinal,20,7,7,4,0,NON,Retain Judge Georgini,,YES/SI,QUEEN VALLEY
Pinal,66,23,20,18,4,NON,Retain Judge Georgini,,YES/SI,SUPERIOR
Pinal,1,0,0,0,0,NON,Retain Judge Georgini,,YES/SI,SUPERIOR WEST
Pinal,4,2,1,1,0,NON,Retain Judge Georgini,,YES/SI,SUTTON SUMMIT
Pinal,8,1,4,1,0,NON,Retain Judge Georgini,,YES/SI,CHUI CHU
Pinal,60,17,20,18,4,NON,Retain Judge Georgini,,YES/SI,THUNDERBIRD FARMS
Pinal,98,33,23,35,5,NON,Retain Judge Georgini,,YES/SI,CASA GRANDE WEST
Pinal,78,31,20,23,2,NON,Retain Judge Georgini,,YES/SI,APACHE JUNCTION NORTH
Pinal,95,35,28,29,2,NON,Retain Judge Georgini,,YES/SI,APACHE JUNCTION N. CENTRAL
Pinal,65,25,16,21,2,NON,Retain Judge Georgini,,YES/SI,APACHE JUNCTION E. CENTRAL
Pinal,104,44,24,32,3,NON,Retain Judge Georgini,,YES/SI,APACHE JUNCTION SOUTH
Pinal,23,1,14,3,4,NON,Retain Judge Georgini,,YES/SI,BLACKWATER
Pinal,22,1,17,3,0,NON,Retain Judge Georgini,,YES/SI,SAN TAN
Pinal,22,1,15,3,2,NON,Retain Judge Georgini,,YES/SI,CASA BLANCA
Pinal,54,21,16,13,2,NON,Retain Judge Georgini,,YES/SI,APACHE TRAIL
Pinal,114,48,27,34,3,NON,Retain Judge Georgini,,YES/SI,SUPERSTITION MOUNTAIN
Pinal,73,35,17,18,1,NON,Retain Judge Georgini,,YES/SI,MOUNTAINBROOK VILLAGE
Pinal,46,14,10,18,2,NON,Retain Judge Georgini,,YES/SI,HIDDEN VALLEY
Pinal,93,27,24,35,5,NON,Retain Judge Georgini,,YES/SI,SAN TAN PARK
Pinal,63,17,15,25,4,NON,Retain Judge Georgini,,YES/SI,BELLA VISTA
Pinal,88,27,22,31,6,NON,Retain Judge Georgini,,YES/SI,COPPER BASIN
Pinal,95,24,28,35,7,NON,Retain Judge Georgini,,YES/SI,SCHNEPF
Pinal,40,15,9,13,1,NON,Retain Judge Georgini,,YES/SI,PERALTA
Pinal,60,17,18,20,4,NON,Retain Judge Georgini,,YES/SI,SANTA ROSA
Pinal,87,24,28,29,6,NON,Retain Judge Georgini,,YES/SI,EL DORADO
Pinal,96,31,28,30,6,NON,Retain Judge Georgini,,YES/SI,WALKER BUTTE
Pinal,107,27,31,39,8,NON,Retain Judge Georgini,,YES/SI,PECAN CREEK NORTH
Pinal,12,1,8,2,0,NON,Retain Judge Georgini,,YES/SI,AK CHIN COMMUNITY
Pinal,97,31,24,34,7,NON,Retain Judge Georgini,,YES/SI,MARICOPA MEADOWS
Pinal,108,27,38,35,7,NON,Retain Judge Georgini,,YES/SI,MARICOPA FIESTA
Pinal,165,66,30,60,7,NON,Retain Judge Georgini,,YES/SI,PROVINCE
Pinal,109,47,19,36,5,NON,Retain Judge Georgini,,YES/SI,IRONWOOD COMMON
Pinal,32,9,11,8,4,NON,Retain Judge Georgini,,YES/SI,CRUZ PARK
Pinal,132,44,36,44,7,NON,Retain Judge Georgini,,YES/SI,COYOTE RANCH
Pinal,46,20,9,15,1,NON,Retain Judge Georgini,,YES/SI,GOLD CANYON NORTH
Pinal,96,29,25,35,6,NON,Retain Judge Georgini,,YES/SI,SAN TAN HEIGHTS
Pinal,117,37,27,44,8,NON,Retain Judge Georgini,,YES/SI,CIRCLE CROSS RANCH
Pinal,81,23,22,29,6,NON,Retain Judge Georgini,,YES/SI,JOHNSON RANCH EAST
Pinal,208,70,44,83,10,NON,Retain Judge Georgini,,YES/SI,IRONWOOD CROSSING
Pinal,116,34,29,44,8,NON,Retain Judge Georgini,,YES/SI,QUAIL HOLLOW
Pinal,74,20,22,25,6,NON,Retain Judge Georgini,,YES/SI,SENITA
Pinal,60,22,17,17,3,NON,Retain Judge Georgini,,YES/SI,SILVERBELL
Pinal,172,86,34,48,2,NON,Retain Judge Georgini,,YES/SI,EAGLE CREST
Pinal,63,22,18,18,4,NON,Retain Judge Georgini,,YES/SI,ORACLE SOUTH
Pinal,92,24,26,34,7,NON,Retain Judge Georgini,,YES/SI,SKYLINE RANCH
Pinal,64,20,14,25,3,NON,Retain Judge Georgini,,YES/SI,QUEEN CREEK SOUTH
Pinal,54,17,12,22,2,NON,Retain Judge Georgini,,YES/SI,SAN TAN RANCHES
Pinal,75,23,24,22,5,NON,Retain Judge Georgini,,YES/SI,COPPER BASIN SOUTHEAST
Pinal,70,21,15,28,5,NON,Retain Judge Georgini,,YES/SI,LINKS ESTATES
Pinal,97,35,21,33,6,NON,Retain Judge Georgini,,YES/SI,MISSION VALLEY
Pinal,72,19,21,26,4,NON,Retain Judge Georgini,,YES/SI,0 DESERT CEDARS
Pinal,85,21,25,31,7,NON,Retain Judge Georgini,,YES/SI,1 ALTERRA NORTH
Pinal,95,29,26,33,6,NON,Retain Judge Georgini,,YES/SI,2 MARICOPA WELLS
Pinal,0,0,0,0,0,NON,Retain Judge Georgini,,YES/SI,3 SAN CARLOS COMMUNITY
Pinal,8,2,2,3,0,NON,Retain Judge Georgini,,YES/SI,4 PICACHO SOUTH
Pinal,4,1,0,1,0,NON,Retain Judge Georgini,,YES/SI,5 TOLTEC SOUTHWEST
Pinal,14,5,5,3,0,NON,Retain Judge Georgini,,NO,KEARNY
Pinal,7,2,2,1,0,NON,Retain Judge Georgini,,NO,DUDLEYVILLE
Pinal,17,6,5,4,1,NON,Retain Judge Georgini,,NO,SAN MANUEL
Pinal,7,2,2,2,0,NON,Retain Judge Georgini,,NO,MAMMOTH
Pinal,20,8,5,6,0,NON,Retain Judge Georgini,,NO,ORACLE
Pinal,25,12,4,7,0,NON,Retain Judge Georgini,,NO,SADDLEBROOKE WEST
Pinal,27,10,5,8,1,NON,Retain Judge Georgini,,NO,ARIZONA CITY
Pinal,23,9,7,6,0,NON,Retain Judge Georgini,,NO,TOLTEC SOUTH
Pinal,3,0,1,1,0,NON,Retain Judge Georgini,,NO,PICACHO
Pinal,8,2,3,2,0,NON,Retain Judge Georgini,,NO,ELOY
Pinal,23,11,4,6,0,NON,Retain Judge Georgini,,NO,TOLTEC
Pinal,9,2,2,3,0,NON,Retain Judge Georgini,,NO,ELOY SOUTH
Pinal,21,12,4,4,0,NON,Retain Judge Georgini,,NO,SADDLEBROOKE EAST
Pinal,20,6,5,7,1,NON,Retain Judge Georgini,,NO,RED ROCK
Pinal,12,4,3,3,1,NON,Retain Judge Georgini,,NO,COOLIDGE NE
Pinal,27,8,8,7,2,NON,Retain Judge Georgini,,NO,COOLIDGE NW
Pinal,15,3,5,3,1,NON,Retain Judge Georgini,,NO,COOLIDGE SOUTH
Pinal,9,3,1,3,0,NON,Retain Judge Georgini,,NO,RANDOLPH
Pinal,9,4,2,3,0,NON,Retain Judge Georgini,,NO,CENTRAL ARIZONA COLLEGE
Pinal,11,3,3,3,0,NON,Retain Judge Georgini,,NO,ELEVEN MILE CORNER
Pinal,15,7,3,4,0,NON,Retain Judge Georgini,,NO,FLORENCE NORTH
Pinal,16,7,5,3,0,NON,Retain Judge Georgini,,NO,FLORENCE SOUTH
