county,votes,election_day,early_voting,late_early_voting,provisional,party,office,district,candidate,precinct
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,County Assessor,,OVER VOTES,SUNRISE
Navajo,78,52,22,3,0,,County Assessor,,UNDER VOTES,RED BUTTE
Navajo,12,7,3,1,0,,County Assessor,,UNDER VOTES,PAINTED DESERT
Navajo,6,2,3,1,0,,County Assessor,,UNDER VOTES,HUBBELL
Navajo,99,46,41,8,2,,County Assessor,,UNDER VOTES,BLACK BUTTES
Navajo,13,10,2,0,0,,County Assessor,,UNDER VOTES,CEDAR VALLEY
Navajo,5,3,0,0,0,,County Assessor,,UNDER VOTES,STONE BUTTE
Navajo,238,92,109,33,2,,County Assessor,,UNDER VOTES,PIONEER
Navajo,60,29,25,5,0,,County Assessor,,UNDER VOTES,ANTELOPE
Navajo,47,14,30,2,0,,County Assessor,,UNDER VOTES,JUNIPER
Navajo,36,14,17,4,0,,County Assessor,,UNDER VOTES,BISON
Navajo,94,23,61,8,0,,County Assessor,,UNDER VOTES,MOGOLLON
Navajo,42,12,24,5,0,,County Assessor,,UNDER VOTES,WOODLAND
Navajo,314,86,198,29,0,,County Assessor,,UNDER VOTES,SITGREAVES
Navajo,286,92,165,26,3,,County Assessor,,UNDER VOTES,SUNRISE
Navajo,10,3,5,1,0,DEMC,Constable Prec. 2,,"SMITH, SUZANNE M.",HUBBELL
Navajo,401,196,175,24,5,DEMC,Constable Prec. 2,,"SMITH, SUZANNE M.",BLACK BUTTES
Navajo,0,0,0,0,0,NONC,Constable Prec. 2,,WRITE-IN,HUBBELL
Navajo,7,4,2,0,0,NONC,Constable Prec. 2,,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,C,Constable Prec. 2,,OVER VOTES,HUBBELL
Navajo,1,0,0,0,0,C,Constable Prec. 2,,OVER VOTES,BLACK BUTTES
Navajo,6,2,3,1,0,C,Constable Prec. 2,,UNDER VOTES,HUBBELL
Navajo,100,46,43,8,2,C,Constable Prec. 2,,UNDER VOTES,BLACK BUTTES
Navajo,484,307,158,15,2,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",RED BUTTE
Navajo,70,48,19,2,0,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",PAINTED DESERT
Navajo,10,4,5,1,0,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",HUBBELL
Navajo,379,186,163,22,6,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",BLACK BUTTES
Navajo,90,59,26,3,1,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",CEDAR VALLEY
Navajo,33,25,5,1,0,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",STONE BUTTE
Navajo,356,153,163,35,3,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",PIONEER
Navajo,186,84,86,13,2,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",ANTELOPE
Navajo,69,22,43,3,0,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",JUNIPER
Navajo,42,18,20,3,0,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",BISON
Navajo,128,36,80,12,0,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",MOGOLLON
Navajo,53,19,28,5,0,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",WOODLAND
Navajo,380,113,236,27,1,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",SITGREAVES
Navajo,515,241,234,33,6,NON,Judge of Superior Court Div. 2,,"HIGGINS, ROBERT J.",SUNRISE
Navajo,5,3,1,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,RED BUTTE
Navajo,1,0,0,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,HUBBELL
Navajo,4,2,1,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,BLACK BUTTES
Navajo,2,1,0,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,STONE BUTTE
Navajo,6,2,2,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,PIONEER
Navajo,2,1,1,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,ANTELOPE
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,BISON
Navajo,2,0,1,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,WOODLAND
Navajo,4,1,2,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,SITGREAVES
Navajo,5,2,2,0,0,NON,Judge of Superior Court Div. 2,,WRITE-IN,SUNRISE
Navajo,1,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 2,,OVER VOTES,SUNRISE
Navajo,111,75,31,4,0,,Judge of Superior Court Div. 2,,UNDER VOTES,RED BUTTE
Navajo,17,10,5,1,0,,Judge of Superior Court Div. 2,,UNDER VOTES,PAINTED DESERT
Navajo,7,2,3,0,0,,Judge of Superior Court Div. 2,,UNDER VOTES,HUBBELL
Navajo,126,57,56,11,2,,Judge of Superior Court Div. 2,,UNDER VOTES,BLACK BUTTES
Navajo,21,14,4,0,0,,Judge of Superior Court Div. 2,,UNDER VOTES,CEDAR VALLEY
Navajo,6,5,0,0,0,,Judge of Superior Court Div. 2,,UNDER VOTES,STONE BUTTE
Navajo,197,74,92,29,1,,Judge of Superior Court Div. 2,,UNDER VOTES,PIONEER
Navajo,66,29,29,6,0,,Judge of Superior Court Div. 2,,UNDER VOTES,ANTELOPE
Navajo,41,12,26,2,0,,Judge of Superior Court Div. 2,,UNDER VOTES,JUNIPER
Navajo,32,12,15,4,0,,Judge of Superior Court Div. 2,,UNDER VOTES,BISON
Navajo,87,19,59,8,0,,Judge of Superior Court Div. 2,,UNDER VOTES,MOGOLLON
Navajo,36,10,22,3,0,,Judge of Superior Court Div. 2,,UNDER VOTES,WOODLAND
Navajo,268,66,177,24,0,,Judge of Superior Court Div. 2,,UNDER VOTES,SITGREAVES
Navajo,260,90,145,21,3,,Judge of Superior Court Div. 2,,UNDER VOTES,SUNRISE
Navajo,489,312,158,16,2,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",RED BUTTE
Navajo,72,48,20,2,0,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",PAINTED DESERT
Navajo,11,4,5,1,0,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",HUBBELL
Navajo,385,190,167,22,6,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",BLACK BUTTES
Navajo,95,62,27,3,1,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",CEDAR VALLEY
Navajo,33,25,5,1,0,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",STONE BUTTE
Navajo,379,164,170,40,3,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",PIONEER
Navajo,195,86,91,15,2,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",ANTELOPE
Navajo,68,21,42,3,0,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",JUNIPER
Navajo,42,18,20,3,0,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",BISON
Navajo,125,35,78,11,0,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",MOGOLLON
Navajo,49,17,26,4,0,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",WOODLAND
Navajo,367,110,229,26,1,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",SITGREAVES
Navajo,486,234,216,30,6,NON,Judge of Superior Court Div. 3,,"NIELSON, DALE",SUNRISE
Navajo,5,3,1,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,RED BUTTE
Navajo,1,1,0,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,HUBBELL
Navajo,3,2,1,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,BLACK BUTTES
Navajo,2,1,0,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,STONE BUTTE
Navajo,5,2,2,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,PIONEER
Navajo,2,1,1,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,ANTELOPE
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,BISON
Navajo,2,0,1,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,WOODLAND
Navajo,4,1,2,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,SITGREAVES
Navajo,5,2,2,0,0,NON,Judge of Superior Court Div. 3,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 3,,OVER VOTES,SUNRISE
Navajo,106,70,31,3,0,,Judge of Superior Court Div. 3,,UNDER VOTES,RED BUTTE
Navajo,16,10,4,1,0,,Judge of Superior Court Div. 3,,UNDER VOTES,PAINTED DESERT
Navajo,6,2,3,0,0,,Judge of Superior Court Div. 3,,UNDER VOTES,HUBBELL
Navajo,121,55,53,10,2,,Judge of Superior Court Div. 3,,UNDER VOTES,BLACK BUTTES
Navajo,17,12,4,0,0,,Judge of Superior Court Div. 3,,UNDER VOTES,CEDAR VALLEY
Navajo,6,5,0,0,0,,Judge of Superior Court Div. 3,,UNDER VOTES,STONE BUTTE
Navajo,176,64,85,24,1,,Judge of Superior Court Div. 3,,UNDER VOTES,PIONEER
Navajo,57,26,24,5,0,,Judge of Superior Court Div. 3,,UNDER VOTES,ANTELOPE
Navajo,43,13,27,2,0,,Judge of Superior Court Div. 3,,UNDER VOTES,JUNIPER
Navajo,34,12,16,4,0,,Judge of Superior Court Div. 3,,UNDER VOTES,BISON
Navajo,90,20,61,8,0,,Judge of Superior Court Div. 3,,UNDER VOTES,MOGOLLON
Navajo,40,11,24,4,0,,Judge of Superior Court Div. 3,,UNDER VOTES,WOODLAND
Navajo,281,69,185,26,0,,Judge of Superior Court Div. 3,,UNDER VOTES,SITGREAVES
Navajo,289,98,163,24,3,,Judge of Superior Court Div. 3,,UNDER VOTES,SUNRISE
Navajo,475,303,154,15,2,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",RED BUTTE
Navajo,69,46,19,2,0,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",PAINTED DESERT
Navajo,11,4,5,1,0,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",HUBBELL
Navajo,377,183,164,23,6,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",BLACK BUTTES
Navajo,88,58,25,3,1,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",CEDAR VALLEY
Navajo,33,25,5,1,0,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",STONE BUTTE
Navajo,341,145,157,34,3,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",PIONEER
Navajo,193,86,88,14,2,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",ANTELOPE
Navajo,67,21,42,3,0,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",JUNIPER
Navajo,39,16,18,3,0,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",BISON
Navajo,124,34,78,12,0,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",MOGOLLON
Navajo,47,17,25,4,0,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",WOODLAND
Navajo,350,105,218,25,1,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",SITGREAVES
Navajo,471,225,210,29,6,NON,Judge of Superior Court Div. 4,,"RUECHEL, MICHALA",SUNRISE
Navajo,5,3,1,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,RED BUTTE
Navajo,1,1,0,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,PAINTED DESERT
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,HUBBELL
Navajo,4,2,1,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,BLACK BUTTES
Navajo,2,1,0,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,CEDAR VALLEY
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,STONE BUTTE
Navajo,7,3,3,1,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,PIONEER
Navajo,3,1,1,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,ANTELOPE
Navajo,1,0,0,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,JUNIPER
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,BISON
Navajo,3,0,1,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,WOODLAND
Navajo,6,2,2,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,SITGREAVES
Navajo,5,2,2,0,0,NON,Judge of Superior Court Div. 4,,WRITE-IN,SUNRISE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,PAINTED DESERT
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,HUBBELL
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,CEDAR VALLEY
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,STONE BUTTE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,ANTELOPE
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,JUNIPER
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,BISON
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,MOGOLLON
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,WOODLAND
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,SITGREAVES
Navajo,0,0,0,0,0,,Judge of Superior Court Div. 4,,OVER VOTES,SUNRISE
Navajo,120,79,35,4,0,,Judge of Superior Court Div. 4,,UNDER VOTES,RED BUTTE
Navajo,18,12,5,1,0,,Judge of Superior Court Div. 4,,UNDER VOTES,PAINTED DESERT
Navajo,6,2,3,0,0,,Judge of Superior Court Div. 4,,UNDER VOTES,HUBBELL
Navajo,129,61,55,10,2,,Judge of Superior Court Div. 4,,UNDER VOTES,BLACK BUTTES
Navajo,22,15,5,0,0,,Judge of Superior Court Div. 4,,UNDER VOTES,CEDAR VALLEY
Navajo,6,5,0,0,0,,Judge of Superior Court Div. 4,,UNDER VOTES,STONE BUTTE
Navajo,211,82,98,29,1,,Judge of Superior Court Div. 4,,UNDER VOTES,PIONEER
Navajo,59,26,26,5,0,,Judge of Superior Court Div. 4,,UNDER VOTES,ANTELOPE
Navajo,43,14,27,2,0,,Judge of Superior Court Div. 4,,UNDER VOTES,JUNIPER
Navajo,36,14,17,4,0,,Judge of Superior Court Div. 4,,UNDER VOTES,BISON
Navajo,90,21,60,8,0,,Judge of Superior Court Div. 4,,UNDER VOTES,MOGOLLON
Navajo,42,12,24,5,0,,Judge of Superior Court Div. 4,,UNDER VOTES,WOODLAND
Navajo,297,73,196,27,0,,Judge of Superior Court Div. 4,,UNDER VOTES,SITGREAVES
Navajo,305,106,169,26,3,,Judge of Superior Court Div. 4,,UNDER VOTES,SUNRISE
Navajo,3,1,2,0,0,NONU,Bd Member Winslow USD Dist. 1,,"CARLSON, BETH",HUBBELL
Navajo,125,49,64,8,2,NONU,Bd Member Winslow USD Dist. 1,,"CARLSON, BETH",BLACK BUTTES
Navajo,1,0,1,0,0,NONU,Bd Member Winslow USD Dist. 1,,"CARLSON, BETH",PIONEER
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"CARLSON, BETH",MOGOLLON
Navajo,10,4,4,1,0,NONU,Bd Member Winslow USD Dist. 1,,"GREENWOOD, SHARON B.",HUBBELL
Navajo,139,57,68,11,1,NONU,Bd Member Winslow USD Dist. 1,,"GREENWOOD, SHARON B.",BLACK BUTTES
Navajo,1,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"GREENWOOD, SHARON B.",PIONEER
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"GREENWOOD, SHARON B.",MOGOLLON
Navajo,3,1,2,0,0,NONU,Bd Member Winslow USD Dist. 1,,"HADNOT, ROBERTA",HUBBELL
Navajo,109,42,58,7,1,NONU,Bd Member Winslow USD Dist. 1,,"HADNOT, ROBERTA",BLACK BUTTES
Navajo,1,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"HADNOT, ROBERTA",PIONEER
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"HADNOT, ROBERTA",MOGOLLON
Navajo,13,4,6,1,0,NONU,Bd Member Winslow USD Dist. 1,,"HARTNETT, JOSEPH",HUBBELL
Navajo,166,59,91,13,1,NONU,Bd Member Winslow USD Dist. 1,,"HARTNETT, JOSEPH",BLACK BUTTES
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"HARTNETT, JOSEPH",PIONEER
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"HARTNETT, JOSEPH",MOGOLLON
Navajo,3,1,1,0,0,NONU,Bd Member Winslow USD Dist. 1,,"JOHNSON, CARM",HUBBELL
Navajo,67,35,25,5,1,NONU,Bd Member Winslow USD Dist. 1,,"JOHNSON, CARM",BLACK BUTTES
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"JOHNSON, CARM",PIONEER
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"JOHNSON, CARM",MOGOLLON
Navajo,9,3,4,1,0,NONU,Bd Member Winslow USD Dist. 1,,"LEONARD, ALLEN",HUBBELL
Navajo,130,57,61,9,1,NONU,Bd Member Winslow USD Dist. 1,,"LEONARD, ALLEN",BLACK BUTTES
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"LEONARD, ALLEN",PIONEER
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,"LEONARD, ALLEN",MOGOLLON
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,WRITE-IN,HUBBELL
Navajo,2,1,1,0,0,NONU,Bd Member Winslow USD Dist. 1,,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,WRITE-IN,PIONEER
Navajo,0,0,0,0,0,NONU,Bd Member Winslow USD Dist. 1,,WRITE-IN,MOGOLLON
Navajo,0,0,0,0,0,U,Bd Member Winslow USD Dist. 1,,OVER VOTES,HUBBELL
Navajo,2,0,1,0,0,U,Bd Member Winslow USD Dist. 1,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,U,Bd Member Winslow USD Dist. 1,,OVER VOTES,PIONEER
Navajo,0,0,0,0,0,U,Bd Member Winslow USD Dist. 1,,OVER VOTES,MOGOLLON
Navajo,9,3,4,0,0,U,Bd Member Winslow USD Dist. 1,,UNDER VOTES,HUBBELL
Navajo,221,114,84,16,6,U,Bd Member Winslow USD Dist. 1,,UNDER VOTES,BLACK BUTTES
Navajo,5,1,4,0,0,U,Bd Member Winslow USD Dist. 1,,UNDER VOTES,PIONEER
Navajo,0,0,0,0,0,U,Bd Member Winslow USD Dist. 1,,UNDER VOTES,MOGOLLON
Navajo,96,70,22,2,0,NONU,Bd Member Pinon USD Dist. 4,,"ALLEN, BESSIE S.",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,"ALLEN, BESSIE S.",BLACK BUTTES
Navajo,15,11,2,0,0,NONU,Bd Member Pinon USD Dist. 4,,"ALLEN, BESSIE S.",STONE BUTTE
Navajo,81,60,18,2,0,NONU,Bd Member Pinon USD Dist. 4,,"AYZE, TONYIA",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,"AYZE, TONYIA",BLACK BUTTES
Navajo,10,8,1,0,0,NONU,Bd Member Pinon USD Dist. 4,,"AYZE, TONYIA",STONE BUTTE
Navajo,81,59,19,3,0,NONU,Bd Member Pinon USD Dist. 4,,"BAHE, MICHAEL",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,"BAHE, MICHAEL",BLACK BUTTES
Navajo,15,10,4,0,0,NONU,Bd Member Pinon USD Dist. 4,,"BAHE, MICHAEL",STONE BUTTE
Navajo,116,84,28,2,1,NONU,Bd Member Pinon USD Dist. 4,,"LAPAHE, JOHANSEN",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,"LAPAHE, JOHANSEN",BLACK BUTTES
Navajo,16,13,2,0,0,NONU,Bd Member Pinon USD Dist. 4,,"LAPAHE, JOHANSEN",STONE BUTTE
Navajo,93,64,24,3,0,NONU,Bd Member Pinon USD Dist. 4,,"MCCABE, TOMMY III",RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,"MCCABE, TOMMY III",BLACK BUTTES
Navajo,16,12,3,1,0,NONU,Bd Member Pinon USD Dist. 4,,"MCCABE, TOMMY III",STONE BUTTE
Navajo,2,1,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,WRITE-IN,RED BUTTE
Navajo,0,0,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,WRITE-IN,BLACK BUTTES
Navajo,0,0,0,0,0,NONU,Bd Member Pinon USD Dist. 4,,WRITE-IN,STONE BUTTE
Navajo,4,3,0,0,0,U,Bd Member Pinon USD Dist. 4,,OVER VOTES,RED BUTTE
Navajo,0,0,0,0,0,U,Bd Member Pinon USD Dist. 4,,OVER VOTES,BLACK BUTTES
Navajo,0,0,0,0,0,U,Bd Member Pinon USD Dist. 4,,OVER VOTES,STONE BUTTE
Navajo,216,168,38,6,2,U,Bd Member Pinon USD Dist. 4,,UNDER VOTES,RED BUTTE
Navajo,1,0,0,0,0,U,Bd Member Pinon USD Dist. 4,,UNDER VOTES,BLACK BUTTES
Navajo,44,38,4,0,1,U,Bd Member Pinon USD Dist. 4,,UNDER VOTES,STONE BUTTE
Navajo,24,7,15,1,0,NONU,Bd Member Show Low USD Dist. 10,,"CORTINA, JANICE ""SHEARER""",JUNIPER
Navajo,10,2,7,0,0,NONU,Bd Member Show Low USD Dist. 10,,"CORTINA, JANICE ""SHEARER""",BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,"CORTINA, JANICE ""SHEARER""",MOGOLLON
Navajo,130,31,89,9,0,NONU,Bd Member Show Low USD Dist. 10,,"CORTINA, JANICE ""SHEARER""",SITGREAVES
Navajo,25,9,14,1,0,NONU,Bd Member Show Low USD Dist. 10,,"GOSS, JEREMY",JUNIPER
Navajo,13,6,5,1,0,NONU,Bd Member Show Low USD Dist. 10,,"GOSS, JEREMY",BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,"GOSS, JEREMY",MOGOLLON
Navajo,79,23,48,6,0,NONU,Bd Member Show Low USD Dist. 10,,"GOSS, JEREMY",SITGREAVES
Navajo,27,10,15,1,0,NONU,Bd Member Show Low USD Dist. 10,,"LARSEN, JOHN",JUNIPER
Navajo,27,11,11,3,0,NONU,Bd Member Show Low USD Dist. 10,,"LARSEN, JOHN",BISON
Navajo,0,0,0,0,0,NONU,Bd Member Show Low USD Dist. 10,,"LARSEN, JOHN",MOGOLLON
Navajo,165,50,100,14,0,NONU,Bd Member Show Low USD Dist. 10,,"LARSEN, JOHN",SITGREAVES
Navajo,22,7,13,1,0,NONU,Bd Member Show Low USD Dist. 10,,"MCNEIL, CALVIN L.",JUNIPER
