county,precinct,office,district,candidate,party,votes,early_voting,election_day,late_early_voting,provisional
Yuma,23,Judge of the Superior Court Div. 5,,Registered Voters,,1841,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 5,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Judge of the Superior Court Div. 5,,Times Blank Voted,,500,357,67,75,1
Yuma,23,Judge of the Superior Court Div. 5,,Times Over Voted,,1,1,0,0,0
Yuma,23,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,987,724,145,107,11
Yuma,23,Judge of the Superior Court Div. 5,,Write-in 20,,7,2,1,4,0
Yuma,23,Judge of the Superior Court Div. 6,,Registered Voters,,1841,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 6,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Judge of the Superior Court Div. 6,,Times Blank Voted,,547,394,70,82,1
Yuma,23,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,939,688,140,100,11
Yuma,23,Judge of the Superior Court Div. 6,,Write-in 20,,9,2,3,4,0
Yuma,23,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,1841,0,0,0,0
Yuma,23,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,519,382,57,78,2
Yuma,23,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,2,2,0,0,0
Yuma,23,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,579,372,113,81,13
Yuma,23,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,334,242,58,32,2
Yuma,23,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,530,385,84,59,2
Yuma,23,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,425,310,67,42,6
Yuma,23,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,608,460,82,61,5
Yuma,23,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,438,331,64,41,2
Yuma,23,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,8,0,0,8,0
Yuma,23,Proposition 205,,Registered Voters,,1841,0,0,0,0
Yuma,23,Proposition 205,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Proposition 205,,Times Blank Voted,,128,93,14,21,0
Yuma,23,Proposition 205,,Times Over Voted,,3,3,0,0,0
Yuma,23,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Proposition 205,,YES,,438,296,76,57,9
Yuma,23,Proposition 205,,NO,,926,692,123,108,3
Yuma,23,Proposition 206,,Registered Voters,,1841,0,0,0,0
Yuma,23,Proposition 206,,Ballots Cast,,1495,1084,213,186,12
Yuma,23,Proposition 206,,Times Blank Voted,,138,97,19,22,0
Yuma,23,Proposition 206,,Times Over Voted,,0,0,0,0,0
Yuma,23,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,23,Proposition 206,,YES,,634,466,92,67,9
Yuma,23,Proposition 206,,NO,,723,521,102,97,3
Yuma,24,President,,Registered Voters,,4676,0,0,0,0
Yuma,24,President,,Ballots Cast,,3607,2766,462,354,25
Yuma,24,President,,Times Blank Voted,,59,49,2,8,0
Yuma,24,President,,Times Over Voted,,14,11,0,3,0
Yuma,24,President,,Number of Under Votes,,0,0,0,0,0
Yuma,24,President,,TRUMP / PENCE,REP,2517,1916,332,249,20
Yuma,24,President,,CLINTON / KAINE,DEM,855,664,110,76,5
Yuma,24,President,,JOHNSON / WELD,LIB,105,84,12,9,0
Yuma,24,President,,STEIN / BARAKA,GRN,21,16,3,2,0
Yuma,24,President,,Write-in 50,,36,26,3,7,0
Yuma,24,U.S. Senate,,Registered Voters,,4676,0,0,0,0
Yuma,24,U.S. Senate,,Ballots Cast,,3607,2766,462,354,25
Yuma,24,U.S. Senate,,Times Blank Voted,,276,208,29,38,1
Yuma,24,U.S. Senate,,Times Over Voted,,0,0,0,0,0
Yuma,24,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,24,U.S. Senate,,"MCCAIN, JOHN",REP,2158,1621,294,224,19
Yuma,24,U.S. Senate,,"KIRKPATRICK, ANN",DEM,883,708,103,69,3
Yuma,24,U.S. Senate,,"SWING, GARY",GRN,256,203,33,18,2
Yuma,24,U.S. Senate,,Write-in 40,,34,26,3,5,0
Yuma,24,U.S. House,4,Registered Voters,,4676,0,0,0,0
Yuma,24,U.S. House,4,Ballots Cast,,3607,2766,462,354,25
Yuma,24,U.S. House,4,Times Blank Voted,,306,218,45,42,1
Yuma,24,U.S. House,4,Times Over Voted,,0,0,0,0,0
Yuma,24,U.S. House,4,Number of Under Votes,,0,0,0,0,0
Yuma,24,U.S. House,4,"GOSAR, PAUL",REP,2449,1883,310,236,20
Yuma,24,U.S. House,4,"WEISSER, MIKEL",DEM,847,662,106,75,4
Yuma,24,U.S. House,4,Write-in 30,,5,3,1,1,0
Yuma,24,State Senate,13,Registered Voters,,4675,0,0,0,0
Yuma,24,State Senate,13,Ballots Cast,,3605,2765,462,354,24
Yuma,24,State Senate,13,Times Blank Voted,,1020,783,121,113,3
Yuma,24,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,24,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,24,State Senate,13,"MONTENEGRO, STEVE",REP,2563,1967,338,238,20
Yuma,24,State Senate,13,Write-in 20,,22,15,3,3,1
Yuma,24,State Representative,13,Registered Voters,,4675,0,0,0,0
Yuma,24,State Representative,13,Ballots Cast,,3605,2765,462,354,24
Yuma,24,State Representative,13,Times Blank Voted,,229,156,42,31,0
Yuma,24,State Representative,13,Times Over Voted,,0,0,0,0,0
Yuma,24,State Representative,13,Number of Under Votes,,1703,1294,232,160,17
Yuma,24,State Representative,13,"MITCHELL, DARIN",REP,2004,1552,239,200,13
Yuma,24,State Representative,13,"SHOOTER, DON",REP,2120,1635,259,211,15
Yuma,24,State Representative,13,"GRAVES, IISHA",DEM,920,735,109,73,3
Yuma,24,State Representative,13,Write-in 50,,5,2,1,2,0
Yuma,24,Corporation Commissioner,,Registered Voters,,4675,0,0,0,0
Yuma,24,Corporation Commissioner,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Corporation Commissioner,,Times Blank Voted,,353,257,53,41,2
Yuma,24,Corporation Commissioner,,Times Over Voted,,0,0,0,0,0
Yuma,24,Corporation Commissioner,,Number of Under Votes,,2301,1739,341,195,26
Yuma,24,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,2003,1538,244,210,11
Yuma,24,Corporation Commissioner,,"DUNN, BOYD",REP,1773,1359,210,194,10
Yuma,24,Corporation Commissioner,,"TOBIN, ANDY",REP,1921,1488,234,187,12
Yuma,24,Corporation Commissioner,,"CHABIN, TOM",DEM,831,669,87,70,5
Yuma,24,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,922,728,110,82,2
Yuma,24,Corporation Commissioner,,Write-in 80,,5,3,1,1,0
Yuma,24,Board of Supervisors Dist. 3,,Registered Voters,,4675,0,0,0,0
Yuma,24,Board of Supervisors Dist. 3,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Board of Supervisors Dist. 3,,Times Blank Voted,,247,169,45,32,1
Yuma,24,Board of Supervisors Dist. 3,,Times Over Voted,,1,0,0,0,1
Yuma,24,Board of Supervisors Dist. 3,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Board of Supervisors Dist. 3,,"SIMMONS, DARREN",REP,2295,1768,276,233,18
Yuma,24,Board of Supervisors Dist. 3,,"KAMEI, SANDY",DEM,1060,826,141,89,4
Yuma,24,Board of Supervisors Dist. 3,,Write-in 30,,2,2,0,0,0
Yuma,24,County Attorney,,Registered Voters,,4675,0,0,0,0
Yuma,24,County Attorney,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,County Attorney,,Times Blank Voted,,1680,1285,202,183,10
Yuma,24,County Attorney,,Times Over Voted,,1,1,0,0,0
Yuma,24,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,24,County Attorney,,"SMITH, JON R.",DEM,1887,1458,254,161,14
Yuma,24,County Attorney,,Write-in 20,,37,21,6,10,0
Yuma,24,Sheriff,,Registered Voters,,4675,0,0,0,0
Yuma,24,Sheriff,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Sheriff,,Times Blank Voted,,692,529,94,65,4
Yuma,24,Sheriff,,Times Over Voted,,1,1,0,0,0
Yuma,24,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Sheriff,,"WILMOT, LEON",REP,2886,2213,364,289,20
Yuma,24,Sheriff,,Write-in 20,,26,22,4,0,0
Yuma,24,County Treasurer,,Registered Voters,,4675,0,0,0,0
Yuma,24,County Treasurer,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,County Treasurer,,Times Blank Voted,,1562,1195,194,164,9
Yuma,24,County Treasurer,,Times Over Voted,,4,4,0,0,0
Yuma,24,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,24,County Treasurer,,"PANCRAZI MORENO, A.",DEM,1997,1537,263,182,15
Yuma,24,County Treasurer,,Write-in 20,,42,29,5,8,0
Yuma,24,County School Superintendent,,Registered Voters,,4675,0,0,0,0
Yuma,24,County School Superintendent,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,County School Superintendent,,Times Blank Voted,,910,706,108,91,5
Yuma,24,County School Superintendent,,Times Over Voted,,1,1,0,0,0
Yuma,24,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,24,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,2677,2044,352,263,18
Yuma,24,County School Superintendent,,Write-in 20,,17,14,2,0,1
Yuma,24,County Recorder,,Registered Voters,,4675,0,0,0,0
Yuma,24,County Recorder,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,County Recorder,,Times Blank Voted,,863,655,115,87,6
Yuma,24,County Recorder,,Times Over Voted,,4,4,0,0,0
Yuma,24,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,24,County Recorder,,"STALLWORTH P., ROBYN",REP,2720,2092,344,267,17
Yuma,24,County Recorder,,Write-in 20,,18,14,3,0,1
Yuma,24,County Assessor,,Registered Voters,,4675,0,0,0,0
Yuma,24,County Assessor,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,County Assessor,,Times Blank Voted,,308,214,54,38,2
Yuma,24,County Assessor,,Times Over Voted,,1,1,0,0,0
Yuma,24,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,24,County Assessor,,"KING, KIRBY",REP,2205,1687,272,229,17
Yuma,24,County Assessor,,"WEHRLE, JOE",DEM,1085,858,135,87,5
Yuma,24,County Assessor,,Write-in 30,,6,5,1,0,0
Yuma,24,"Retain Justice TIMMER, ANN",,Registered Voters,,4675,0,0,0,0
Yuma,24,"Retain Justice TIMMER, ANN",,Ballots Cast,,3605,2765,462,354,24
Yuma,24,"Retain Justice TIMMER, ANN",,Times Blank Voted,,886,664,107,108,7
Yuma,24,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,24,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,24,"Retain Justice TIMMER, ANN",,YES,,2256,1751,284,208,13
Yuma,24,"Retain Justice TIMMER, ANN",,NO,,463,350,71,38,4
Yuma,24,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,4675,0,0,0,0
Yuma,24,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,3605,2765,462,354,24
Yuma,24,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,928,699,113,109,7
Yuma,24,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,24,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
Yuma,24,"Retain Judge BROWN, MICHAEL J.",,YES,,2198,1709,277,198,14
Yuma,24,"Retain Judge BROWN, MICHAEL J.",,NO,,479,357,72,47,3
Yuma,24,"Retain Judge JONES, KENTON",,Registered Voters,,4675,0,0,0,0
Yuma,24,"Retain Judge JONES, KENTON",,Ballots Cast,,3605,2765,462,354,24
Yuma,24,"Retain Judge JONES, KENTON",,Times Blank Voted,,988,749,117,115,7
Yuma,24,"Retain Judge JONES, KENTON",,Times Over Voted,,0,0,0,0,0
Yuma,24,"Retain Judge JONES, KENTON",,Number of Under Votes,,0,0,0,0,0
Yuma,24,"Retain Judge JONES, KENTON",,YES,,2210,1719,272,209,10
Yuma,24,"Retain Judge JONES, KENTON",,NO,,407,297,73,30,7
Yuma,24,"Retain Judge THOMPSON, JON W.",,Registered Voters,,4675,0,0,0,0
Yuma,24,"Retain Judge THOMPSON, JON W.",,Ballots Cast,,3605,2765,462,354,24
Yuma,24,"Retain Judge THOMPSON, JON W.",,Times Blank Voted,,1121,854,136,124,7
Yuma,24,"Retain Judge THOMPSON, JON W.",,Times Over Voted,,1,1,0,0,0
Yuma,24,"Retain Judge THOMPSON, JON W.",,Number of Under Votes,,0,0,0,0,0
Yuma,24,"Retain Judge THOMPSON, JON W.",,YES,,2048,1578,263,195,12
Yuma,24,"Retain Judge THOMPSON, JON W.",,NO,,435,332,63,35,5
Yuma,24,Judge of the Superior Court Div. 1,,Registered Voters,,4675,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 1,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Judge of the Superior Court Div. 1,,Times Blank Voted,,1339,1007,162,160,10
Yuma,24,Judge of the Superior Court Div. 1,,Times Over Voted,,2,2,0,0,0
Yuma,24,Judge of the Superior Court Div. 1,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 1,,"REEVES, MARK WAYNE",,2236,1735,297,190,14
Yuma,24,Judge of the Superior Court Div. 1,,Write-in 20,,28,21,3,4,0
Yuma,24,Judge of the Superior Court Div. 4,,Registered Voters,,4675,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 4,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Judge of the Superior Court Div. 4,,Times Blank Voted,,1246,940,160,136,10
Yuma,24,Judge of the Superior Court Div. 4,,Times Over Voted,,3,3,0,0,0
Yuma,24,Judge of the Superior Court Div. 4,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 4,,"HAWS, DAVID M.",,2330,1807,298,212,13
Yuma,24,Judge of the Superior Court Div. 4,,Write-in 20,,26,15,4,6,1
Yuma,24,Judge of the Superior Court Div. 5,,Registered Voters,,4675,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 5,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Judge of the Superior Court Div. 5,,Times Blank Voted,,1217,917,153,138,9
Yuma,24,Judge of the Superior Court Div. 5,,Times Over Voted,,1,0,0,1,0
Yuma,24,Judge of the Superior Court Div. 5,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 5,,"NELSON, ROGER",,2362,1833,302,212,15
Yuma,24,Judge of the Superior Court Div. 5,,Write-in 20,,25,15,7,3,0
Yuma,24,Judge of the Superior Court Div. 6,,Registered Voters,,4675,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 6,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Judge of the Superior Court Div. 6,,Times Blank Voted,,1354,1024,160,160,10
Yuma,24,Judge of the Superior Court Div. 6,,Times Over Voted,,0,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 6,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Judge of the Superior Court Div. 6,,"CRUZ, MARIA ELENA",,2223,1719,300,190,14
Yuma,24,Judge of the Superior Court Div. 6,,Write-in 20,,28,22,2,4,0
Yuma,24,Board Member - Yuma Union High School Dist . 70,,Registered Voters,,4675,0,0,0,0
Yuma,24,Board Member - Yuma Union High School Dist . 70,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Board Member - Yuma Union High School Dist . 70,,Times Blank Voted,,1303,1012,139,147,5
Yuma,24,Board Member - Yuma Union High School Dist . 70,,Times Over Voted,,1,1,0,0,0
Yuma,24,Board Member - Yuma Union High School Dist . 70,,Number of Under Votes,,1288,877,265,126,20
Yuma,24,Board Member - Yuma Union High School Dist . 70,,"FARR, RALPH",,735,574,96,63,2
Yuma,24,Board Member - Yuma Union High School Dist . 70,,"GWYNN, BRUCE",,1143,915,117,103,8
Yuma,24,Board Member - Yuma Union High School Dist . 70,,"LARA, DAVID",,1180,911,166,96,7
Yuma,24,Board Member - Yuma Union High School Dist . 70,,"MELLON, SHELLEY J.",,1298,992,167,127,12
Yuma,24,Board Member - Yuma Union High School Dist . 70,,"RILEY, PAT",,1237,970,154,105,8
Yuma,24,Board Member - Yuma Union High School Dist . 70,,Write-in 80,,22,17,4,1,0
Yuma,24,Proposition 205,,Registered Voters,,4675,0,0,0,0
Yuma,24,Proposition 205,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Proposition 205,,Times Blank Voted,,287,215,36,33,3
Yuma,24,Proposition 205,,Times Over Voted,,2,1,0,1,0
Yuma,24,Proposition 205,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Proposition 205,,YES,,1105,789,176,127,13
Yuma,24,Proposition 205,,NO,,2211,1760,250,193,8
Yuma,24,Proposition 206,,Registered Voters,,4675,0,0,0,0
Yuma,24,Proposition 206,,Ballots Cast,,3605,2765,462,354,24
Yuma,24,Proposition 206,,Times Blank Voted,,308,228,41,36,3
Yuma,24,Proposition 206,,Times Over Voted,,2,2,0,0,0
Yuma,24,Proposition 206,,Number of Under Votes,,0,0,0,0,0
Yuma,24,Proposition 206,,YES,,1539,1158,222,144,15
Yuma,24,Proposition 206,,NO,,1756,1377,199,174,6
Yuma,25,President,,Registered Voters,,2737,0,0,0,0
Yuma,25,President,,Ballots Cast,,2160,1496,346,300,18
Yuma,25,President,,Times Blank Voted,,23,21,2,0,0
Yuma,25,President,,Times Over Voted,,7,6,0,1,0
Yuma,25,President,,Number of Under Votes,,0,0,0,0,0
Yuma,25,President,,TRUMP / PENCE,REP,1502,1023,262,200,17
Yuma,25,President,,CLINTON / KAINE,DEM,519,373,67,78,1
Yuma,25,President,,JOHNSON / WELD,LIB,67,44,10,13,0
Yuma,25,President,,STEIN / BARAKA,GRN,13,8,1,4,0
Yuma,25,President,,Write-in 50,,29,21,4,4,0
Yuma,25,U.S. Senate,,Registered Voters,,2737,0,0,0,0
Yuma,25,U.S. Senate,,Ballots Cast,,2160,1496,346,300,18
Yuma,25,U.S. Senate,,Times Blank Voted,,133,100,13,20,0
Yuma,25,U.S. Senate,,Times Over Voted,,0,0,0,0,0
Yuma,25,U.S. Senate,,Number of Under Votes,,0,0,0,0,0
Yuma,25,U.S. Senate,,"MCCAIN, JOHN",REP,1402,943,247,197,15
Yuma,25,U.S. Senate,,"KIRKPATRICK, ANN",DEM,469,337,62,68,2
Yuma,25,U.S. Senate,,"SWING, GARY",GRN,131,93,23,14,1
Yuma,25,U.S. Senate,,Write-in 40,,25,23,1,1,0
Yuma,25,U.S. House,4,Registered Voters,,2737,0,0,0,0
Yuma,25,U.S. House,4,Ballots Cast,,2160,1496,346,300,18
Yuma,25,U.S. House,4,Times Blank Voted,,174,126,26,22,0
Yuma,25,U.S. House,4,Times Over Voted,,1,1,0,0,0
Yuma,25,U.S. House,4,Number of Under Votes,,0,0,0,0,0
Yuma,25,U.S. House,4,"GOSAR, PAUL",REP,1485,1010,256,203,16
Yuma,25,U.S. House,4,"WEISSER, MIKEL",DEM,496,355,64,75,2
Yuma,25,U.S. House,4,Write-in 30,,4,4,0,0,0
Yuma,25,State Senate,13,Registered Voters,,2735,0,0,0,0
Yuma,25,State Senate,13,Ballots Cast,,2159,1496,345,300,18
Yuma,25,State Senate,13,Times Blank Voted,,618,433,87,93,5
Yuma,25,State Senate,13,Times Over Voted,,0,0,0,0,0
Yuma,25,State Senate,13,Number of Under Votes,,0,0,0,0,0
Yuma,25,State Senate,13,"MONTENEGRO, STEVE",REP,1521,1051,255,202,13
Yuma,25,State Senate,13,Write-in 20,,20,12,3,5,0
Yuma,25,State Representative,13,Registered Voters,,2735,0,0,0,0
Yuma,25,State Representative,13,Ballots Cast,,2159,1496,345,300,18
Yuma,25,State Representative,13,Times Blank Voted,,136,77,27,32,0
Yuma,25,State Representative,13,Times Over Voted,,0,0,0,0,0
Yuma,25,State Representative,13,Number of Under Votes,,1024,710,154,148,12
Yuma,25,State Representative,13,"MITCHELL, DARIN",REP,1226,868,199,149,10
Yuma,25,State Representative,13,"SHOOTER, DON",REP,1259,878,210,159,12
Yuma,25,State Representative,13,"GRAVES, IISHA",DEM,531,377,72,80,2
Yuma,25,State Representative,13,Write-in 50,,6,5,1,0,0
Yuma,25,Corporation Commissioner,,Registered Voters,,2735,0,0,0,0
Yuma,25,Corporation Commissioner,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,Corporation Commissioner,,Times Blank Voted,,262,165,46,50,1
Yuma,25,Corporation Commissioner,,Times Over Voted,,1,1,0,0,0
Yuma,25,Corporation Commissioner,,Number of Under Votes,,1296,872,210,194,20
Yuma,25,Corporation Commissioner,,"BURNS, ROBERT \BOB\""""",REP,1214,856,205,143,10
Yuma,25,Corporation Commissioner,,"DUNN, BOYD",REP,1061,752,172,131,6
Yuma,25,Corporation Commissioner,,"TOBIN, ANDY",REP,1106,787,171,139,9
Yuma,25,Corporation Commissioner,,"CHABIN, TOM",DEM,499,357,71,67,4
Yuma,25,Corporation Commissioner,,"MUNDELL, WILLIAM",DEM,506,363,66,75,2
Yuma,25,Corporation Commissioner,,Write-in 80,,6,3,2,1,0
Yuma,25,Board of Supervisors Dist. 3,,Registered Voters,,2735,0,0,0,0
Yuma,25,Board of Supervisors Dist. 3,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,Board of Supervisors Dist. 3,,Times Blank Voted,,182,104,42,36,0
Yuma,25,Board of Supervisors Dist. 3,,Times Over Voted,,1,1,0,0,0
Yuma,25,Board of Supervisors Dist. 3,,Number of Under Votes,,0,0,0,0,0
Yuma,25,Board of Supervisors Dist. 3,,"SIMMONS, DARREN",REP,1424,1004,217,188,15
Yuma,25,Board of Supervisors Dist. 3,,"KAMEI, SANDY",DEM,549,384,86,76,3
Yuma,25,Board of Supervisors Dist. 3,,Write-in 30,,3,3,0,0,0
Yuma,25,County Attorney,,Registered Voters,,2735,0,0,0,0
Yuma,25,County Attorney,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,County Attorney,,Times Blank Voted,,980,664,154,151,11
Yuma,25,County Attorney,,Times Over Voted,,1,1,0,0,0
Yuma,25,County Attorney,,Number of Under Votes,,0,0,0,0,0
Yuma,25,County Attorney,,"SMITH, JON R.",DEM,1146,805,190,145,6
Yuma,25,County Attorney,,Write-in 20,,32,26,1,4,1
Yuma,25,Sheriff,,Registered Voters,,2735,0,0,0,0
Yuma,25,Sheriff,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,Sheriff,,Times Blank Voted,,450,298,64,85,3
Yuma,25,Sheriff,,Times Over Voted,,0,0,0,0,0
Yuma,25,Sheriff,,Number of Under Votes,,0,0,0,0,0
Yuma,25,Sheriff,,"WILMOT, LEON",REP,1688,1181,279,213,15
Yuma,25,Sheriff,,Write-in 20,,21,17,2,2,0
Yuma,25,County Treasurer,,Registered Voters,,2735,0,0,0,0
Yuma,25,County Treasurer,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,County Treasurer,,Times Blank Voted,,938,636,154,139,9
Yuma,25,County Treasurer,,Times Over Voted,,2,2,0,0,0
Yuma,25,County Treasurer,,Number of Under Votes,,0,0,0,0,0
Yuma,25,County Treasurer,,"PANCRAZI MORENO, A.",DEM,1184,829,190,156,9
Yuma,25,County Treasurer,,Write-in 20,,35,29,1,5,0
Yuma,25,County School Superintendent,,Registered Voters,,2735,0,0,0,0
Yuma,25,County School Superintendent,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,County School Superintendent,,Times Blank Voted,,525,360,71,90,4
Yuma,25,County School Superintendent,,Times Over Voted,,0,0,0,0,0
Yuma,25,County School Superintendent,,Number of Under Votes,,0,0,0,0,0
Yuma,25,County School Superintendent,,"TYREE, THOMAS \TOM\""""",REP,1617,1123,272,208,14
Yuma,25,County School Superintendent,,Write-in 20,,17,13,2,2,0
Yuma,25,County Recorder,,Registered Voters,,2735,0,0,0,0
Yuma,25,County Recorder,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,County Recorder,,Times Blank Voted,,520,355,76,85,4
Yuma,25,County Recorder,,Times Over Voted,,1,1,0,0,0
Yuma,25,County Recorder,,Number of Under Votes,,0,0,0,0,0
Yuma,25,County Recorder,,"STALLWORTH P., ROBYN",REP,1628,1134,267,213,14
Yuma,25,County Recorder,,Write-in 20,,10,6,2,2,0
Yuma,25,County Assessor,,Registered Voters,,2735,0,0,0,0
Yuma,25,County Assessor,,Ballots Cast,,2159,1496,345,300,18
Yuma,25,County Assessor,,Times Blank Voted,,200,119,38,42,1
Yuma,25,County Assessor,,Times Over Voted,,0,0,0,0,0
Yuma,25,County Assessor,,Number of Under Votes,,0,0,0,0,0
Yuma,25,County Assessor,,"KING, KIRBY",REP,1294,900,216,166,12
Yuma,25,County Assessor,,"WEHRLE, JOE",DEM,664,476,91,92,5
Yuma,25,County Assessor,,Write-in 30,,1,1,0,0,0
Yuma,25,"Retain Justice TIMMER, ANN",,Registered Voters,,2735,0,0,0,0
Yuma,25,"Retain Justice TIMMER, ANN",,Ballots Cast,,2159,1496,345,300,18
Yuma,25,"Retain Justice TIMMER, ANN",,Times Blank Voted,,590,409,88,89,4
Yuma,25,"Retain Justice TIMMER, ANN",,Times Over Voted,,0,0,0,0,0
Yuma,25,"Retain Justice TIMMER, ANN",,Number of Under Votes,,0,0,0,0,0
Yuma,25,"Retain Justice TIMMER, ANN",,YES,,1295,903,218,165,9
Yuma,25,"Retain Justice TIMMER, ANN",,NO,,274,184,39,46,5
Yuma,25,"Retain Judge BROWN, MICHAEL J.",,Registered Voters,,2735,0,0,0,0
Yuma,25,"Retain Judge BROWN, MICHAEL J.",,Ballots Cast,,2159,1496,345,300,18
Yuma,25,"Retain Judge BROWN, MICHAEL J.",,Times Blank Voted,,615,426,94,90,5
Yuma,25,"Retain Judge BROWN, MICHAEL J.",,Times Over Voted,,0,0,0,0,0
Yuma,25,"Retain Judge BROWN, MICHAEL J.",,Number of Under Votes,,0,0,0,0,0
