county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
Yavapai,225 - IRON,DEWEY-HUMBOLDT COUNCIL MEMBER,,"CROFUTT, LORI",,494,136,0,630
Yavapai,225 - IRON,DEWEY-HUMBOLDT COUNCIL MEMBER,,WRITE-IN 264,,18,5,0,23
Yavapai,225 - IRON,CENTRAL YAVAPAI FIRE DIST,,"CLESCERI, MICHAEL",,1444,318,7,1769
Yavapai,225 - IRON,CENTRAL YAVAPAI FIRE DIST,,"JACOBS, VICI LEE",,1313,315,7,1635
Yavapai,225 - IRON,CENTRAL YAVAPAI FIRE DIST,,"WASOWICZ, JEFF",,1487,347,8,1842
Yavapai,225 - IRON,CENTRAL YAVAPAI FIRE DIST,,"ZURCHER, MATT",,1629,390,9,2028
Yavapai,225 - IRON,CENTRAL YAVAPAI FIRE DIST,,WRITE-IN 351,,8,11,0,19
Yavapai,225 - IRON,PROPOSITION 205,,YES,,1424,388,14,1826
Yavapai,225 - IRON,PROPOSITION 205,,NO,,2231,505,13,2749
Yavapai,225 - IRON,PROPOSITION 206,,YES,,1870,416,14,2300
Yavapai,225 - IRON,PROPOSITION 206,,NO,,1776,466,12,2254
Yavapai,225 - IRON,PROPOSITION 440 - TOWN OF PRESCOTT VALLEY,,YES,,1379,236,10,1625
Yavapai,225 - IRON,PROPOSITION 440 - TOWN OF PRESCOTT VALLEY,,NO,,199,27,3,229
Yavapai,226 - SPIRIT,President,,TRUMP / PENCE,REP,19,8,0,27
Yavapai,226 - SPIRIT,President,,CLINTON / KAINE,DEM,18,4,0,22
Yavapai,226 - SPIRIT,President,,JOHNSON / WELD,LBT,2,0,0,2
Yavapai,226 - SPIRIT,President,,STEIN / BARAKA,GRN,2,0,0,2
Yavapai,226 - SPIRIT,President,,WRITE-IN 900,,1,0,0,1
Yavapai,226 - SPIRIT,U.S. Senate,,"MCCAIN, JOHN",REP,20,9,0,29
Yavapai,226 - SPIRIT,U.S. Senate,,"KIRKPATRICK, ANN",DEM,20,3,0,23
Yavapai,226 - SPIRIT,U.S. Senate,,"SWING, GARY",GRN,2,0,0,2
Yavapai,226 - SPIRIT,U.S. Senate,,WRITE-IN 133,,0,0,0,0
Yavapai,226 - SPIRIT,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,22,8,0,30
Yavapai,226 - SPIRIT,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,18,3,0,21
Yavapai,226 - SPIRIT,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,0,0,0,0
Yavapai,226 - SPIRIT,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,20,8,0,28
Yavapai,226 - SPIRIT,STATE SENATOR - DIST. 1,,WRITE-IN 235,,0,0,0,0
Yavapai,226 - SPIRIT,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,16,5,0,21
Yavapai,226 - SPIRIT,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,14,5,0,19
Yavapai,226 - SPIRIT,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,18,3,0,21
Yavapai,226 - SPIRIT,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,9,1,0,10
Yavapai,226 - SPIRIT,STATE REP - DIST. 1,,WRITE-IN 240,,0,0,0,0
Yavapai,226 - SPIRIT,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,17,4,0,21
Yavapai,226 - SPIRIT,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,13,2,0,15
Yavapai,226 - SPIRIT,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,19,2,0,21
Yavapai,226 - SPIRIT,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,18,6,0,24
Yavapai,226 - SPIRIT,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,16,3,0,19
Yavapai,226 - SPIRIT,CORPORATION COMMISSIONER,,WRITE-IN 134,,0,0,0,0
Yavapai,226 - SPIRIT,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL RANDY""""",REP,22,8,0,30
Yavapai,226 - SPIRIT,BOARD OF SUPERVISORS - DIST. 3,,WRITE-IN 214,,2,0,0,2
Yavapai,226 - SPIRIT,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,21,6,0,27
Yavapai,226 - SPIRIT,COUNTY ASSESSOR,,WRITE-IN 135,,0,0,0,0
Yavapai,226 - SPIRIT,COUNTY ATTORNEY,,"POLK, SHEILA",REP,17,7,0,24
Yavapai,226 - SPIRIT,COUNTY ATTORNEY,,WRITE-IN 136,,0,0,0,0
Yavapai,226 - SPIRIT,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,19,6,0,25
Yavapai,226 - SPIRIT,COUNTY RECORDER,,WRITE-IN 137,,0,0,0,0
Yavapai,226 - SPIRIT,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,21,6,0,27
Yavapai,226 - SPIRIT,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,0,0,0,0
Yavapai,226 - SPIRIT,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,18,6,0,24
Yavapai,226 - SPIRIT,COUNTY SHERIFF,,WRITE-IN 143,,0,0,0,0
Yavapai,226 - SPIRIT,COUNTY TREASURER,,"JACOBS, ROSS",REP,18,7,0,25
Yavapai,226 - SPIRIT,COUNTY TREASURER,,WRITE-IN 199,,0,0,0,0
Yavapai,226 - SPIRIT,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,21,9,0,30
Yavapai,226 - SPIRIT,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,WRITE-IN 334,,1,0,0,1
Yavapai,226 - SPIRIT,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,18,5,0,23
Yavapai,226 - SPIRIT,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,0,0,0,0
Yavapai,226 - SPIRIT,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,17,7,0,24
Yavapai,226 - SPIRIT,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,1,0,0,1
Yavapai,226 - SPIRIT,MINGUS UNION HSD #4,,"DRAKE, LORI",,18,4,0,22
Yavapai,226 - SPIRIT,MINGUS UNION HSD #4,,"GRAY, DAVID B",,7,4,0,11
Yavapai,226 - SPIRIT,MINGUS UNION HSD #4,,"JAUREGUI, JONATHAN P",,5,4,0,9
Yavapai,226 - SPIRIT,MINGUS UNION HSD #4,,"LOZANO, ANTHONY",,10,3,0,13
Yavapai,226 - SPIRIT,MINGUS UNION HSD #4,,"WILLIAMS, ROBB",,12,2,0,14
Yavapai,226 - SPIRIT,MINGUS UNION HSD #4,,"WORTH, MANDY",,15,0,0,15
Yavapai,226 - SPIRIT,MINGUS UNION HSD #4,,WRITE-IN 362,,0,0,0,0
Yavapai,226 - SPIRIT,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,20,5,0,25
Yavapai,226 - SPIRIT,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,3,1,0,4
Yavapai,226 - SPIRIT,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,18,4,0,22
Yavapai,226 - SPIRIT,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,4,2,0,6
Yavapai,226 - SPIRIT,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,19,5,0,24
Yavapai,226 - SPIRIT,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,5,1,0,6
Yavapai,226 - SPIRIT,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,17,4,0,21
Yavapai,226 - SPIRIT,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,5,2,0,7
Yavapai,226 - SPIRIT,PROPOSITION 205,,YES,,24,4,0,28
Yavapai,226 - SPIRIT,PROPOSITION 205,,NO,,18,7,0,25
Yavapai,226 - SPIRIT,PROPOSITION 206,,YES,,29,5,0,34
Yavapai,226 - SPIRIT,PROPOSITION 206,,NO,,12,6,0,18
Yavapai,227 - RUBY,President,,TRUMP / PENCE,REP,1336,340,5,1681
Yavapai,227 - RUBY,President,,CLINTON / KAINE,DEM,2366,432,3,2801
Yavapai,227 - RUBY,President,,JOHNSON / WELD,LBT,91,29,0,120
Yavapai,227 - RUBY,President,,STEIN / BARAKA,GRN,102,40,1,143
Yavapai,227 - RUBY,President,,WRITE-IN 900,,61,27,0,88
Yavapai,227 - RUBY,U.S. Senate,,"MCCAIN, JOHN",REP,1450,370,3,1823
Yavapai,227 - RUBY,U.S. Senate,,"KIRKPATRICK, ANN",DEM,2241,399,5,2645
Yavapai,227 - RUBY,U.S. Senate,,"SWING, GARY",GRN,180,65,2,247
Yavapai,227 - RUBY,U.S. Senate,,WRITE-IN 133,,40,4,0,44
Yavapai,227 - RUBY,U.S. REP IN CONGRESS - DIST. 1,,"BABEU, PAUL",REP,1154,274,4,1432
Yavapai,227 - RUBY,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,2362,442,2,2806
Yavapai,227 - RUBY,U.S. REP IN CONGRESS - DIST. 1,,"PARRISH, RAY",GRN,242,71,3,316
Yavapai,227 - RUBY,U.S. REP IN CONGRESS - DIST. 1,,WRITE-IN 229,,4,0,0,4
Yavapai,227 - RUBY,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,1290,315,3,1608
Yavapai,227 - RUBY,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,2423,457,4,2884
Yavapai,227 - RUBY,STATE SENATOR - DIST. 6,,WRITE-IN 245,,6,1,0,7
Yavapai,227 - RUBY,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,1376,312,2,1690
Yavapai,227 - RUBY,STATE REP - DIST. 6,,"THORPE, BOB",REP,1270,271,2,1543
Yavapai,227 - RUBY,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,2312,434,3,2749
Yavapai,227 - RUBY,STATE REP - DIST. 6,,WRITE-IN 250,,12,1,0,13
Yavapai,227 - RUBY,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,1521,325,3,1849
Yavapai,227 - RUBY,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,1110,275,2,1387
Yavapai,227 - RUBY,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,1211,300,4,1515
Yavapai,227 - RUBY,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,2168,377,1,2546
Yavapai,227 - RUBY,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,2164,364,2,2530
Yavapai,227 - RUBY,CORPORATION COMMISSIONER,,WRITE-IN 134,,17,2,0,19
Yavapai,227 - RUBY,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL RANDY""""",REP,1854,454,4,2312
Yavapai,227 - RUBY,BOARD OF SUPERVISORS - DIST. 3,,WRITE-IN 214,,40,9,1,50
Yavapai,227 - RUBY,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,1752,441,3,2196
Yavapai,227 - RUBY,COUNTY ASSESSOR,,WRITE-IN 135,,47,7,1,55
Yavapai,227 - RUBY,COUNTY ATTORNEY,,"POLK, SHEILA",REP,1827,449,3,2279
Yavapai,227 - RUBY,COUNTY ATTORNEY,,WRITE-IN 136,,38,13,1,52
Yavapai,227 - RUBY,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,1792,440,3,2235
Yavapai,227 - RUBY,COUNTY RECORDER,,WRITE-IN 137,,29,8,1,38
Yavapai,227 - RUBY,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,1740,434,4,2178
Yavapai,227 - RUBY,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,33,7,1,41
Yavapai,227 - RUBY,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,1774,451,3,2228
Yavapai,227 - RUBY,COUNTY SHERIFF,,WRITE-IN 143,,31,7,1,39
Yavapai,227 - RUBY,COUNTY TREASURER,,"JACOBS, ROSS",REP,1854,451,3,2308
Yavapai,227 - RUBY,COUNTY TREASURER,,WRITE-IN 199,,26,4,1,31
Yavapai,227 - RUBY,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,1826,453,3,2282
Yavapai,227 - RUBY,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,WRITE-IN 334,,35,8,1,44
Yavapai,227 - RUBY,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,1907,415,3,2325
Yavapai,227 - RUBY,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,21,7,1,29
Yavapai,227 - RUBY,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,1792,402,4,2198
Yavapai,227 - RUBY,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,19,6,1,26
Yavapai,227 - RUBY,SEDONA-OAK CREEK JUSD #9,,"GARNELLO, LARRY",,1049,204,2,1255
Yavapai,227 - RUBY,SEDONA-OAK CREEK JUSD #9,,"HAWLEY, RANDY",,1349,356,3,1708
Yavapai,227 - RUBY,SEDONA-OAK CREEK JUSD #9,,"HERMEN, HEATHER",,1941,432,5,2378
Yavapai,227 - RUBY,SEDONA-OAK CREEK JUSD #9,,"WISEMAN, KARL",,1320,265,1,1586
Yavapai,227 - RUBY,SEDONA-OAK CREEK JUSD #9,,WRITE-IN 364,,30,9,1,40
Yavapai,227 - RUBY,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,1852,424,3,2279
Yavapai,227 - RUBY,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,462,105,4,571
Yavapai,227 - RUBY,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,1798,377,3,2178
Yavapai,227 - RUBY,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,427,123,3,553
Yavapai,227 - RUBY,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,1756,377,2,2135
Yavapai,227 - RUBY,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,428,114,4,546
Yavapai,227 - RUBY,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,1718,383,2,2103
Yavapai,227 - RUBY,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,455,110,4,569
Yavapai,227 - RUBY,PROPOSITION 205,,YES,,2288,551,9,2848
Yavapai,227 - RUBY,PROPOSITION 205,,NO,,1506,296,1,1803
Yavapai,227 - RUBY,PROPOSITION 206,,YES,,2808,593,8,3409
Yavapai,227 - RUBY,PROPOSITION 206,,NO,,975,253,2,1230
Yavapai,228 - SCARLET,President,,TRUMP / PENCE,REP,1305,449,8,1762
Yavapai,228 - SCARLET,President,,CLINTON / KAINE,DEM,1798,403,4,2205
Yavapai,228 - SCARLET,President,,JOHNSON / WELD,LBT,80,21,0,101
Yavapai,228 - SCARLET,President,,STEIN / BARAKA,GRN,54,19,0,73
Yavapai,228 - SCARLET,President,,WRITE-IN 900,,55,12,0,67
Yavapai,228 - SCARLET,U.S. Senate,,"MCCAIN, JOHN",REP,1432,458,7,1897
Yavapai,228 - SCARLET,U.S. Senate,,"KIRKPATRICK, ANN",DEM,1659,375,4,2038
Yavapai,228 - SCARLET,U.S. Senate,,"SWING, GARY",GRN,111,50,1,162
Yavapai,228 - SCARLET,U.S. Senate,,WRITE-IN 133,,14,7,0,21
Yavapai,228 - SCARLET,U.S. REP IN CONGRESS - DIST. 1,,"BABEU, PAUL",REP,1097,360,5,1462
Yavapai,228 - SCARLET,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,1867,447,3,2317
Yavapai,228 - SCARLET,U.S. REP IN CONGRESS - DIST. 1,,"PARRISH, RAY",GRN,138,63,2,203
Yavapai,228 - SCARLET,U.S. REP IN CONGRESS - DIST. 1,,WRITE-IN 229,,4,2,0,6
Yavapai,228 - SCARLET,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,1241,425,4,1670
Yavapai,228 - SCARLET,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,1809,423,5,2237
Yavapai,228 - SCARLET,STATE SENATOR - DIST. 6,,WRITE-IN 245,,2,0,0,2
Yavapai,228 - SCARLET,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,1347,416,5,1768
Yavapai,228 - SCARLET,STATE REP - DIST. 6,,"THORPE, BOB",REP,1239,379,3,1621
Yavapai,228 - SCARLET,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,1711,396,4,2111
Yavapai,228 - SCARLET,STATE REP - DIST. 6,,WRITE-IN 250,,8,3,0,11
Yavapai,228 - SCARLET,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,1478,412,4,1894
Yavapai,228 - SCARLET,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,1048,335,4,1387
Yavapai,228 - SCARLET,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,1199,383,5,1587
Yavapai,228 - SCARLET,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,1663,379,1,2043
Yavapai,228 - SCARLET,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,1644,367,1,2012
Yavapai,228 - SCARLET,CORPORATION COMMISSIONER,,WRITE-IN 134,,11,2,0,13
Yavapai,228 - SCARLET,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL RANDY""""",REP,1779,575,7,2361
Yavapai,228 - SCARLET,BOARD OF SUPERVISORS - DIST. 3,,WRITE-IN 214,,21,14,0,35
Yavapai,228 - SCARLET,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,1682,550,6,2238
Yavapai,228 - SCARLET,COUNTY ASSESSOR,,WRITE-IN 135,,21,8,0,29
Yavapai,228 - SCARLET,COUNTY ATTORNEY,,"POLK, SHEILA",REP,1718,550,6,2274
Yavapai,228 - SCARLET,COUNTY ATTORNEY,,WRITE-IN 136,,22,10,0,32
Yavapai,228 - SCARLET,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,1716,552,7,2275
Yavapai,228 - SCARLET,COUNTY RECORDER,,WRITE-IN 137,,12,7,0,19
Yavapai,228 - SCARLET,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,1665,541,7,2213
Yavapai,228 - SCARLET,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,16,7,0,23
Yavapai,228 - SCARLET,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,1717,556,7,2280
Yavapai,228 - SCARLET,COUNTY SHERIFF,,WRITE-IN 143,,12,4,0,16
Yavapai,228 - SCARLET,COUNTY TREASURER,,"JACOBS, ROSS",REP,1749,552,6,2307
Yavapai,228 - SCARLET,COUNTY TREASURER,,WRITE-IN 199,,10,5,0,15
Yavapai,228 - SCARLET,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,1724,549,8,2281
Yavapai,228 - SCARLET,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,WRITE-IN 334,,10,5,0,15
Yavapai,228 - SCARLET,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,1762,539,6,2307
Yavapai,228 - SCARLET,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,11,3,0,14
Yavapai,228 - SCARLET,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,1704,514,4,2222
Yavapai,228 - SCARLET,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,9,5,0,14
Yavapai,228 - SCARLET,SEDONA-OAK CREEK JUSD #9,,"GARNELLO, LARRY",,773,197,0,970
Yavapai,228 - SCARLET,SEDONA-OAK CREEK JUSD #9,,"HAWLEY, RANDY",,1542,433,3,1978
Yavapai,228 - SCARLET,SEDONA-OAK CREEK JUSD #9,,"HERMEN, HEATHER",,1887,564,8,2459
Yavapai,228 - SCARLET,SEDONA-OAK CREEK JUSD #9,,"WISEMAN, KARL",,1010,252,4,1266
Yavapai,228 - SCARLET,SEDONA-OAK CREEK JUSD #9,,WRITE-IN 364,,19,6,1,26
Yavapai,228 - SCARLET,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,YES,,1777,497,3,2277
Yavapai,228 - SCARLET,TIMMER - JUSTICE OF THE AZ SUPREME COURT,,NO,,299,102,0,401
Yavapai,228 - SCARLET,BROWN - JUDGE OF THE COURT OF APPEALS,,YES,,1736,473,4,2213
Yavapai,228 - SCARLET,BROWN - JUDGE OF THE COURT OF APPEALS,,NO,,286,107,0,393
Yavapai,228 - SCARLET,JONES - JUDGE OF THE COURT OF APPEALS,,YES,,1682,468,4,2154
Yavapai,228 - SCARLET,JONES - JUDGE OF THE COURT OF APPEALS,,NO,,301,102,0,403
Yavapai,228 - SCARLET,THOMPSON - JUDGE OF THE COURT OF APPEALS,,YES,,1627,459,4,2090
Yavapai,228 - SCARLET,THOMPSON - JUDGE OF THE COURT OF APPEALS,,NO,,328,109,0,437
Yavapai,228 - SCARLET,RED ROCK ROAD EMD,,"CROSSLAND, ANN",,1084,305,4,1393
Yavapai,228 - SCARLET,RED ROCK ROAD EMD,,"EMMANUELLE, DEBRA",,967,274,3,1244
Yavapai,228 - SCARLET,RED ROCK ROAD EMD,,"GORDON, BARB",,1019,280,3,1302
Yavapai,228 - SCARLET,RED ROCK ROAD EMD,,"JOHNSON, JOANNE",,1101,336,2,1439
Yavapai,228 - SCARLET,RED ROCK ROAD EMD,,"MUMAW, MARK",,982,344,3,1329
Yavapai,228 - SCARLET,RED ROCK ROAD EMD,,"NORTON, DAVE",,1043,328,3,1374
Yavapai,228 - SCARLET,RED ROCK ROAD EMD,,WRITE-IN 356,,8,7,1,16
Yavapai,228 - SCARLET,PROPOSITION 205,,YES,,1610,488,9,2107
Yavapai,228 - SCARLET,PROPOSITION 205,,NO,,1547,403,4,1954
Yavapai,228 - SCARLET,PROPOSITION 206,,YES,,2186,560,12,2758
Yavapai,228 - SCARLET,PROPOSITION 206,,NO,,964,329,1,1294
Yavapai,229 - ONYX,President,,TRUMP / PENCE,REP,2518,726,19,3263
Yavapai,229 - ONYX,President,,CLINTON / KAINE,DEM,1806,386,17,2209
Yavapai,229 - ONYX,President,,JOHNSON / WELD,LBT,166,61,0,227
Yavapai,229 - ONYX,President,,STEIN / BARAKA,GRN,61,23,1,85
Yavapai,229 - ONYX,President,,WRITE-IN 900,,82,25,0,107
Yavapai,229 - ONYX,U.S. Senate,,"MCCAIN, JOHN",REP,2524,698,22,3244
Yavapai,229 - ONYX,U.S. Senate,,"KIRKPATRICK, ANN",DEM,1687,389,12,2088
Yavapai,229 - ONYX,U.S. Senate,,"SWING, GARY",GRN,309,106,1,416
Yavapai,229 - ONYX,U.S. Senate,,WRITE-IN 133,,45,8,0,53
Yavapai,229 - ONYX,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,2656,755,18,3429
Yavapai,229 - ONYX,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,1660,373,15,2048
Yavapai,229 - ONYX,U.S. REP IN CONGRESS - DIST. 4,,WRITE-IN 234,,13,1,0,14
Yavapai,229 - ONYX,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,2292,630,16,2938
Yavapai,229 - ONYX,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,2095,522,17,2634
Yavapai,229 - ONYX,STATE SENATOR - DIST. 6,,WRITE-IN 245,,7,0,0,7
Yavapai,229 - ONYX,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,2342,592,12,2946
Yavapai,229 - ONYX,STATE REP - DIST. 6,,"THORPE, BOB",REP,2353,618,12,2983
Yavapai,229 - ONYX,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,1852,426,17,2295
Yavapai,229 - ONYX,STATE REP - DIST. 6,,WRITE-IN 250,,14,3,0,17
Yavapai,229 - ONYX,CORPORATION COMMISSIONER,,"BURNS, ROBERT BOB""""",REP,2445,637,14,3096
Yavapai,229 - ONYX,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,1991,534,10,2535
Yavapai,229 - ONYX,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,2320,638,14,2972
Yavapai,229 - ONYX,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,1779,341,8,2128
Yavapai,229 - ONYX,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM BILL""""",DEM,1807,369,8,2184
Yavapai,229 - ONYX,CORPORATION COMMISSIONER,,WRITE-IN 134,,10,8,0,18
Yavapai,229 - ONYX,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL RANDY""""",REP,3229,926,27,4182
Yavapai,229 - ONYX,BOARD OF SUPERVISORS - DIST. 3,,WRITE-IN 214,,56,18,0,74
Yavapai,229 - ONYX,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,3024,882,25,3931
Yavapai,229 - ONYX,COUNTY ASSESSOR,,WRITE-IN 135,,47,14,0,61
Yavapai,229 - ONYX,COUNTY ATTORNEY,,"POLK, SHEILA",REP,3061,888,23,3972
Yavapai,229 - ONYX,COUNTY ATTORNEY,,WRITE-IN 136,,33,17,0,50
Yavapai,229 - ONYX,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,3051,890,25,3966
Yavapai,229 - ONYX,COUNTY RECORDER,,WRITE-IN 137,,15,8,0,23
Yavapai,229 - ONYX,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,3028,881,26,3935
Yavapai,229 - ONYX,COUNTY SCHOOL SUPERINTENDENT,,WRITE-IN 138,,21,8,0,29
Yavapai,229 - ONYX,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,3036,888,26,3950
Yavapai,229 - ONYX,COUNTY SHERIFF,,WRITE-IN 143,,20,11,0,31
Yavapai,229 - ONYX,COUNTY TREASURER,,"JACOBS, ROSS",REP,3118,883,24,4025
Yavapai,229 - ONYX,COUNTY TREASURER,,WRITE-IN 199,,16,7,0,23
Yavapai,229 - ONYX,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,3153,915,26,4094
Yavapai,229 - ONYX,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,WRITE-IN 334,,74,21,1,96
Yavapai,229 - ONYX,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",,2929,819,23,3771
Yavapai,229 - ONYX,JUDGE OF SUPERIOR COURT - DIV. 4,,WRITE-IN 179,,16,8,0,24
Yavapai,229 - ONYX,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",,3030,846,24,3900
Yavapai,229 - ONYX,JUDGE OF SUPERIOR COURT - DIV. 7,,WRITE-IN 194,,17,9,0,26
Yavapai,229 - ONYX,MINGUS UNION HSD #4,,"DRAKE, LORI",,1572,387,7,1966
Yavapai,229 - ONYX,MINGUS UNION HSD #4,,"GRAY, DAVID B",,1290,347,10,1647
Yavapai,229 - ONYX,MINGUS UNION HSD #4,,"JAUREGUI, JONATHAN P",,958,265,9,1232
Yavapai,229 - ONYX,MINGUS UNION HSD #4,,"LOZANO, ANTHONY",,1627,510,17,2154
Yavapai,229 - ONYX,MINGUS UNION HSD #4,,"WILLIAMS, ROBB",,1438,339,7,1784
Yavapai,229 - ONYX,MINGUS UNION HSD #4,,"WORTH, MANDY",,1283,332,4,1619
Yavapai,229 - ONYX,MINGUS UNION HSD #4,,WRITE-IN 362,,26,8,0,34
