county,precinct,office,district,candidate,party,election_day,early_voting,provisional,votes
Yavapai,238 - GRAZE,WICKENBURG COUNCIL MEMBER,,"BLUNT, KELLY",,0,0,0,0
Yavapai,238 - GRAZE,WICKENBURG COUNCIL MEMBER,,"CRISSMAN, SAM",,0,0,0,0
Yavapai,238 - GRAZE,WICKENBURG COUNCIL MEMBER,,"KARDINAL, ROYCE",,0,0,0,0
Yavapai,238 - GRAZE,WICKENBURG COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 436,,YES,,157,877,3,1037
Yavapai,238 - GRAZE,PROPOSITION 436,,NO,,79,418,4,501
Yavapai,238 - GRAZE,PROPOSITION 434,,YES,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 434,,NO,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 437,,YES,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 437,,NO,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 439,,YES,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 439,,NO,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 494,,YES,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 494,,NO,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 495,,YES,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 495,,NO,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 496,,YES,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 496,,NO,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 435,,YES,,0,0,0,0
Yavapai,238 - GRAZE,PROPOSITION 435,,NO,,0,0,0,0
Yavapai,238 - GRAZE,QUESTION 1,,YES,,0,0,0,0
Yavapai,238 - GRAZE,QUESTION 1,,NO,,0,0,0,0
Yavapai,238 - GRAZE,QUESTION 2,,YES,,0,0,0,0
Yavapai,238 - GRAZE,QUESTION 2,,NO,,0,0,0,0
Yavapai,239 - COYOTE,U.S. SENATOR,,"KIRKPATRICK, ANN",DEM,2,78,0,80
Yavapai,239 - COYOTE,U.S. SENATOR,,Write-In,DEM,0,2,0,2
Yavapai,239 - COYOTE,U.S. SENATOR,,Write-In,GRN,0,0,0,0
Yavapai,239 - COYOTE,U.S. SENATOR,,Write-In,LBT,0,1,0,1
Yavapai,239 - COYOTE,U.S. SENATOR,,"MCCAIN, JOHN",REP,24,255,0,279
Yavapai,239 - COYOTE,U.S. SENATOR,,"MELUSKEY, ALEX",REP,6,50,0,56
Yavapai,239 - COYOTE,U.S. SENATOR,,"VAN STEENWYK, CLAIR",REP,3,23,0,26
Yavapai,239 - COYOTE,U.S. SENATOR,,"WARD, KELLI",REP,74,305,0,379
Yavapai,239 - COYOTE,U.S. SENATOR,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"OLIVAS, MIGUEL",DEM,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,Write-In,DEM,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"BABEU, PAUL",REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"BENNETT, KEN",REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"GOWAN, DAVID",REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"KIEHNE, GARY",REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"REDD, SHAWN",REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,"ROGERS, WENDY",REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,2,74,0,76
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 4,,Write-In,DEM,0,0,0,0
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 4,,Write-In,,0,1,0,1
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 4,,"GOSAR, PAUL",REP,85,438,0,523
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 4,,"STRAUSS, RAY",REP,21,163,0,184
Yavapai,239 - COYOTE,U.S. REP IN CONGRESS - DIST. 4,,Write-In,REP,0,1,0,1
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 1,,Write-In,DEM,0,3,0,3
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 1,,Write-In,GRN,0,0,0,0
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 1,,Write-In,LBT,0,1,0,1
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 1,,"FANN, KAREN",REP,85,524,0,609
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 1,,Write-In,REP,0,9,0,9
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 6,,"BAGLEY, NIKKI CHECK",DEM,0,0,0,0
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 6,,Write-In,DEM,0,0,0,0
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 6,,Write-In,GRN,0,0,0,0
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 6,,Write-In,LBT,0,0,0,0
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 6,,"ALLEN, SYLVIA TENNEY",REP,0,0,0,0
Yavapai,239 - COYOTE,STATE SENATOR - DIST. 6,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,"PIERSON, PETER",DEM,2,80,0,82
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,Write-In,DEM,0,1,0,1
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,"KNAUER, HARYAKSHA GREGOR",GRN,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,Write-In,GRN,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,Write-In,LBT,0,2,0,2
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,"CAMPBELL, NOEL",REP,56,395,0,451
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,"DAVIS, CHIP",REP,56,290,0,346
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,"STRINGER, DAVID",REP,53,307,0,360
Yavapai,239 - COYOTE,STATE REP - DIST. 1,,Write-In,REP,0,1,0,1
Yavapai,239 - COYOTE,STATE REP - DIST. 6,,"MARTINEZ, ALEX",DEM,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 6,,Write-In,DEM,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 6,,Write-In,GRN,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 6,,Write-In,LBT,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 6,,"BARTON, BRENDA",REP,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 6,,"THORPE, BOB",REP,0,0,0,0
Yavapai,239 - COYOTE,STATE REP - DIST. 6,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,"CHABIN, TOM",DEM,1,67,0,68
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,"MUNDELL, WILLIAM ""BILL""",DEM,2,67,0,69
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,Write-In,DEM,0,1,0,1
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,Write-In,,0,3,0,3
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,"BURNS, ROBERT ""BOB""",REP,46,311,0,357
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,"DUNN, BOYD",REP,30,187,0,217
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,"GRAY, RICK",REP,43,222,0,265
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,"MELVIN, AL",REP,41,197,0,238
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,"TOBIN, ANDY",REP,63,396,0,459
Yavapai,239 - COYOTE,CORPORATION COMMISSIONER,,Write-In,REP,0,6,0,6
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 1,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 1,,"HRIN, MARY BETH",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 1,,"SIMMONS, ROWLE",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 2,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 2,,"THURMAN, THOMAS",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 2,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 3,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 3,,"GARRISON, RANDALL ""RANDY""",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 3,,"JOENS, DIANE",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 3,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 4,,Write-In,,0,5,0,5
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 4,,"BROWN, CRAIG",REP,61,346,0,407
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 4,,"FESTENESE, MARLA",REP,29,185,0,214
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 4,,Write-In,REP,0,1,0,1
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 5,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 5,,"IRWIN, STEVE",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 5,,"SMITH, JACK",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 5,,"WISE, HAROLD",REP,0,0,0,0
Yavapai,239 - COYOTE,BOARD OF SUPERVISORS - DIST. 5,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,COUNTY ASSESSOR,,Write-In,DEM,0,5,0,5
Yavapai,239 - COYOTE,COUNTY ASSESSOR,,Write-In,LBT,0,1,0,1
Yavapai,239 - COYOTE,COUNTY ASSESSOR,,"PEARSALL, PAM",REP,38,248,0,286
Yavapai,239 - COYOTE,COUNTY ASSESSOR,,"SIMMONS, JUDD",REP,58,333,0,391
Yavapai,239 - COYOTE,COUNTY ASSESSOR,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,COUNTY ATTORNEY,,Write-In,DEM,0,1,0,1
Yavapai,239 - COYOTE,COUNTY ATTORNEY,,Write-In,LBT,0,1,0,1
Yavapai,239 - COYOTE,COUNTY ATTORNEY,,"POLK, SHEILA",REP,77,460,0,537
Yavapai,239 - COYOTE,COUNTY ATTORNEY,,Write-In,REP,0,3,0,3
Yavapai,239 - COYOTE,COUNTY RECORDER,,Write-In,DEM,0,1,0,1
Yavapai,239 - COYOTE,COUNTY RECORDER,,Write-In,LBT,0,1,0,1
Yavapai,239 - COYOTE,COUNTY RECORDER,,"HOFFMAN, LESLIE M",REP,79,463,0,542
Yavapai,239 - COYOTE,COUNTY RECORDER,,Write-In,REP,0,1,0,1
Yavapai,239 - COYOTE,COUNTY SCHOOL SUPERINTENDENT,,Write-In,,0,1,0,1
Yavapai,239 - COYOTE,COUNTY SCHOOL SUPERINTENDENT,,"CARTER, TIM",REP,76,459,0,535
Yavapai,239 - COYOTE,COUNTY SCHOOL SUPERINTENDENT,,Write-In,REP,1,1,0,2
Yavapai,239 - COYOTE,COUNTY SHERIFF,,Write-In,DEM,0,3,0,3
Yavapai,239 - COYOTE,COUNTY SHERIFF,,Write-In,LBT,0,1,0,1
Yavapai,239 - COYOTE,COUNTY SHERIFF,,"MASCHER, SCOTT",REP,77,496,0,573
Yavapai,239 - COYOTE,COUNTY SHERIFF,,Write-In,REP,0,3,0,3
Yavapai,239 - COYOTE,COUNTY TREASURER,,Write-In,DEM,0,1,0,1
Yavapai,239 - COYOTE,COUNTY TREASURER,,Write-In,LBT,0,1,0,1
Yavapai,239 - COYOTE,COUNTY TREASURER,,"JACOBS, ROSS",REP,76,463,0,539
Yavapai,239 - COYOTE,COUNTY TREASURER,,Write-In,REP,0,1,0,1
Yavapai,239 - COYOTE,JUDGE OF SUPERIOR COURT - DIV. 4,,Write-In,,0,3,0,3
Yavapai,239 - COYOTE,JUDGE OF SUPERIOR COURT - DIV. 4,,"TREBESCH, PATRICIA",REP,71,449,0,520
Yavapai,239 - COYOTE,JUDGE OF SUPERIOR COURT - DIV. 4,,Write-In,REP,0,4,0,4
Yavapai,239 - COYOTE,JUDGE OF SUPERIOR COURT - DIV. 7,,Write-In,,0,2,0,2
Yavapai,239 - COYOTE,JUDGE OF SUPERIOR COURT - DIV. 7,,"BLUFF, MICHAEL",REP,71,446,0,517
Yavapai,239 - COYOTE,JUDGE OF SUPERIOR COURT - DIV. 7,,Write-In,REP,0,3,0,3
Yavapai,239 - COYOTE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"FANNING, JODY",REP,0,0,0,0
Yavapai,239 - COYOTE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"GODINA, CARLOS",REP,0,0,0,0
Yavapai,239 - COYOTE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,"REIMER, MONTE",REP,0,0,0,0
Yavapai,239 - COYOTE,CONSTABLE - VERDE VALLEY - 2-YEAR TERM,,Write-In,REP,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY MAYOR - 2-YEAR TERM,,"CROFT, DARRYL",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY MAYOR - 2-YEAR TERM,,"MCCAULLAY, ROBERT W",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY MAYOR - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"CUKA, SUSAN",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"LANE, ANNIE",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,"MILLER, JACK",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"BEST, MIKE",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"HARRIS, ALEX",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"MENDOZA, COREY",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,"TURNER, LON",,0,0,0,0
Yavapai,239 - COYOTE,CHINO VALLEY COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,CLARKDALE MAYOR,,"VON GAUSIG, DOUG",,0,0,0,0
Yavapai,239 - COYOTE,CLARKDALE MAYOR,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,CLARKDALE COUNCIL MEMBER,,"BUCKLEY, SCOTT",,0,0,0,0
Yavapai,239 - COYOTE,CLARKDALE COUNCIL MEMBER,,"DEHNERT, RICHARD",,0,0,0,0
Yavapai,239 - COYOTE,CLARKDALE COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE MAYOR,,"BOILY, DAVID",,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE MAYOR,,"GERMAN, CHARLIE",,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE MAYOR,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE COUNCIL MEMBER,,"GERMAN, CAROL",,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE COUNCIL MEMBER,,"GEORGE, BRUCE",,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE COUNCIL MEMBER,,"JENKINS, DEE",,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE COUNCIL MEMBER,,"BUCHANAN, BUCK",,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE COUNCIL MEMBER,,"MURDOCK, JESSIE",,0,0,0,0
Yavapai,239 - COYOTE,CAMP VERDE COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD MAYOR,,"ELINSKI, TIM",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD MAYOR,,"GRIGAITIS, HOLLY",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD MAYOR,,"PRATT, TERENCE",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD MAYOR,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD COUNCIL MEMBER,,"ALTHOUSE, DEB",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD COUNCIL MEMBER,,"HENRY, TOSCA",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD COUNCIL MEMBER,,"HILBERGER, ALBERT C",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD COUNCIL MEMBER,,"JAUREGUI, RUBEN",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD COUNCIL MEMBER,,"NAIRN, JACKIE",,0,0,0,0
Yavapai,239 - COYOTE,COTTONWOOD COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT MAYOR,,"NOLAN, TERRY",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT MAYOR,,"TREADWAY, DOUG",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT MAYOR,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"CROFUTT, LORI",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"HUGHES, JOHN",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"LEONARD, KEVIN",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"REPAN, DENNIS",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"ROGERS, DENISE",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"TIMMONS, AMY",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"WENDT, VICTORIA J",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,"WRIGHT, NANCY",,0,0,0,0
Yavapai,239 - COYOTE,DEWEY-HUMBOLDT COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,JEROME COUNCIL MEMBER,,"BACHRACH, HUNTER",,0,0,0,0
Yavapai,239 - COYOTE,JEROME COUNCIL MEMBER,,"BARBER, CHRISTINA ""ALEX""",,0,0,0,0
Yavapai,239 - COYOTE,JEROME COUNCIL MEMBER,,"CURRIER, LEW",,0,0,0,0
Yavapai,239 - COYOTE,JEROME COUNCIL MEMBER,,"VANDER HORST, FRANK",,0,0,0,0
Yavapai,239 - COYOTE,JEROME COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,"BINSBACHER, BRIDGET",,0,0,0,0
Yavapai,239 - COYOTE,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,"TOMA, BEN",,0,0,0,0
Yavapai,239 - COYOTE,PEORIA COUNCIL MEMBER - MESQUITE DIST.,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"ANDERSON, RICK",,2,30,0,32
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"ARPS, CRAIG",,0,40,0,40
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"BRADFORD, CHARLOTTE",,0,43,0,43
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"CILANO, JOEY",,0,25,0,25
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"GROSSMAN, MARTY",,2,34,0,36
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"MALLORY, MARY",,2,46,0,48
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"MONTES, SERGIO",,2,42,0,44
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"NYE, LORA LEE",,0,40,0,40
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,"TROVINI, KEVIN",,0,33,0,33
Yavapai,239 - COYOTE,PRESCOTT VALLEY COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,SEDONA MAYOR,,"MORIARTY, SANDRA J ""SANDY""",,0,0,0,0
Yavapai,239 - COYOTE,SEDONA MAYOR,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"CURRIVAN, JOHN",,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"MARTINEZ, JOHN",,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"VERNIER, JOE",,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,"WILLIAMSON, JESSICA",,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 4-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"LAMKIN, TOM",,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,"MAYER, GERHARD",,0,0,0,0
Yavapai,239 - COYOTE,SEDONA COUNCIL MEMBER - 2-YEAR TERM,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,WICKENBURG MAYOR,,"COOK, JOHN H",,0,0,0,0
Yavapai,239 - COYOTE,WICKENBURG MAYOR,,"SICKLES, EVERETT A",,0,0,0,0
Yavapai,239 - COYOTE,WICKENBURG MAYOR,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,WICKENBURG COUNCIL MEMBER,,"BLUNT, KELLY",,0,0,0,0
Yavapai,239 - COYOTE,WICKENBURG COUNCIL MEMBER,,"CRISSMAN, SAM",,0,0,0,0
Yavapai,239 - COYOTE,WICKENBURG COUNCIL MEMBER,,"KARDINAL, ROYCE",,0,0,0,0
Yavapai,239 - COYOTE,WICKENBURG COUNCIL MEMBER,,Write-In,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 436,,YES,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 436,,NO,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 434,,YES,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 434,,NO,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 437,,YES,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 437,,NO,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 439,,YES,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 439,,NO,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 494,,YES,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 494,,NO,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 495,,YES,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 495,,NO,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 496,,YES,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 496,,NO,,0,0,0,0
Yavapai,239 - COYOTE,PROPOSITION 435,,YES,,2,78,0,80
Yavapai,239 - COYOTE,PROPOSITION 435,,NO,,0,18,0,18
Yavapai,239 - COYOTE,QUESTION 1,,YES,,0,0,0,0
Yavapai,239 - COYOTE,QUESTION 1,,NO,,0,0,0,0
Yavapai,239 - COYOTE,QUESTION 2,,YES,,0,0,0,0
Yavapai,239 - COYOTE,QUESTION 2,,NO,,0,0,0,0
Yavapai,240 - CARS,U.S. SENATOR,,"KIRKPATRICK, ANN",DEM,11,37,0,48
Yavapai,240 - CARS,U.S. SENATOR,,Write-In,DEM,0,1,0,1
Yavapai,240 - CARS,U.S. SENATOR,,Write-In,GRN,0,0,0,0
Yavapai,240 - CARS,U.S. SENATOR,,Write-In,LBT,0,2,0,2
Yavapai,240 - CARS,U.S. SENATOR,,"MCCAIN, JOHN",REP,11,64,0,75
Yavapai,240 - CARS,U.S. SENATOR,,"MELUSKEY, ALEX",REP,1,12,0,13
Yavapai,240 - CARS,U.S. SENATOR,,"VAN STEENWYK, CLAIR",REP,4,11,0,15
Yavapai,240 - CARS,U.S. SENATOR,,"WARD, KELLI",REP,21,74,0,95
Yavapai,240 - CARS,U.S. SENATOR,,Write-In,REP,0,1,0,1
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"O'HALLERAN, TOM",DEM,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"OLIVAS, MIGUEL",DEM,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,Write-In,DEM,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,Write-In,,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"BABEU, PAUL",REP,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"BENNETT, KEN",REP,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"GOWAN, DAVID",REP,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"KIEHNE, GARY",REP,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"REDD, SHAWN",REP,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,"ROGERS, WENDY",REP,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 1,,Write-In,REP,0,0,0,0
Yavapai,240 - CARS,U.S. REP IN CONGRESS - DIST. 4,,"WEISSER, MIKEL",DEM,9,37,0,46
