county,precinct,office,district,candidate,party,votes,election_day,early_voting,provisional
Graham,Central #8,Sup of Public Instruction,,"RIGGS, FRANK",REP,292,94,197,1
Graham,Pima #9,Sup of Public Instruction,,"RIGGS, FRANK",REP,1015,326,687,2
Graham,Ft Thomas #10,Sup of Public Instruction,,"RIGGS, FRANK",REP,146,54,92,0
Graham,Bylas #11,Sup of Public Instruction,,"RIGGS, FRANK",REP,44,37,6,1
Graham,Klondyke #12,Sup of Public Instruction,,"RIGGS, FRANK",REP,29,4,25,0
Graham,Bonita #13,Sup of Public Instruction,,"RIGGS, FRANK",REP,101,31,70,0
Graham,Thunderbird #14,Sup of Public Instruction,,"RIGGS, FRANK",REP,158,43,114,1
Graham,Safford #15,Sup of Public Instruction,,"RIGGS, FRANK",REP,520,114,397,9
Graham,Peridot #16,Sup of Public Instruction,,"RIGGS, FRANK",REP,30,22,8,0
Graham,Cactus #17,Sup of Public Instruction,,"RIGGS, FRANK",REP,95,19,76,0
Graham,Jackson #18,Sup of Public Instruction,,"RIGGS, FRANK",REP,550,175,367,8
Graham,Desert Hills #19,Sup of Public Instruction,,"RIGGS, FRANK",REP,493,149,340,4
Graham,Artesia #20,Sup of Public Instruction,,"RIGGS, FRANK",REP,334,107,224,3
Graham,Quatro Cerros #21,Sup of Public Instruction,,"RIGGS, FRANK",REP,45,4,40,1
Graham,Gila River #22,Sup of Public Instruction,,"RIGGS, FRANK",REP,13,5,8,0
Graham,Solomon #1,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,236,51,184,1
Graham,Safford #2,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,328,90,231,7
Graham,Safford #3,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,110,32,76,2
Graham,Layton #4,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,158,37,119,2
Graham,Layton #5,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,298,64,230,4
Graham,Thatcher #6,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,100,35,63,2
Graham,Thatcher #7,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,310,66,242,2
Graham,Central #8,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,55,19,36,0
Graham,Pima #9,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,346,123,220,3
Graham,Ft Thomas #10,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,36,13,23,0
Graham,Bylas #11,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,523,448,70,5
Graham,Klondyke #12,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,15,1,14,0
Graham,Bonita #13,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,11,5,4,2
Graham,Thunderbird #14,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,35,14,20,1
Graham,Safford #15,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,390,80,307,3
Graham,Peridot #16,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,225,167,58,0
Graham,Cactus #17,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,41,8,32,1
Graham,Jackson #18,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,185,46,138,1
Graham,Desert Hills #19,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,150,26,123,1
Graham,Artesia #20,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,93,22,70,1
Graham,Quatro Cerros #21,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,12,1,11,0
Graham,Gila River #22,Sup of Public Instruction,,"HOFFMAN, KATHY",DEM,7,0,7,0
Graham,Solomon #1,Sup of Public Instruction,,WRITE-IN,NON,1,1,0,0
Graham,Safford #2,Sup of Public Instruction,,WRITE-IN,NON,1,0,1,0
Graham,Safford #3,Sup of Public Instruction,,WRITE-IN,NON,1,1,0,0
Graham,Layton #4,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Layton #5,Sup of Public Instruction,,WRITE-IN,NON,1,0,1,0
Graham,Thatcher #6,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,Sup of Public Instruction,,WRITE-IN,NON,2,0,2,0
Graham,Central #8,Sup of Public Instruction,,WRITE-IN,NON,1,1,0,0
Graham,Pima #9,Sup of Public Instruction,,WRITE-IN,NON,2,1,0,1
Graham,Ft Thomas #10,Sup of Public Instruction,,WRITE-IN,NON,1,0,1,0
Graham,Bylas #11,Sup of Public Instruction,,WRITE-IN,NON,2,2,0,0
Graham,Klondyke #12,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,Sup of Public Instruction,,WRITE-IN,NON,3,0,3,0
Graham,Safford #15,Sup of Public Instruction,,WRITE-IN,NON,3,1,2,0
Graham,Peridot #16,Sup of Public Instruction,,WRITE-IN,NON,1,1,0,0
Graham,Cactus #17,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,Sup of Public Instruction,,WRITE-IN,NON,1,0,1,0
Graham,Desert Hills #19,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Artesia #20,Sup of Public Instruction,,WRITE-IN,NON,1,0,1,0
Graham,Quatro Cerros #21,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Gila River #22,Sup of Public Instruction,,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Safford #2,Sup of Public Instruction,,OVER VOTES,,1,0,1,0
Graham,Safford #3,Sup of Public Instruction,,OVER VOTES,,1,0,1,0
Graham,Layton #4,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Layton #5,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Thatcher #6,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Thatcher #7,Sup of Public Instruction,,OVER VOTES,,1,0,1,0
Graham,Central #8,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Pima #9,Sup of Public Instruction,,OVER VOTES,,2,0,2,0
Graham,Ft Thomas #10,Sup of Public Instruction,,OVER VOTES,,1,0,1,0
Graham,Bylas #11,Sup of Public Instruction,,OVER VOTES,,1,1,0,0
Graham,Klondyke #12,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Bonita #13,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Safford #15,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Peridot #16,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Cactus #17,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Jackson #18,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Desert Hills #19,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Artesia #20,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,Sup of Public Instruction,,OVER VOTES,,1,0,1,0
Graham,Gila River #22,Sup of Public Instruction,,OVER VOTES,,0,0,0,0
Graham,Solomon #1,Sup of Public Instruction,,UNDER VOTES,,11,4,7,0
Graham,Safford #2,Sup of Public Instruction,,UNDER VOTES,,14,4,10,0
Graham,Safford #3,Sup of Public Instruction,,UNDER VOTES,,16,2,12,2
Graham,Layton #4,Sup of Public Instruction,,UNDER VOTES,,6,1,4,1
Graham,Layton #5,Sup of Public Instruction,,UNDER VOTES,,27,8,19,0
Graham,Thatcher #6,Sup of Public Instruction,,UNDER VOTES,,14,0,14,0
Graham,Thatcher #7,Sup of Public Instruction,,UNDER VOTES,,24,10,14,0
Graham,Central #8,Sup of Public Instruction,,UNDER VOTES,,13,2,10,1
Graham,Pima #9,Sup of Public Instruction,,UNDER VOTES,,39,14,24,1
Graham,Ft Thomas #10,Sup of Public Instruction,,UNDER VOTES,,7,2,5,0
Graham,Bylas #11,Sup of Public Instruction,,UNDER VOTES,,25,25,0,0
Graham,Klondyke #12,Sup of Public Instruction,,UNDER VOTES,,1,0,1,0
Graham,Bonita #13,Sup of Public Instruction,,UNDER VOTES,,3,1,2,0
Graham,Thunderbird #14,Sup of Public Instruction,,UNDER VOTES,,2,1,1,0
Graham,Safford #15,Sup of Public Instruction,,UNDER VOTES,,39,3,35,1
Graham,Peridot #16,Sup of Public Instruction,,UNDER VOTES,,9,7,2,0
Graham,Cactus #17,Sup of Public Instruction,,UNDER VOTES,,4,1,3,0
Graham,Jackson #18,Sup of Public Instruction,,UNDER VOTES,,16,4,12,0
Graham,Desert Hills #19,Sup of Public Instruction,,UNDER VOTES,,20,3,17,0
Graham,Artesia #20,Sup of Public Instruction,,UNDER VOTES,,10,2,8,0
Graham,Quatro Cerros #21,Sup of Public Instruction,,UNDER VOTES,,2,0,2,0
Graham,Gila River #22,Sup of Public Instruction,,UNDER VOTES,,1,0,1,0
Graham,Solomon #1,State Mine Inspector,,"HART, JOE",REP,373,109,263,1
Graham,Safford #2,State Mine Inspector,,"HART, JOE",REP,483,141,333,9
Graham,Safford #3,State Mine Inspector,,"HART, JOE",REP,261,68,189,4
Graham,Layton #4,State Mine Inspector,,"HART, JOE",REP,195,43,150,2
Graham,Layton #5,State Mine Inspector,,"HART, JOE",REP,551,140,406,5
Graham,Thatcher #6,State Mine Inspector,,"HART, JOE",REP,412,136,271,5
Graham,Thatcher #7,State Mine Inspector,,"HART, JOE",REP,804,231,558,15
Graham,Central #8,State Mine Inspector,,"HART, JOE",REP,315,103,211,1
Graham,Pima #9,State Mine Inspector,,"HART, JOE",REP,1110,359,748,3
Graham,Ft Thomas #10,State Mine Inspector,,"HART, JOE",REP,150,55,95,0
Graham,Bylas #11,State Mine Inspector,,"HART, JOE",REP,51,43,7,1
Graham,Klondyke #12,State Mine Inspector,,"HART, JOE",REP,27,4,23,0
Graham,Bonita #13,State Mine Inspector,,"HART, JOE",REP,100,34,66,0
Graham,Thunderbird #14,State Mine Inspector,,"HART, JOE",REP,133,43,89,1
Graham,Safford #15,State Mine Inspector,,"HART, JOE",REP,529,111,410,8
Graham,Peridot #16,State Mine Inspector,,"HART, JOE",REP,35,25,10,0
Graham,Cactus #17,State Mine Inspector,,"HART, JOE",REP,102,22,80,0
Graham,Jackson #18,State Mine Inspector,,"HART, JOE",REP,593,180,404,9
Graham,Desert Hills #19,State Mine Inspector,,"HART, JOE",REP,504,153,347,4
Graham,Artesia #20,State Mine Inspector,,"HART, JOE",REP,349,107,239,3
Graham,Quatro Cerros #21,State Mine Inspector,,"HART, JOE",REP,45,4,40,1
Graham,Gila River #22,State Mine Inspector,,"HART, JOE",REP,13,5,8,0
Graham,Solomon #1,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,219,54,165,0
Graham,Safford #2,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,301,89,205,7
Graham,Safford #3,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,109,34,73,2
Graham,Layton #4,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,127,31,94,2
Graham,Layton #5,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,267,57,206,4
Graham,Thatcher #6,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,82,22,59,1
Graham,Thatcher #7,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,251,53,196,2
Graham,Central #8,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,33,9,24,0
Graham,Pima #9,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,237,87,147,3
Graham,Ft Thomas #10,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,30,9,21,0
Graham,Bylas #11,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,519,446,68,5
Graham,Klondyke #12,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,14,1,13,0
Graham,Bonita #13,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,11,3,6,2
Graham,Thunderbird #14,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,40,15,24,1
Graham,Safford #15,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,372,78,292,2
Graham,Peridot #16,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,219,163,56,0
Graham,Cactus #17,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,33,6,26,1
Graham,Jackson #18,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,139,39,100,0
Graham,Desert Hills #19,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,143,23,119,1
Graham,Artesia #20,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,82,22,59,1
Graham,Quatro Cerros #21,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,13,1,12,0
Graham,Gila River #22,State Mine Inspector,,"PIERCE, WILLIAM ""BILL""",DEM,8,0,8,0
Graham,Solomon #1,State Mine Inspector,,WRITE-IN,NON,1,0,1,0
Graham,Safford #2,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Safford #3,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Layton #4,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Layton #5,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #6,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Central #8,State Mine Inspector,,WRITE-IN,NON,1,0,1,0
Graham,Pima #9,State Mine Inspector,,WRITE-IN,NON,1,0,0,1
Graham,Ft Thomas #10,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,State Mine Inspector,,WRITE-IN,NON,4,4,0,0
Graham,Klondyke #12,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Safford #15,State Mine Inspector,,WRITE-IN,NON,3,1,2,0
Graham,Peridot #16,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Cactus #17,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Jackson #18,State Mine Inspector,,WRITE-IN,NON,2,0,2,0
Graham,Desert Hills #19,State Mine Inspector,,WRITE-IN,NON,1,1,0,0
Graham,Artesia #20,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Quatro Cerros #21,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Gila River #22,State Mine Inspector,,WRITE-IN,NON,0,0,0,0
Graham,Solomon #1,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Safford #2,State Mine Inspector,,OVER VOTES,,1,0,1,0
Graham,Safford #3,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Layton #4,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Layton #5,State Mine Inspector,,OVER VOTES,,1,0,1,0
Graham,Thatcher #6,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Thatcher #7,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Central #8,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Pima #9,State Mine Inspector,,OVER VOTES,,1,0,1,0
Graham,Ft Thomas #10,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Bylas #11,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Klondyke #12,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Bonita #13,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Thunderbird #14,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Safford #15,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Peridot #16,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Cactus #17,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Jackson #18,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Desert Hills #19,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Artesia #20,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Quatro Cerros #21,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Gila River #22,State Mine Inspector,,OVER VOTES,,0,0,0,0
Graham,Solomon #1,State Mine Inspector,,UNDER VOTES,,16,3,13,0
Graham,Safford #2,State Mine Inspector,,UNDER VOTES,,22,8,14,0
Graham,Safford #3,State Mine Inspector,,UNDER VOTES,,16,2,13,1
Graham,Layton #4,State Mine Inspector,,UNDER VOTES,,16,1,14,1
Graham,Layton #5,State Mine Inspector,,UNDER VOTES,,32,8,24,0
Graham,Thatcher #6,State Mine Inspector,,UNDER VOTES,,16,0,16,0
Graham,Thatcher #7,State Mine Inspector,,UNDER VOTES,,29,9,20,0
Graham,Central #8,State Mine Inspector,,UNDER VOTES,,12,4,7,1
Graham,Pima #9,State Mine Inspector,,UNDER VOTES,,55,18,37,0
Graham,Ft Thomas #10,State Mine Inspector,,UNDER VOTES,,11,5,6,0
Graham,Bylas #11,State Mine Inspector,,UNDER VOTES,,21,20,1,0
Graham,Klondyke #12,State Mine Inspector,,UNDER VOTES,,4,0,4,0
Graham,Bonita #13,State Mine Inspector,,UNDER VOTES,,4,0,4,0
Graham,Thunderbird #14,State Mine Inspector,,UNDER VOTES,,25,0,25,0
Graham,Safford #15,State Mine Inspector,,UNDER VOTES,,48,8,37,3
Graham,Peridot #16,State Mine Inspector,,UNDER VOTES,,11,9,2,0
Graham,Cactus #17,State Mine Inspector,,UNDER VOTES,,5,0,5,0
Graham,Jackson #18,State Mine Inspector,,UNDER VOTES,,18,6,12,0
Graham,Desert Hills #19,State Mine Inspector,,UNDER VOTES,,15,1,14,0
Graham,Artesia #20,State Mine Inspector,,UNDER VOTES,,7,2,5,0
Graham,Quatro Cerros #21,State Mine Inspector,,UNDER VOTES,,2,0,2,0
Graham,Gila River #22,State Mine Inspector,,UNDER VOTES,,0,0,0,0
Graham,Solomon #1,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,346,104,241,1
Graham,Safford #2,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,395,120,270,5
Graham,Safford #3,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,241,62,176,3
Graham,Layton #4,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,175,39,135,1
Graham,Layton #5,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,478,116,359,3
Graham,Thatcher #6,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,381,124,254,3
Graham,Thatcher #7,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,711,195,507,9
Graham,Central #8,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,292,96,195,1
Graham,Pima #9,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,1003,323,678,2
Graham,Ft Thomas #10,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,133,43,90,0
Graham,Bylas #11,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,33,26,6,1
Graham,Klondyke #12,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,24,4,20,0
Graham,Bonita #13,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,96,31,65,0
Graham,Thunderbird #14,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,106,31,74,1
Graham,Safford #15,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,476,103,366,7
Graham,Peridot #16,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,23,18,5,0
Graham,Cactus #17,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,95,20,75,0
Graham,Jackson #18,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,510,151,353,6
Graham,Desert Hills #19,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,453,134,316,3
Graham,Artesia #20,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,300,84,214,2
Graham,Quatro Cerros #21,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,42,5,36,1
Graham,Gila River #22,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,12,4,8,0
Graham,Solomon #1,Corporation Commissioner,,"OLSON, JUSTIN",REP,330,89,240,1
Graham,Safford #2,Corporation Commissioner,,"OLSON, JUSTIN",REP,413,123,283,7
Graham,Safford #3,Corporation Commissioner,,"OLSON, JUSTIN",REP,233,58,171,4
Graham,Layton #4,Corporation Commissioner,,"OLSON, JUSTIN",REP,167,34,132,1
Graham,Layton #5,Corporation Commissioner,,"OLSON, JUSTIN",REP,493,111,377,5
Graham,Thatcher #6,Corporation Commissioner,,"OLSON, JUSTIN",REP,388,123,261,4
Graham,Thatcher #7,Corporation Commissioner,,"OLSON, JUSTIN",REP,720,191,518,11
Graham,Central #8,Corporation Commissioner,,"OLSON, JUSTIN",REP,294,94,199,1
Graham,Pima #9,Corporation Commissioner,,"OLSON, JUSTIN",REP,988,321,665,2
Graham,Ft Thomas #10,Corporation Commissioner,,"OLSON, JUSTIN",REP,141,54,87,0
Graham,Bylas #11,Corporation Commissioner,,"OLSON, JUSTIN",REP,40,32,7,1
Graham,Klondyke #12,Corporation Commissioner,,"OLSON, JUSTIN",REP,26,4,22,0
Graham,Bonita #13,Corporation Commissioner,,"OLSON, JUSTIN",REP,101,33,68,0
Graham,Thunderbird #14,Corporation Commissioner,,"OLSON, JUSTIN",REP,119,38,81,0
Graham,Safford #15,Corporation Commissioner,,"OLSON, JUSTIN",REP,463,87,369,7
Graham,Peridot #16,Corporation Commissioner,,"OLSON, JUSTIN",REP,26,19,7,0
Graham,Cactus #17,Corporation Commissioner,,"OLSON, JUSTIN",REP,88,16,72,0
Graham,Jackson #18,Corporation Commissioner,,"OLSON, JUSTIN",REP,542,160,376,6
Graham,Desert Hills #19,Corporation Commissioner,,"OLSON, JUSTIN",REP,430,123,305,2
Graham,Artesia #20,Corporation Commissioner,,"OLSON, JUSTIN",REP,313,86,226,1
Graham,Quatro Cerros #21,Corporation Commissioner,,"OLSON, JUSTIN",REP,46,4,41,1
Graham,Gila River #22,Corporation Commissioner,,"OLSON, JUSTIN",REP,10,4,6,0
Graham,Solomon #1,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,194,45,149,0
Graham,Safford #2,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,293,83,203,7
Graham,Safford #3,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,105,29,75,1
Graham,Layton #4,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,138,31,105,2
Graham,Layton #5,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,263,61,199,3
Graham,Thatcher #6,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,63,22,40,1
Graham,Thatcher #7,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,252,52,198,2
Graham,Central #8,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,33,9,24,0
Graham,Pima #9,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,253,87,165,1
Graham,Ft Thomas #10,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,28,10,18,0
Graham,Bylas #11,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,449,386,60,3
Graham,Klondyke #12,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,17,1,16,0
Graham,Bonita #13,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,9,3,4,2
Graham,Thunderbird #14,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,36,14,22,0
Graham,Safford #15,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,360,68,291,1
Graham,Peridot #16,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,188,138,50,0
Graham,Cactus #17,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,38,7,31,0
Graham,Jackson #18,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,142,34,108,0
Graham,Desert Hills #19,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,120,19,99,2
Graham,Artesia #20,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,71,21,49,1
Graham,Quatro Cerros #21,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,12,1,11,0
Graham,Gila River #22,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,7,0,7,0
Graham,Solomon #1,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,174,40,134,0
Graham,Safford #2,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,266,74,190,2
Graham,Safford #3,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,97,25,72,0
Graham,Layton #4,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,122,28,92,2
Graham,Layton #5,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,225,52,170,3
Graham,Thatcher #6,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,63,20,41,2
Graham,Thatcher #7,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,222,46,175,1
Graham,Central #8,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,28,7,21,0
Graham,Pima #9,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,198,63,133,2
Graham,Ft Thomas #10,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,26,8,18,0
Graham,Bylas #11,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,329,274,51,4
Graham,Klondyke #12,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,14,1,13,0
Graham,Bonita #13,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,8,2,4,2
Graham,Thunderbird #14,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,34,14,19,1
Graham,Safford #15,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,329,67,260,2
Graham,Peridot #16,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,117,81,36,0
Graham,Cactus #17,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,28,5,22,1
Graham,Jackson #18,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,137,36,100,1
Graham,Desert Hills #19,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,117,13,104,0
Graham,Artesia #20,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,63,16,45,2
Graham,Quatro Cerros #21,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,8,0,8,0
Graham,Gila River #22,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,6,0,6,0
Graham,Solomon #1,Corporation Commissioner,,WRITE-IN,NON,3,1,2,0
Graham,Safford #2,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Safford #3,Corporation Commissioner,,WRITE-IN,NON,1,0,1,0
Graham,Layton #4,Corporation Commissioner,,WRITE-IN,NON,1,1,0,0
Graham,Layton #5,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #6,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Thatcher #7,Corporation Commissioner,,WRITE-IN,NON,6,0,6,0
Graham,Central #8,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Pima #9,Corporation Commissioner,,WRITE-IN,NON,4,0,2,2
Graham,Ft Thomas #10,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Bylas #11,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Klondyke #12,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Bonita #13,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
Graham,Thunderbird #14,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0
