county,precinct,office,district,candidate,party,votes,election_day,early_voting,late_early_voting,provisional
Navajo,BLACK BUTTES,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,1131,406,59,11,1
Navajo,CEDAR VALLEY,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,129,89,3,0,0
Navajo,STONE BUTTE,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,49,42,0,0,0
Navajo,PIONEER,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,4168,1595,206,48,3
Navajo,ANTELOPE,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,1261,526,62,10,0
Navajo,JUNIPER,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,688,160,47,5,0
Navajo,BISON,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,572,224,28,5,0
Navajo,MOGOLLON,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,1568,369,106,13,0
Navajo,WOODLAND,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,541,167,30,6,0
Navajo,SITGREAVES,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,4245,1125,269,40,2
Navajo,SUNRISE,Superintendent of Public Instruction,,"RIGGS, FRANK",REP,3175,849,202,27,2
Navajo,RED BUTTE,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,4477,2853,134,22,5
Navajo,PAINTED DESERT,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,652,464,16,1,0
Navajo,HUBBELL,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,93,51,3,1,0
Navajo,BLACK BUTTES,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,3194,1542,136,23,4
Navajo,CEDAR VALLEY,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,826,550,21,3,2
Navajo,STONE BUTTE,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,365,302,5,0,0
Navajo,PIONEER,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,846,252,48,10,0
Navajo,ANTELOPE,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,874,317,46,8,1
Navajo,JUNIPER,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,267,63,18,1,0
Navajo,BISON,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,137,30,8,2,0
Navajo,MOGOLLON,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,529,80,41,3,0
Navajo,WOODLAND,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,241,55,15,2,0
Navajo,SITGREAVES,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,1537,284,111,13,0
Navajo,SUNRISE,Superintendent of Public Instruction,,"HOFFMAN, KATHY",DEM,3482,1682,149,22,8
Navajo,RED BUTTE,Superintendent of Public Instruction,,WRITE-IN,NON,12,5,0,0,0
Navajo,PAINTED DESERT,Superintendent of Public Instruction,,WRITE-IN,NON,2,2,0,0,0
Navajo,HUBBELL,Superintendent of Public Instruction,,WRITE-IN,NON,0,0,0,0,0
Navajo,BLACK BUTTES,Superintendent of Public Instruction,,WRITE-IN,NON,10,3,0,0,0
Navajo,CEDAR VALLEY,Superintendent of Public Instruction,,WRITE-IN,NON,4,3,0,0,0
Navajo,STONE BUTTE,Superintendent of Public Instruction,,WRITE-IN,NON,0,0,0,0,0
Navajo,PIONEER,Superintendent of Public Instruction,,WRITE-IN,NON,6,0,0,0,0
Navajo,ANTELOPE,Superintendent of Public Instruction,,WRITE-IN,NON,7,2,0,0,0
Navajo,JUNIPER,Superintendent of Public Instruction,,WRITE-IN,NON,4,1,0,0,0
Navajo,BISON,Superintendent of Public Instruction,,WRITE-IN,NON,1,0,0,0,0
Navajo,MOGOLLON,Superintendent of Public Instruction,,WRITE-IN,NON,2,0,0,0,0
Navajo,WOODLAND,Superintendent of Public Instruction,,WRITE-IN,NON,0,0,0,0,0
Navajo,SITGREAVES,Superintendent of Public Instruction,,WRITE-IN,NON,14,4,0,0,0
Navajo,SUNRISE,Superintendent of Public Instruction,,WRITE-IN,NON,8,3,0,0,0
Navajo,RED BUTTE,Superintendent of Public Instruction,,OVER VOTES,,3,2,0,0,0
Navajo,PAINTED DESERT,Superintendent of Public Instruction,,OVER VOTES,,2,1,0,0,0
Navajo,HUBBELL,Superintendent of Public Instruction,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,Superintendent of Public Instruction,,OVER VOTES,,2,2,0,0,0
Navajo,CEDAR VALLEY,Superintendent of Public Instruction,,OVER VOTES,,0,0,0,0,0
Navajo,STONE BUTTE,Superintendent of Public Instruction,,OVER VOTES,,1,1,0,0,0
Navajo,PIONEER,Superintendent of Public Instruction,,OVER VOTES,,1,1,0,0,0
Navajo,ANTELOPE,Superintendent of Public Instruction,,OVER VOTES,,0,0,0,0,0
Navajo,JUNIPER,Superintendent of Public Instruction,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,Superintendent of Public Instruction,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,Superintendent of Public Instruction,,OVER VOTES,,1,0,0,0,0
Navajo,WOODLAND,Superintendent of Public Instruction,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,Superintendent of Public Instruction,,OVER VOTES,,1,0,0,0,0
Navajo,SUNRISE,Superintendent of Public Instruction,,OVER VOTES,,3,0,0,0,0
Navajo,RED BUTTE,Superintendent of Public Instruction,,UNDER VOTES,,161,128,2,0,0
Navajo,PAINTED DESERT,Superintendent of Public Instruction,,UNDER VOTES,,16,12,0,0,0
Navajo,HUBBELL,Superintendent of Public Instruction,,UNDER VOTES,,7,4,0,0,0
Navajo,BLACK BUTTES,Superintendent of Public Instruction,,UNDER VOTES,,100,42,4,0,0
Navajo,CEDAR VALLEY,Superintendent of Public Instruction,,UNDER VOTES,,27,21,0,0,0
Navajo,STONE BUTTE,Superintendent of Public Instruction,,UNDER VOTES,,9,9,0,0,0
Navajo,PIONEER,Superintendent of Public Instruction,,UNDER VOTES,,110,38,5,1,0
Navajo,ANTELOPE,Superintendent of Public Instruction,,UNDER VOTES,,93,32,4,1,0
Navajo,JUNIPER,Superintendent of Public Instruction,,UNDER VOTES,,37,10,2,0,0
Navajo,BISON,Superintendent of Public Instruction,,UNDER VOTES,,19,10,0,0,0
Navajo,MOGOLLON,Superintendent of Public Instruction,,UNDER VOTES,,49,11,3,0,0
Navajo,WOODLAND,Superintendent of Public Instruction,,UNDER VOTES,,29,6,1,0,0
Navajo,SITGREAVES,Superintendent of Public Instruction,,UNDER VOTES,,191,33,12,3,0
Navajo,SUNRISE,Superintendent of Public Instruction,,UNDER VOTES,,213,77,10,3,0
Navajo,RED BUTTE,State Mine Inpsector,,"HART, JOE",REP,777,476,24,4,1
Navajo,PAINTED DESERT,State Mine Inpsector,,"HART, JOE",REP,159,86,6,1,0
Navajo,HUBBELL,State Mine Inpsector,,"HART, JOE",REP,96,35,5,0,0
Navajo,BLACK BUTTES,State Mine Inpsector,,"HART, JOE",REP,1210,447,62,12,1
Navajo,CEDAR VALLEY,State Mine Inpsector,,"HART, JOE",REP,135,95,3,0,0
Navajo,STONE BUTTE,State Mine Inpsector,,"HART, JOE",REP,48,40,0,0,0
Navajo,PIONEER,State Mine Inpsector,,"HART, JOE",REP,4301,1632,215,49,2
Navajo,ANTELOPE,State Mine Inpsector,,"HART, JOE",REP,1362,572,66,11,1
Navajo,JUNIPER,State Mine Inpsector,,"HART, JOE",REP,695,158,48,5,0
Navajo,BISON,State Mine Inpsector,,"HART, JOE",REP,576,213,29,6,0
Navajo,MOGOLLON,State Mine Inpsector,,"HART, JOE",REP,1637,369,113,13,0
Navajo,WOODLAND,State Mine Inpsector,,"HART, JOE",REP,560,174,30,7,0
Navajo,SITGREAVES,State Mine Inpsector,,"HART, JOE",REP,4344,1132,277,41,2
Navajo,SUNRISE,State Mine Inpsector,,"HART, JOE",REP,3289,848,212,29,1
Navajo,RED BUTTE,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,4412,2837,130,22,4
Navajo,PAINTED DESERT,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,626,443,15,1,1
Navajo,HUBBELL,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,83,53,2,0,0
Navajo,BLACK BUTTES,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,3081,1490,132,22,4
Navajo,CEDAR VALLEY,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,823,546,22,3,1
Navajo,STONE BUTTE,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,361,300,5,0,0
Navajo,PIONEER,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,668,199,38,8,0
Navajo,ANTELOPE,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,747,260,40,6,1
Navajo,JUNIPER,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,257,62,18,1,0
Navajo,BISON,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,118,38,5,2,0
Navajo,MOGOLLON,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,445,76,33,2,0
Navajo,WOODLAND,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,198,43,13,1,0
Navajo,SITGREAVES,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,1346,251,98,10,0
Navajo,SUNRISE,State Mine Inpsector,,"PIERCE, WILLIAM ""BILL""",DEM,3262,1653,133,19,8
Navajo,RED BUTTE,State Mine Inpsector,,WRITE-IN,NON,9,6,0,0,0
Navajo,PAINTED DESERT,State Mine Inpsector,,WRITE-IN,NON,2,2,0,0,0
Navajo,HUBBELL,State Mine Inpsector,,WRITE-IN,NON,0,0,0,0,0
Navajo,BLACK BUTTES,State Mine Inpsector,,WRITE-IN,NON,10,3,0,0,0
Navajo,CEDAR VALLEY,State Mine Inpsector,,WRITE-IN,NON,1,1,0,0,0
Navajo,STONE BUTTE,State Mine Inpsector,,WRITE-IN,NON,0,0,0,0,0
Navajo,PIONEER,State Mine Inpsector,,WRITE-IN,NON,5,2,0,0,0
Navajo,ANTELOPE,State Mine Inpsector,,WRITE-IN,NON,2,0,0,0,0
Navajo,JUNIPER,State Mine Inpsector,,WRITE-IN,NON,0,0,0,0,0
Navajo,BISON,State Mine Inpsector,,WRITE-IN,NON,0,0,0,0,0
Navajo,MOGOLLON,State Mine Inpsector,,WRITE-IN,NON,0,0,0,0,0
Navajo,WOODLAND,State Mine Inpsector,,WRITE-IN,NON,1,1,0,0,0
Navajo,SITGREAVES,State Mine Inpsector,,WRITE-IN,NON,16,3,0,0,0
Navajo,SUNRISE,State Mine Inpsector,,WRITE-IN,NON,8,3,0,0,0
Navajo,RED BUTTE,State Mine Inpsector,,OVER VOTES,,2,1,0,0,0
Navajo,PAINTED DESERT,State Mine Inpsector,,OVER VOTES,,1,0,0,0,0
Navajo,HUBBELL,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,State Mine Inpsector,,OVER VOTES,,1,1,0,0,0
Navajo,CEDAR VALLEY,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,STONE BUTTE,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,PIONEER,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,ANTELOPE,State Mine Inpsector,,OVER VOTES,,1,0,0,0,0
Navajo,JUNIPER,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,BISON,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,State Mine Inpsector,,OVER VOTES,,0,0,0,0,0
Navajo,SUNRISE,State Mine Inpsector,,OVER VOTES,,3,0,0,0,0
Navajo,RED BUTTE,State Mine Inpsector,,UNDER VOTES,,205,170,2,0,0
Navajo,PAINTED DESERT,State Mine Inpsector,,UNDER VOTES,,27,21,0,0,0
Navajo,HUBBELL,State Mine Inpsector,,UNDER VOTES,,10,6,0,0,0
Navajo,BLACK BUTTES,State Mine Inpsector,,UNDER VOTES,,135,54,6,1,0
Navajo,CEDAR VALLEY,State Mine Inpsector,,UNDER VOTES,,27,21,0,0,0
Navajo,STONE BUTTE,State Mine Inpsector,,UNDER VOTES,,15,14,0,0,0
Navajo,PIONEER,State Mine Inpsector,,UNDER VOTES,,157,53,7,2,0
Navajo,ANTELOPE,State Mine Inpsector,,UNDER VOTES,,123,45,6,1,0
Navajo,JUNIPER,State Mine Inpsector,,UNDER VOTES,,44,14,2,0,0
Navajo,BISON,State Mine Inpsector,,UNDER VOTES,,35,13,2,0,0
Navajo,MOGOLLON,State Mine Inpsector,,UNDER VOTES,,67,15,4,0,0
Navajo,WOODLAND,State Mine Inpsector,,UNDER VOTES,,52,10,3,0,0
Navajo,SITGREAVES,State Mine Inpsector,,UNDER VOTES,,282,60,17,5,0
Navajo,SUNRISE,State Mine Inpsector,,UNDER VOTES,,319,107,16,4,0
Navajo,RED BUTTE,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,452,294,12,2,0
Navajo,PAINTED DESERT,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,115,57,4,1,0
Navajo,HUBBELL,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,81,32,4,0,0
Navajo,BLACK BUTTES,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,971,327,52,10,1
Navajo,CEDAR VALLEY,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,69,47,2,0,0
Navajo,STONE BUTTE,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,29,26,0,0,0
Navajo,PIONEER,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,3960,1490,198,46,2
Navajo,ANTELOPE,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,1239,513,60,11,0
Navajo,JUNIPER,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,626,150,42,4,0
Navajo,BISON,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,527,190,27,6,0
Navajo,MOGOLLON,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,1488,344,102,12,0
Navajo,WOODLAND,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,505,148,29,6,0
Navajo,SITGREAVES,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,3859,975,249,37,1
Navajo,SUNRISE,Corporation Commissioner,,"GLASSMAN, RODNEY",REP,2866,730,184,27,1
Navajo,RED BUTTE,Corporation Commissioner,,"OLSON, JUSTIN",REP,533,326,16,3,0
Navajo,PAINTED DESERT,Corporation Commissioner,,"OLSON, JUSTIN",REP,110,52,5,0,0
Navajo,HUBBELL,Corporation Commissioner,,"OLSON, JUSTIN",REP,80,31,4,0,0
Navajo,BLACK BUTTES,Corporation Commissioner,,"OLSON, JUSTIN",REP,1050,363,55,11,1
Navajo,CEDAR VALLEY,Corporation Commissioner,,"OLSON, JUSTIN",REP,86,58,2,0,0
Navajo,STONE BUTTE,Corporation Commissioner,,"OLSON, JUSTIN",REP,42,35,0,0,0
Navajo,PIONEER,Corporation Commissioner,,"OLSON, JUSTIN",REP,3865,1441,194,46,2
Navajo,ANTELOPE,Corporation Commissioner,,"OLSON, JUSTIN",REP,1191,511,56,10,0
Navajo,JUNIPER,Corporation Commissioner,,"OLSON, JUSTIN",REP,605,136,42,4,0
Navajo,BISON,Corporation Commissioner,,"OLSON, JUSTIN",REP,543,203,27,6,0
Navajo,MOGOLLON,Corporation Commissioner,,"OLSON, JUSTIN",REP,1435,333,98,12,0
Navajo,WOODLAND,Corporation Commissioner,,"OLSON, JUSTIN",REP,497,150,27,6,0
Navajo,SITGREAVES,Corporation Commissioner,,"OLSON, JUSTIN",REP,3685,926,238,35,1
Navajo,SUNRISE,Corporation Commissioner,,"OLSON, JUSTIN",REP,3031,773,196,28,1
Navajo,RED BUTTE,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,3974,2526,119,21,4
Navajo,PAINTED DESERT,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,529,372,13,1,0
Navajo,HUBBELL,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,77,45,2,0,0
Navajo,BLACK BUTTES,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,2801,1320,123,20,4
Navajo,CEDAR VALLEY,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,723,480,19,2,1
Navajo,STONE BUTTE,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,320,266,4,0,0
Navajo,PIONEER,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,684,209,41,6,0
Navajo,ANTELOPE,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,732,258,41,5,1
Navajo,JUNIPER,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,251,56,18,1,0
Navajo,BISON,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,123,33,7,2,0
Navajo,MOGOLLON,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,505,82,38,3,0
Navajo,WOODLAND,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,211,48,14,1,0
Navajo,SITGREAVES,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,1403,249,103,11,0
Navajo,SUNRISE,Corporation Commissioner,,"KENNEDY, SANDRA",DEM,3067,1502,132,17,6
Navajo,RED BUTTE,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,2693,1716,81,14,2
Navajo,PAINTED DESERT,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,360,250,9,1,0
Navajo,HUBBELL,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,63,33,2,0,0
Navajo,BLACK BUTTES,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,2427,1138,107,18,3
Navajo,CEDAR VALLEY,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,437,280,12,2,0
Navajo,STONE BUTTE,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,255,212,3,0,0
Navajo,PIONEER,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,559,148,35,5,0
Navajo,ANTELOPE,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,626,216,35,5,0
Navajo,JUNIPER,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,216,51,15,1,0
Navajo,BISON,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,108,25,6,1,0
Navajo,MOGOLLON,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,431,67,33,3,0
Navajo,WOODLAND,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,184,41,12,1,0
Navajo,SITGREAVES,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,1206,204,89,10,0
Navajo,SUNRISE,Corporation Commissioner,,"SEARS, KIANA MARIA",DEM,2844,1366,123,18,6
Navajo,RED BUTTE,Corporation Commissioner,,WRITE-IN,NON,15,9,0,0,0
Navajo,PAINTED DESERT,Corporation Commissioner,,WRITE-IN,NON,1,1,0,0,0
Navajo,HUBBELL,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0,0
Navajo,BLACK BUTTES,Corporation Commissioner,,WRITE-IN,NON,13,4,0,0,0
Navajo,CEDAR VALLEY,Corporation Commissioner,,WRITE-IN,NON,1,1,0,0,0
Navajo,STONE BUTTE,Corporation Commissioner,,WRITE-IN,NON,0,0,0,0,0
Navajo,PIONEER,Corporation Commissioner,,WRITE-IN,NON,4,1,0,0,0
Navajo,ANTELOPE,Corporation Commissioner,,WRITE-IN,NON,5,5,0,0,0
Navajo,JUNIPER,Corporation Commissioner,,WRITE-IN,NON,1,0,0,0,0
Navajo,BISON,Corporation Commissioner,,WRITE-IN,NON,1,0,0,0,0
Navajo,MOGOLLON,Corporation Commissioner,,WRITE-IN,NON,3,0,0,0,0
Navajo,WOODLAND,Corporation Commissioner,,WRITE-IN,NON,1,1,0,0,0
Navajo,SITGREAVES,Corporation Commissioner,,WRITE-IN,NON,14,1,1,0,0
Navajo,SUNRISE,Corporation Commissioner,,WRITE-IN,NON,6,5,0,0,0
Navajo,RED BUTTE,Corporation Commissioner,,OVER VOTES,,10,8,0,0,0
Navajo,PAINTED DESERT,Corporation Commissioner,,OVER VOTES,,6,4,0,0,0
Navajo,HUBBELL,Corporation Commissioner,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,Corporation Commissioner,,OVER VOTES,,0,0,0,0,0
Navajo,CEDAR VALLEY,Corporation Commissioner,,OVER VOTES,,2,2,0,0,0
Navajo,STONE BUTTE,Corporation Commissioner,,OVER VOTES,,0,0,0,0,0
Navajo,PIONEER,Corporation Commissioner,,OVER VOTES,,2,2,0,0,0
Navajo,ANTELOPE,Corporation Commissioner,,OVER VOTES,,0,0,0,0,0
Navajo,JUNIPER,Corporation Commissioner,,OVER VOTES,,4,0,0,0,0
Navajo,BISON,Corporation Commissioner,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,Corporation Commissioner,,OVER VOTES,,2,0,0,0,0
Navajo,WOODLAND,Corporation Commissioner,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,Corporation Commissioner,,OVER VOTES,,2,0,0,0,0
Navajo,SUNRISE,Corporation Commissioner,,OVER VOTES,,8,4,0,0,0
Navajo,RED BUTTE,Corporation Commissioner,,UNDER VOTES,,3133,2101,86,13,3
Navajo,PAINTED DESERT,Corporation Commissioner,,UNDER VOTES,,509,368,11,1,0
Navajo,HUBBELL,Corporation Commissioner,,UNDER VOTES,,77,47,2,0,0
Navajo,BLACK BUTTES,Corporation Commissioner,,UNDER VOTES,,1612,838,63,10,3
Navajo,CEDAR VALLEY,Corporation Commissioner,,UNDER VOTES,,654,458,15,2,1
Navajo,STONE BUTTE,Corporation Commissioner,,UNDER VOTES,,202,169,2,0,0
Navajo,PIONEER,Corporation Commissioner,,UNDER VOTES,,1188,481,53,15,1
Navajo,ANTELOPE,Corporation Commissioner,,UNDER VOTES,,677,251,33,7,1
Navajo,JUNIPER,Corporation Commissioner,,UNDER VOTES,,289,75,18,3,0
Navajo,BISON,Corporation Commissioner,,UNDER VOTES,,156,77,6,0,0
Navajo,MOGOLLON,Corporation Commissioner,,UNDER VOTES,,434,94,31,2,0
Navajo,WOODLAND,Corporation Commissioner,,UNDER VOTES,,224,68,11,3,0
Navajo,SITGREAVES,Corporation Commissioner,,UNDER VOTES,,1807,537,106,19,1
Navajo,SUNRISE,Corporation Commissioner,,UNDER VOTES,,1940,842,90,15,4
Navajo,RED BUTTE,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,4900,3135,146,25,5
Navajo,PAINTED DESERT,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,727,502,18,2,1
Navajo,HUBBELL,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,140,73,5,1,0
Navajo,BLACK BUTTES,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,3842,1766,172,29,5
Navajo,CEDAR VALLEY,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,905,599,24,3,2
Navajo,STONE BUTTE,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,386,320,5,0,0
Navajo,PIONEER,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,2734,1006,141,29,1
Navajo,ANTELOPE,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,1707,675,86,15,1
Navajo,JUNIPER,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,510,119,36,2,0
Navajo,BISON,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,330,123,16,3,0
Navajo,MOGOLLON,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,1107,232,78,9,0
Navajo,WOODLAND,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,433,119,26,4,0
Navajo,SITGREAVES,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,3118,708,209,30,1
Navajo,SUNRISE,Clerk of the Superior Court,,"ROMO, DEANNE",DEM,4498,1936,218,29,8
Navajo,RED BUTTE,Clerk of the Superior Court,,WRITE-IN,NON,37,26,1,0,0
Navajo,PAINTED DESERT,Clerk of the Superior Court,,WRITE-IN,NON,14,12,0,0,0
Navajo,HUBBELL,Clerk of the Superior Court,,WRITE-IN,NON,3,1,0,0,0
Navajo,BLACK BUTTES,Clerk of the Superior Court,,WRITE-IN,NON,53,24,2,0,0
Navajo,CEDAR VALLEY,Clerk of the Superior Court,,WRITE-IN,NON,12,11,0,0,0
Navajo,STONE BUTTE,Clerk of the Superior Court,,WRITE-IN,NON,4,4,0,0,0
Navajo,PIONEER,Clerk of the Superior Court,,WRITE-IN,NON,201,96,8,1,0
Navajo,ANTELOPE,Clerk of the Superior Court,,WRITE-IN,NON,62,29,3,0,0
Navajo,JUNIPER,Clerk of the Superior Court,,WRITE-IN,NON,38,17,1,0,0
Navajo,BISON,Clerk of the Superior Court,,WRITE-IN,NON,24,10,1,0,0
Navajo,MOGOLLON,Clerk of the Superior Court,,WRITE-IN,NON,55,11,4,0,0
Navajo,WOODLAND,Clerk of the Superior Court,,WRITE-IN,NON,28,16,0,0,0
Navajo,SITGREAVES,Clerk of the Superior Court,,WRITE-IN,NON,184,69,9,1,0
Navajo,SUNRISE,Clerk of the Superior Court,,WRITE-IN,NON,131,45,7,1,0
Navajo,RED BUTTE,Clerk of the Superior Court,,OVER VOTES,,4,4,0,0,0
Navajo,PAINTED DESERT,Clerk of the Superior Court,,OVER VOTES,,1,0,0,0,0
Navajo,HUBBELL,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0,0
Navajo,BLACK BUTTES,Clerk of the Superior Court,,OVER VOTES,,1,0,0,0,0
Navajo,CEDAR VALLEY,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0,0
Navajo,STONE BUTTE,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0,0
Navajo,PIONEER,Clerk of the Superior Court,,OVER VOTES,,1,0,0,0,0
Navajo,ANTELOPE,Clerk of the Superior Court,,OVER VOTES,,1,0,0,0,0
Navajo,JUNIPER,Clerk of the Superior Court,,OVER VOTES,,1,1,0,0,0
Navajo,BISON,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0,0
Navajo,MOGOLLON,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0,0
Navajo,WOODLAND,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0,0
Navajo,SITGREAVES,Clerk of the Superior Court,,OVER VOTES,,0,0,0,0,0
Navajo,SUNRISE,Clerk of the Superior Court,,OVER VOTES,,3,2,0,0,0
Navajo,RED BUTTE,Clerk of the Superior Court,,UNDER VOTES,,464,325,11,2,0
Navajo,PAINTED DESERT,Clerk of the Superior Court,,UNDER VOTES,,73,38,3,0,0
Navajo,HUBBELL,Clerk of the Superior Court,,UNDER VOTES,,46,20,2,0,0
Navajo,BLACK BUTTES,Clerk of the Superior Court,,UNDER VOTES,,541,205,26,6,0
Navajo,CEDAR VALLEY,Clerk of the Superior Court,,UNDER VOTES,,69,53,1,0,0
Navajo,STONE BUTTE,Clerk of the Superior Court,,UNDER VOTES,,34,30,0,0,0
Navajo,PIONEER,Clerk of the Superior Court,,UNDER VOTES,,2195,784,110,28,1
Navajo,ANTELOPE,Clerk of the Superior Court,,UNDER VOTES,,465,173,24,4,0
Navajo,JUNIPER,Clerk of the Superior Court,,UNDER VOTES,,447,97,30,4,0
Navajo,BISON,Clerk of the Superior Court,,UNDER VOTES,,375,131,20,4,0
Navajo,MOGOLLON,Clerk of the Superior Court,,UNDER VOTES,,987,217,69,7,0
Navajo,WOODLAND,Clerk of the Superior Court,,UNDER VOTES,,350,93,20,5,0
